genes	PR_L1	PR_L2	PR_L3	PR_L4	PR_L5	PR_L6	PR_L7	PR_L8	PR_L9	Rank_L1	Rank_L2	Rank_L3	Rank_L4	Rank_L5	Rank_L6	Rank_L7	Rank_L8	Rank_L9	WPR	RankWPR	Best	BestPR_rank
55284	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
23384	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
126638	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
5446	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
5287	0	0	6.960557e-05	0	0	0	0	6.861848e-05	0	5362	5362	3081	5362	5362	5362	5362	3913	5362	1.529079142316e-05	1843	3081	306
8603	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
1653	0	0	6.960557e-05	0	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	3081	5362	5362	5320	1180	3834	5362	3.21583663932098e-05	1460	1180	306
8816	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
5067	0	0	6.960557e-05	0	0	6.208609e-05	0	6.861848e-05	0	5362	5362	3081	5362	5362	5361	5362	3913	5362	2.23684175471667e-05	1751	3081	306
1121	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
214	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
92	8.26812162616228e-05	6.94842361535641e-05	6.97233864837967e-05	6.62257353102069e-05	6.62886245250187e-05	6.22294485262047e-05	0	8.56957947012651e-05	0.000137166303538546	1626	3396	2639	4745	4651	5338	5362	1076	241	7.08714247261733e-05	413	241	306
285989	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
8940	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	0	5362	5362	2694	4860	5362	5325	1210	5362	5362	3.16579113167004e-05	1514	1210	306
80745	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560585e-05	6.872147e-05	0	5362	5362	2686	4750	4627	5222	1173	3834	5362	4.64462005557097e-05	1037	1173	306
6728	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
79644	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	5362	2686	4750	4653	5334	5362	3911	3077	4.43783512282611e-05	1093	2686	306
27173	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
120103	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
23517	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
51319	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
255488	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
51552	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
83480	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	0	0	5362	5362	2686	4761	4776	5362	5362	5362	5362	2.19611778804632e-05	1758	2686	306
285800	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
134492	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	0	0	5362	5362	2686	4761	4776	5362	5362	5362	5362	2.19611778804632e-05	1758	2686	306
10201	0	0	6.960557e-05	0	0	6.208609e-05	0	6.861848e-05	0	5362	5362	3081	5362	5362	5361	5362	3913	5362	2.23684175471667e-05	1751	3081	306
8775	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	2694	4860	5362	5325	1210	5362	3116	3.93760552601631e-05	1249	1210	306
51263	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.861848e-05	0	5362	5362	2686	4750	4653	5334	5362	3913	5362	3.6656177679423e-05	1355	2686	306
78988	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	0	5362	5362	2694	4860	5362	5325	1210	5362	5362	3.16579113167004e-05	1514	1210	306
4058	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
286467	0	0	6.960557e-05	0	0	6.208609e-05	0	0	6.958942e-05	5362	5362	3081	5362	5362	5361	5362	5362	3116	2.25000749519332e-05	1737	3081	306
57563	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240224e-05	8.552317e-05	0	0	5362	5362	2686	4750	4627	5235	1205	5362	5362	3.88388826841014e-05	1307	1205	306
3239	0	0	6.970084e-05	6.606358e-05	0	6.225942e-05	8.578708e-05	6.874001e-05	6.960752e-05	5362	5362	2694	4860	5362	5316	969	3782	3048	4.70081654468519e-05	980	969	306
29083	0	0	6.960557e-05	0	6.599208e-05	0	8.53971e-05	0	6.958942e-05	5362	5362	3081	5362	4863	5362	1226	5362	3116	3.22726715848668e-05	1446	1226	306
79017	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	0	0	5362	5362	2686	4761	4776	5362	5362	5362	5362	2.19611778804632e-05	1758	2686	306
54491	0	0	6.960557e-05	0	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	3081	5362	5362	5320	1180	3834	5362	3.21583663932098e-05	1460	1180	306
84277	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	0	0	5362	5362	2686	4761	4776	5362	5362	5362	5362	2.19611778804632e-05	1758	2686	306
541465	0	0	6.960557e-05	0	0	0	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	5362	5362	5362	3911	3077	2.30129649719982e-05	1727	3077	306
755	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
6795	0	0	6.960557e-05	0	0	0	0	6.861848e-05	0	5362	5362	3081	5362	5362	5362	5362	3913	5362	1.529079142316e-05	1843	3081	306
116985	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	0	6.958942e-05	5362	5362	2686	4750	4653	5334	5362	5362	3116	3.67878350841895e-05	1352	2686	306
256006	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
151790	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
50618	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
1124	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
64755	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
55116	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
51332	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
6440	0	0	6.960557e-05	0	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	3081	5362	5362	5320	1180	3834	5362	3.21583663932098e-05	1460	1180	306
26750	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
5700	0	0	6.960557e-05	0	0	0	0	6.861848e-05	0	5362	5362	3081	5362	5362	5362	5362	3913	5362	1.529079142316e-05	1843	3081	306
5504	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
611	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
4931	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	0	5362	5362	2694	4860	5362	5325	1210	5362	5362	3.16579113167004e-05	1514	1210	306
51199	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
4500	0	0	6.960557e-05	0	6.599208e-05	0	0	0.000119973916779849	0	5362	5362	3081	5362	4863	5362	5362	323	5362	2.80838104358974e-05	1603	323	306
4225	0	0	6.960557e-05	0	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	3081	5362	5362	5320	1180	3834	5362	3.21583663932098e-05	1460	1180	306
222658	0	0	6.960557e-05	0	6.599208e-05	0	0	6.861848e-05	0	5362	5362	3081	5362	4863	5362	5362	3913	5362	2.24059328463736e-05	1745	3081	306
2760	0	0	6.960557e-05	0	0	0	0	0	6.958942e-05	5362	5362	3081	5362	5362	5362	5362	5362	3116	1.54224488279265e-05	1838	3081	306
973	0	0	6.970084e-05	6.606358e-05	0	0	8.547977e-05	6.872132e-05	0	5362	5362	2694	4860	5362	5362	1224	3836	5362	3.21535297813749e-05	1461	1224	306
329	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	2686	4750	4627	5222	1168	3789	3048	5.41683808173998e-05	778	1168	306
114599	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	2694	4860	5362	5325	1210	5362	3116	3.93760552601631e-05	1249	1210	306
51512	0	0	6.970084e-05	6.606358e-05	0	0	8.547977e-05	7.08329345415031e-05	0	5362	5362	2694	4860	5362	5362	1224	2051	5362	3.238699072796e-05	1443	1224	306
163050	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
58533	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
55630	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
387775	0	0	6.960557e-05	0	6.599208e-05	0	0	0.000169579459422523	9.680139e-05	5362	5362	3081	5362	4863	5362	5362	160	552	4.43044352827792e-05	1097	160	306
166929	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
644591	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
84647	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
123264	0	0	9.56321271895841e-05	0.000119174913690572	0.00015316177914257	0	0	0.000191452778359413	0.0001123047	5362	5362	572	330	189	5362	5362	115	376	7.35228033573199e-05	169	115	306
114885	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
26211	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
55679	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
2745	0	0	6.970084e-05	6.606358e-05	0	0	8.547977e-05	6.872132e-05	0	5362	5362	2694	4860	5362	5362	1224	3836	5362	3.21535297813749e-05	1461	1224	306
151449	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
23307	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
339221	0	0	6.960557e-05	0	6.612666e-05	9.82380178162436e-05	0	0	0	5362	5362	3081	5362	4829	531	5362	5362	5362	2.60327928149907e-05	1628	531	306
29103	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
56913	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	0	5362	5362	2694	4860	5362	5325	1210	5362	5362	3.16579113167004e-05	1514	1210	306
55435	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
57393	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
4008	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.861848e-05	0	5362	5362	2686	4750	4653	5334	5362	3913	5362	3.6656177679423e-05	1355	2686	306
85406	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	0	5362	5362	3081	5362	5362	5325	1210	5362	5362	2.45510485216015e-05	1662	1210	306
140689	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
166785	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
3187	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
7123	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
55779	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
9499	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
1112	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	2686	4750	4627	5222	1168	3789	3048	5.41683808173998e-05	778	1168	306
56994	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
22	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	0	5362	5362	2694	4860	5362	5325	1210	5362	5362	3.16579113167004e-05	1514	1210	306
10349	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240224e-05	8.552317e-05	0	0	5362	5362	2686	4750	4627	5235	1205	5362	5362	3.88388826841014e-05	1307	1205	306
8631	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
4311	0	0	6.970108e-05	6.622537e-05	8.04707462297296e-05	0	0.000214466309857164	0.000227156918052927	0	5362	5362	2686	4761	1662	5362	89	79	5362	7.30680235736945e-05	178	79	306
4255	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
391257	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
10529	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
4343	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
113263	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
91526	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
55591	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	8.53971e-05	0	0	5362	5362	2686	4761	4776	5362	1226	5362	5362	3.16962592141898e-05	1510	1226	306
11249	0	0	6.960557e-05	0	6.599208e-05	0	0	0	0	5362	5362	3081	5362	4863	5362	5362	5362	5362	1.48194463076774e-05	1847	3081	306
126272	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
284083	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	6.861848e-05	0	5362	5362	2694	4860	5362	5361	5362	3913	5362	2.94752803422656e-05	1591	2694	306
186	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	0	0	5362	5362	3081	5362	4829	5343	5362	5362	5362	2.19278852997412e-05	1761	3081	306
80005	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	5362	2686	4750	4653	5334	5362	3911	3077	4.43783512282611e-05	1093	2686	306
7454	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	8.54798e-05	6.873964e-05	6.960752e-05	5362	5362	2686	4761	4776	5362	1220	3817	3048	4.70257202783395e-05	979	1220	306
5159	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	2686	4750	4627	5222	1168	3789	3048	5.41683808173998e-05	778	1168	306
4745	0	0	6.960557e-05	0	0	0	8.53971e-05	0	6.958942e-05	5362	5362	3081	5362	5362	5362	1226	5362	3116	2.51575301616531e-05	1633	1226	306
3779	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	4829	5343	5362	3911	3077	3.72365453872756e-05	1340	3077	306
963	0	0	6.960557e-05	0	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	3081	5362	5362	5325	1210	5362	3116	3.22691924650642e-05	1447	1210	306
837	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240224e-05	8.552317e-05	0	6.958942e-05	5362	5362	2686	4750	4627	5235	1205	5362	3116	4.65570266275641e-05	1030	1205	306
558	0	0	6.970084e-05	6.606358e-05	0	0	8.53971e-05	0	9.370617e-05	5362	5362	2694	4860	5362	5362	1226	5362	600	3.49391752433195e-05	1375	600	306
3454	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	5362	2686	4750	4653	5334	5362	3911	3077	4.43783512282611e-05	1093	2686	306
646174	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
257397	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
5638	0	0	6.960557e-05	0	0	6.208609e-05	0	0	6.958942e-05	5362	5362	3081	5362	5362	5361	5362	5362	3116	2.25000749519332e-05	1737	3081	306
7086	0	0	6.960557e-05	0	0	0	0	0	7.570262e-05	5362	5362	3081	5362	5362	5362	5362	5362	1785	1.61004622034536e-05	1836	1785	306
54212	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	6.861848e-05	0	5362	5362	2694	4860	5362	5361	5362	3913	5362	2.94752803422656e-05	1591	2694	306
10535	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
5499	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	0	6.958942e-05	5362	5362	2686	4761	4776	5362	5362	5362	3116	2.96793218239259e-05	1569	2686	306
9260	0	0	6.960557e-05	0	0	6.208609e-05	0	0	6.958942e-05	5362	5362	3081	5362	5362	5361	5362	5362	3116	2.25000749519332e-05	1737	3081	306
4054	0	0	6.960557e-05	0	0	0	0	6.861848e-05	0	5362	5362	3081	5362	5362	5362	5362	3913	5362	1.529079142316e-05	1843	3081	306
2870	0	0	6.960557e-05	0	0	6.208609e-05	0	0	6.958942e-05	5362	5362	3081	5362	5362	5361	5362	5362	3116	2.25000749519332e-05	1737	3081	306
159	0	0	6.960557e-05	0	0	6.208609e-05	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	5362	5361	5362	3911	3077	3.00905910960048e-05	1563	3077	306
11004	0	0	6.960557e-05	0	6.599208e-05	0	0	0	7.690879e-05	5362	5362	3081	5362	4863	5362	5362	5362	1752	2.33493796184816e-05	1720	1752	306
79692	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
54434	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
340024	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	6.86368e-05	6.960749e-05	5362	5362	2694	4860	5362	5361	5362	3911	3077	3.71974538911037e-05	1345	2694	306
55647	0	0	6.960557e-05	0	0	6.208609e-05	0	0	0	5362	5362	3081	5362	5362	5361	5362	5362	5362	1.47819310084704e-05	1855	3081	306
5719	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
84820	0	0	6.960557e-05	0	0	0	0	0	6.958942e-05	5362	5362	3081	5362	5362	5362	5362	5362	3116	1.54224488279265e-05	1838	3081	306
55023	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.86368e-05	6.960749e-05	5362	5362	2686	4761	4776	5362	5362	3911	3077	3.72698379679976e-05	1339	2686	306
79664	0	0	6.960557e-05	0	0	0	8.53971e-05	0	0	5362	5362	3081	5362	5362	5362	1226	5362	5362	1.74393862181904e-05	1798	1226	306
92345	0	0	6.970084e-05	6.606358e-05	0	6.208609e-05	0	0	0	5362	5362	2694	4860	5362	5361	5362	5362	5362	2.18887938035693e-05	1764	2694	306
4440	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.861848e-05	0	5362	5362	2686	4761	4776	5362	5362	3913	5362	2.95476644191595e-05	1585	2686	306
8930	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.861848e-05	0	5362	5362	2686	4750	4653	5334	5362	3913	5362	3.6656177679423e-05	1355	2686	306
84549	0	0	6.960557e-05	0	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	3081	5362	5362	5320	1180	3834	5362	3.21583663932098e-05	1460	1180	306
92105	0	0	6.960557e-05	0	0	0	0	6.861848e-05	0	5362	5362	3081	5362	5362	5362	5362	3913	5362	1.529079142316e-05	1843	3081	306
3425	0	0	6.970108e-05	6.622537e-05	6.615405e-05	0	0	6.861848e-05	0	5362	5362	2686	4761	4776	5362	5362	3913	5362	2.95476644191595e-05	1585	2686	306
54584	0	0	6.960557e-05	0	6.612666e-05	6.22291e-05	0	6.86368e-05	6.960749e-05	5362	5362	3081	5362	4829	5343	5362	3911	3077	3.72365453872756e-05	1340	3077	306
84248	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
8621	0	0	6.970084e-05	6.606358e-05	0	0	0	0	0	5362	5362	2694	4860	5362	5362	5362	5362	5362	1.48111676795627e-05	1848	2694	306
636	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
79369	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
23495	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
129787	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.861848e-05	0	5362	5362	2686	4750	4653	5334	5362	3913	5362	3.6656177679423e-05	1355	2686	306
147138	0	0	6.970084e-05	6.606358e-05	0	6.225905e-05	8.560556e-05	6.872147e-05	0	5362	5362	2694	4860	5362	5320	1180	3834	5362	3.92652291883087e-05	1265	1180	306
64218	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	2686	4750	4627	5222	1168	3789	3048	5.41683808173998e-05	778	1168	306
11264	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	0	5362	5362	2694	4860	5362	5325	1210	5362	5362	3.16579113167004e-05	1514	1210	306
5443	0	0	6.960557e-05	0	0	6.225905e-05	8.560558e-05	6.87398e-05	6.960752e-05	5362	5362	3081	5362	5362	5320	1178	3789	3048	3.98805466548998e-05	1204	1178	306
55824	0	0	6.970108e-05	6.62257e-05	6.6289e-05	6.240241e-05	8.560587e-05	6.87398e-05	6.960752e-05	5362	5362	2686	4750	4627	5222	1168	3789	3048	5.41683808173998e-05	778	1168	306
57504	0	0	6.960557e-05	0	6.61442e-05	0	8.565253e-05	6.874803e-05	0	5362	5362	3081	5362	4790	5362	1097	3761	5362	3.22008570283732e-05	1455	1097	306
348654	0	0	6.970108e-05	6.62257e-05	6.628862e-05	6.222945e-05	0	6.86368e-05	6.960749e-05	5362	5362	2686	4750	4653	5334	5362	3911	3077	4.43783512282611e-05	1093	2686	306
200895	0	0	6.960557e-05	0	0	0	0	0	0	5362	5362	3081	5362	5362	5362	5362	5362	5362	7.70430488446376e-06	1890	3081	306
440712	0	0	6.970084e-05	6.606358e-05	0	6.225888e-05	8.552288e-05	0	6.958942e-05	5362	5362	2694	4860	5362	5325	1210	5362	3116	3.93760552601631e-05	1249	1210	306
