Genes	GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
10137	7.9923906	7.362122	7.353105	7.5195427	7.677355	7.4930706	7.6450853	7.415587	7.0832353	8.009724	7.9287744	7.995313	7.975686	7.564623	7.8912096	7.634181	7.8914833	7.6860623	7.52848	7.8884625	7.7907386	7.67791
10138	8.247868	7.309099	7.052147	7.616084	7.404772	7.9366665	7.561653	7.565181	7.604932	7.690048	7.914852	7.6722717	7.979375	7.718744	7.8866053	7.705679	7.830209	7.9109955	7.763702	7.8912096	7.677355	8.049773
10139	6.809461	6.722645	6.6436324	6.587639	6.746349	6.7151666	6.6408067	6.7690763	6.8846426	6.678199	6.26461	6.1794524	6.339626	6.154318	6.3668103	6.209338	6.5495987	6.458225	6.333493	6.5109315	6.4364023	6.1651587
10143	6.1392236	6.101512	6.17771	6.000927	6.073889	5.9734693	6.0545535	5.9927	6.1358566	6.3697953	6.0143194	6.23599	6.130017	6.1972995	6.3605676	6.380712	6.2976866	6.031304	6.1957994	6.212145	6.204652	6.072864
10144	9.380544	9.107995	8.73076	8.378199	8.697586	8.44905	7.5162773	9.105797	7.9553676	9.757736	9.419908	9.878501	8.581045	9.970255	9.388181	9.79284	10.0559025	8.748859	8.948148	9.981683	9.638455	9.933917
10147	7.8849263	6.541207	7.0591416	6.7685614	6.6733556	6.951888	7.012599	6.9186325	7.1921144	6.580821	6.5200305	6.8927927	6.4959173	6.5615525	6.60325	6.6088634	6.7611737	6.9339085	6.759127	6.482586	7.2642856	7.315587
10148	7.149876	7.569997	7.8001437	7.250672	7.99471	7.857349	7.298235	7.171914	7.4693394	7.76175	7.6067157	7.620284	7.6950626	7.716943	8.321275	7.4636583	8.452366	7.131829	8.6830015	7.3411665	8.833677	7.57648
10150	8.039665	8.090317	8.882541	8.175938	8.272125	7.917528	8.046635	8.584517	8.290877	7.8620634	8.701191	8.847048	8.618893	8.588046	8.922137	7.45426	8.3275795	8.632565	8.868831	8.393309	7.801262	8.201064
10153	10.4420185	10.097319	10.513882	10.441143	9.995689	10.421143	10.023676	10.200101	10.365957	10.361123	10.361123	10.541639	10.901458	10.54067	10.594818	10.555879	10.386968	10.893995	10.563805	10.340916	9.990126	10.16942
10154	6.233564	6.343827	6.200556	6.432794	6.151671	6.107974	6.6237903	6.0291433	6.264462	5.9920764	6.0265865	6.1980605	6.2876325	6.243051	6.1560783	6.2779975	6.328266	6.1394715	6.0841312	6.0715985	6.3456964	6.210441
10155	8.625589	8.318928	8.330342	8.031812	8.248856	8.130484	8.368648	8.213418	8.261111	7.8857827	7.739455	7.8834705	8.08941	7.8889933	7.7653956	7.9645233	7.8217077	8.330656	8.029029	7.7674165	7.7465825	7.9978366
10156	5.9432874	5.906778	5.9513345	5.916198	6.0410237	5.998719	5.613439	5.9698462	6.0321617	6.205087	5.888161	6.1170692	6.231854	5.997828	6.0008845	6.279529	6.060237	5.9657288	6.0188575	5.9660397	5.851849	5.7267146
10157	8.044506	7.8866053	8.179	7.737384	8.68964	7.615598	7.411964	7.68451	8.203259	7.9556417	7.5861	8.179678	7.600455	7.903119	7.571334	7.8917346	7.473403	7.6376457	7.5733805	8.544256	7.149876	8.224252
10158	6.0264373	8.529902	8.678676	6.874244	6.2281976	5.795847	6.4364023	5.5462737	7.7879252	5.901566	5.63056	5.8326945	7.59094	6.209569	5.760525	5.6433487	5.935069	5.8464503	5.8274364	5.639316	5.9520984	5.7854357
10159	10.005122	10.840425	10.760095	10.831371	10.171783	10.511929	10.584649	10.164299	10.700556	10.69189	10.3151655	10.048162	10.559029	10.409182	10.560927	10.133346	10.208127	9.849288	10.393068	10.28377	10.612996	10.131854
10160	6.6761684	6.4635706	6.8210425	6.45322	6.826733	6.5184555	6.464433	6.3505473	6.276047	7.0595627	7.389545	7.013569	7.373954	6.9905443	7.38818	7.230677	7.391486	7.190022	7.2478347	6.8731995	6.906314	6.9575186
10163	7.962798	7.6967545	8.019057	8.124275	8.022192	7.5213633	7.6739306	7.2594414	8.210072	7.635807	7.6095243	7.3362393	7.8259993	7.9477973	7.7126455	7.9466653	6.827261	7.681753	7.759697	7.414094	7.716425	7.4505987
10164	6.1902556	5.941368	7.269069	8.917253	6.155057	6.122836	6.3763647	6.3211994	6.592469	7.5907016	7.8528023	8.507345	11.24831	8.409431	8.408677	8.84066	8.369032	8.690067	8.409786	7.616835	8.660804	7.70912
10165	9.91121	10.057448	9.360642	9.15685	9.488368	9.891324	9.509541	10.730318	10.051944	9.914152	10.187252	10.454093	8.239964	10.247369	9.610032	9.67425	9.73633	9.733113	9.717971	10.216615	9.86474	10.431703
10166	12.287691	11.259078	12.413751	11.322126	11.990116	12.0802	11.452258	11.819168	12.146019	11.362037	11.515355	12.007329	10.159855	11.955418	11.697799	11.356926	10.939927	11.097683	11.259078	11.705212	11.233941	11.457145
10168	6.14122	6.104032	6.125566	6.371428	6.3295407	6.084398	6.192915	6.319237	6.3409934	6.0365844	6.0253544	6.1979904	6.157464	6.104105	5.7866635	6.0867515	6.0312696	6.0301723	5.924235	6.0635934	6.0503974	6.1491327
10169	12.476757	13.018431	13.055703	12.829836	12.710842	12.388453	12.6320305	12.31749	12.433382	12.08279	12.193345	12.180192	12.411394	12.229528	12.454196	12.154516	12.4085865	12.249271	12.229528	12.391205	12.56504	12.383456
1017	8.418634	8.768145	8.270727	7.65445	8.297653	8.050703	8.227259	8.329626	7.685502	8.182472	8.661878	8.59394	8.948148	8.246857	8.287098	8.302029	8.339655	8.767362	8.51899	8.462349	8.219031	8.351882
10170	5.88257	5.9362106	6.201927	6.030494	5.9724145	5.9962006	6.1463876	6.107775	6.057541	5.9590726	5.676175	5.820484	5.803184	5.8677754	6.029268	5.995687	5.8851104	5.8480997	5.853408	6.007074	6.1413355	5.708508
10171	10.101033	9.553959	9.446881	9.728868	10.4168415	9.121237	9.375587	10.742767	9.79284	10.388683	10.618358	10.978863	9.467494	11.07411	11.419484	10.076432	10.128745	10.311478	10.556948	11.233941	9.708625	10.99321
10174	6.2397184	6.0926394	6.262967	6.0689273	6.092458	5.825608	5.942441	6.152859	5.865011	6.0062995	6.0930343	6.243688	6.2968884	6.193371	6.1204915	5.938046	6.0187545	6.094472	6.0205264	5.9790335	6.1845055	6.1508837
10175	11.3174095	10.104688	10.878725	10.409182	10.666171	11.179601	10.893995	11.204104	10.690923	10.874463	10.980234	11.10929	11.273318	10.99321	11.253856	10.927262	11.453845	10.9867525	11.146966	11.045358	11.06494	10.913742
10178	8.813927	9.1600895	7.560713	6.471113	5.8798814	6.563098	6.601992	7.172311	6.276896	7.566987	8.607855	8.245878	6.3419585	8.3550005	8.4680395	7.446164	8.236246	8.956928	7.742243	8.885558	7.895682	8.279016
10179	6.064144	7.021128	7.170588	6.828313	6.6973567	6.730865	6.543084	6.770976	6.532189	6.967486	6.7153263	7.226601	7.2019787	6.837994	6.8329244	6.577286	6.6230245	6.5933585	6.417358	6.951701	6.189426	6.8238025
10181	10.497194	9.73633	10.052686	10.422004	10.271673	10.4292755	10.639428	10.082789	10.62161	10.101702	10.0942745	10.078509	10.252154	9.949852	10.064824	9.909194	9.859671	10.250469	10.039895	9.951922	10.219087	10.031359
10186	6.561415	7.3319283	6.793772	8.287098	6.555905	6.5848174	8.330983	6.627358	7.681229	8.055011	7.564906	7.5829606	9.117882	7.9106593	7.373027	7.2519655	7.2132955	7.580297	7.6989417	7.231762	7.600987	7.081337
10189	6.3894925	6.0937815	6.565548	6.0964503	6.5119543	6.170167	6.166183	6.429961	6.125684	6.094171	5.912556	6.209648	6.331665	5.9422197	5.986294	6.1720433	6.067271	5.80207	6.0935645	5.8969746	5.958017	6.001668
1019	8.826178	9.388657	9.240015	8.801417	9.540233	9.146768	9.446395	9.038804	8.462638	8.427521	8.8947525	8.721841	9.202283	8.941787	8.751713	9.064163	8.797688	9.049808	8.919869	8.795202	9.247502	8.847048
10193	6.758119	6.949424	6.8542566	6.735067	7.146294	6.7760043	6.8183713	6.7341495	6.935959	6.644537	7.297814	7.1167502	7.0739512	7.027617	6.8785176	6.6804323	6.842821	6.7497706	6.793918	7.0383306	6.808344	6.7009244
10194	7.5344224	6.9335594	7.5675583	7.964253	7.271393	7.6884594	7.53279	7.7580266	7.5067835	7.9454293	7.5075407	7.5952034	7.857878	7.6530867	7.563933	7.8931227	7.8515058	7.5774646	7.6762714	7.6755233	7.483811	7.6577277
10195	9.435218	10.116071	9.89855	9.178987	9.650799	9.081512	9.347385	9.579106	9.100713	9.194674	9.643105	9.531389	8.854308	9.2200985	9.0412035	9.093546	9.073076	9.4540205	9.020817	9.125544	9.019324	9.540729
10197	8.083183	8.337329	8.282019	8.15729	8.816408	8.530983	8.169495	8.097391	8.177621	8.072793	8.322727	7.8931227	7.9654145	7.943248	7.963074	7.82114	7.9514103	8.036341	7.941709	7.943248	8.160911	7.8799567
10198	7.0502996	6.817525	6.932411	6.671018	6.787948	7.03537	6.7804728	6.781471	6.852041	6.8358874	6.759439	6.742765	6.326552	6.7133665	6.5492535	6.8951693	6.251624	6.535675	6.771278	7.0096784	6.9298344	6.9859896
10199	9.003685	7.998434	8.848741	8.71243	9.158265	9.154875	8.971464	8.618893	8.931266	8.957377	9.185834	9.335663	9.032643	9.165954	9.640306	9.190098	9.389602	10.254725	9.067779	8.998463	8.953429	8.937714
102	5.868919	5.92255	5.637382	6.130352	6.0274806	6.133835	5.9578915	6.178913	5.7656965	6.1966414	5.831201	5.9740224	5.9246106	6.12023	5.881158	5.8982463	5.8583713	6.097101	6.0512257	5.847017	6.1096396	5.885891
1020	7.6376457	8.505637	7.729817	7.5372014	8.09426	7.729817	7.648089	8.347426	7.854477	6.9156566	7.2035627	7.1983695	6.8403983	7.3831754	7.3418794	7.311848	7.713724	6.932221	7.175509	7.440048	7.531808	7.607761
10200	6.491761	7.1416087	6.8810177	6.464803	6.8975453	6.300162	6.6188254	6.424644	6.450391	6.7750254	6.6836295	6.8856854	6.9557934	6.6648426	6.7361717	6.2843595	6.668719	6.9569335	6.7360134	6.6242113	6.7543035	6.669296
10201	7.4346356	7.238858	7.808753	7.421138	7.6311746	7.858136	7.4379106	7.586563	7.6887183	7.4162292	7.5008125	7.610327	7.302494	7.5883226	7.509638	7.8324337	7.403884	7.3831754	7.452839	7.4032087	7.514558	7.750079
10203	6.058925	7.3625584	7.0106287	8.072793	6.43353	6.5019383	8.274202	6.6530824	7.482834	6.3915696	6.4870996	6.67001	7.1951475	7.0944357	7.1681705	6.310865	7.121644	6.424885	6.37948	6.7949457	7.0295715	6.7972126
10207	6.328539	6.1481977	6.1205587	6.301013	6.193757	5.958995	6.3310957	6.177442	6.118591	6.2286744	6.062259	6.0918	5.941707	5.911309	6.0332513	6.016498	5.889698	6.310865	6.301013	6.250286	5.9664855	6.4554796
10208	7.832155	7.782571	7.6617603	7.4969974	7.717482	7.7530494	7.6733856	8.0303755	7.7382584	7.9130807	7.36	7.909247	7.48031	8.050988	7.48031	7.442199	7.5797687	7.4636583	7.582635	7.669436	7.3416305	7.7591395
10211	9.43402	9.344108	9.812016	9.642024	9.789788	9.452957	9.698929	9.556355	9.5418215	9.077357	9.632231	9.141606	9.993605	9.1742525	9.141111	9.598076	9.602807	9.661762	9.923148	9.096079	9.18282	9.460836
10212	9.789788	9.695999	9.553959	9.526402	9.453518	9.661129	10.104688	9.320106	9.841161	9.267513	9.299956	9.35398	9.583181	9.494299	9.3402405	9.362104	9.491863	9.314354	9.641376	9.187161	10.049638	9.199904
10213	8.07179	9.058543	9.483214	8.442514	9.043864	8.123633	8.967873	9.104513	8.643433	8.740523	8.708945	8.691228	8.662648	8.928094	8.453002	8.286424	8.338663	8.518545	8.875309	8.628074	8.630267	8.611211
10214	6.3665104	6.939433	6.007522	6.2363214	6.3193693	6.204612	6.1277733	6.3671	6.1297684	6.283915	6.0511737	6.164565	5.921305	6.0650935	6.085243	6.499589	6.1560435	6.295498	5.87666	6.6346974	6.134512	6.109276
10220	6.8046703	6.2663507	6.239891	6.659347	6.432624	6.531429	6.8412685	6.232593	6.6384473	6.932044	6.648073	6.6249933	7.0444303	6.8068066	6.881197	7.1657233	6.587177	7.036826	7.1245227	7.0068464	7.0917754	6.7813096
10221	13.187313	11.363785	10.357037	11.209989	10.821917	12.416394	10.556948	12.044996	11.373288	12.430471	12.177745	11.976993	12.710842	11.828227	10.782864	11.940116	12.694456	11.60424	13.099913	13.755149	11.790795	12.066697
10225	7.0792294	6.4991884	6.7706733	7.6277423	6.9064784	7.514781	7.867845	6.929496	8.086705	6.708042	7.1694336	6.95884	7.2811337	7.1990075	6.7970862	6.565423	6.888669	6.5789986	6.7241845	6.528875	7.849322	6.7297673
10226	9.4512415	9.874803	9.999195	9.784425	10.362786	9.494859	10.2136135	9.38612	9.771044	9.465185	9.989461	9.671002	10.889189	9.8479595	10.30091	10.107028	10.095903	10.344395	10.298582	9.529136	10.379052	9.97111
10227	9.813122	9.232989	9.7043	10.061919	9.329514	9.510091	10.496309	9.230441	10.0535555	9.64764	9.800683	9.611752	10.933584	9.75448	9.998547	9.470069	9.593758	9.725399	9.727798	9.174661	10.296077	9.3927355
10228	7.5257916	7.595861	7.7377033	8.09584	7.587578	7.498077	8.081296	7.4262323	7.9748716	7.7519255	7.481292	7.4876943	8.435281	7.7913046	7.6700735	7.39923	7.691877	7.7131763	7.94022	7.337359	7.811915	7.548638
10229	6.984419	6.718016	7.091174	6.860264	6.751733	6.948444	6.675042	6.9835067	6.7981954	6.861928	6.8016953	7.1348166	6.604572	7.012599	7.17458	7.0870204	7.1194525	6.605745	6.9418244	7.18782	6.898654	7.013569
10231	6.7617846	7.1270075	6.6060357	9.12222	7.2738914	6.916572	8.395864	6.702443	8.380924	7.6582394	7.204679	7.394387	8.954355	8.392575	7.5966377	7.9064984	7.392755	7.678919	7.8082104	7.59094	8.272858	7.3609824
10235	6.74787	6.2773204	6.2395325	6.853046	6.3013835	6.746518	6.849385	6.4691935	6.9552617	7.6547003	6.620044	6.968433	6.5843096	7.1128945	6.6228848	7.4492035	6.7990246	6.9109693	6.7604113	6.2204013	7.039536	7.456778
10236	10.000614	10.400209	10.249785	10.479057	10.396682	9.980974	10.181834	10.103876	9.7831135	10.43009	10.192597	10.285297	11.144213	10.476246	10.33024	10.296077	10.289491	10.6072	10.560927	10.284504	10.359516	10.050403
10237	10.001352	10.832493	10.942299	10.450455	10.687492	10.388683	10.5002365	10.705843	10.110692	10.113839	10.304871	10.232591	10.240195	10.431703	10.264104	10.27718	10.098894	10.4420185	10.191914	9.99995	10.391194	10.209
10238	8.467403	8.413974	8.659506	8.737994	8.73313	9.123101	8.950818	8.72634	8.833677	8.77612	8.821724	8.625589	8.516324	8.740523	8.687177	8.484106	8.6141205	8.603217	8.762083	8.485497	9.128438	8.762827
10240	9.628236	9.2653	9.550461	9.616946	9.327045	9.582066	9.727184	9.711499	9.789159	9.586059	9.621903	9.953998	8.989946	9.76149	9.479189	9.579106	9.721829	9.503644	9.510091	9.774268	9.506132	9.559337
10241	7.662816	7.553044	7.604932	7.625164	7.9172606	7.785369	7.4011145	8.044198	7.4622436	8.38402	7.7831607	7.7758865	7.941149	8.191788	7.7454314	8.019676	7.81466	7.663551	7.874814	7.9860816	7.7041216	8.0677595
10243	8.084072	8.058261	8.559259	8.754535	8.568358	9.007751	8.1540365	8.107106	7.8296685	9.0050745	9.069216	9.845889	8.719426	9.499911	9.401912	9.413846	9.637923	9.042977	9.247502	9.432916	8.829436	8.838085
10244	8.676796	10.561822	11.067362	9.798507	10.658137	10.715238	10.35095	10.905041	9.428606	9.812016	9.759604	10.653133	8.758793	10.369736	9.823803	10.178638	10.657191	10.859312	10.48479	9.535411	10.091738	10.707957
10245	7.5682616	7.971831	8.231681	7.4644303	7.7782083	7.782864	7.818754	8.051279	7.4904227	7.514558	7.7970653	7.816827	7.4703045	7.7109237	7.3199387	7.8276715	7.8033333	7.7419057	7.854477	7.734599	7.3038406	7.841789
10247	8.08941	8.806447	8.7699	8.498402	8.006348	8.5430975	7.82304	9.13217	8.477244	8.399277	8.10233	8.358726	7.101386	7.9095206	7.7519255	7.759697	8.119437	8.022192	7.9315057	8.415072	7.762348	8.469425
10249	9.13217	10.064094	8.882108	8.938165	9.733723	9.579106	8.510809	10.627587	8.812682	10.154319	10.342622	10.562741	7.374181	10.238588	9.565156	9.786852	9.835078	10.2450695	9.328132	10.942299	9.443569	10.801064
1025	10.282988	9.00236	9.384547	9.331966	9.60097	9.936251	9.097049	8.947771	9.774973	9.058099	9.437806	10.124857	9.415272	9.1610365	9.753819	9.456331	9.567489	9.432326	9.799915	9.513022	9.267513	9.67607
10252	7.969438	8.924339	8.324728	9.810737	8.269998	8.160264	9.593758	8.491129	8.9965515	9.241021	8.242584	8.599596	10.455942	8.849561	8.836024	8.241601	8.960917	8.436038	9.136945	8.386938	9.022086	8.329626
10253	8.169803	7.633649	8.055011	8.136494	7.6262717	8.108043	8.20557	8.345764	7.8347335	8.699309	8.592476	8.547684	9.7631855	8.405613	8.552393	8.292248	8.935512	8.326235	9.169473	8.569812	8.458377	8.6818695
10257	6.3455453	8.175938	6.422054	6.870071	6.447992	6.8079677	6.9339085	6.3341727	6.7477245	6.2108727	6.174947	5.9859123	6.9931216	6.43012	6.2891707	6.516993	6.2457833	6.0858083	5.9069786	6.3069077	6.4881363	5.7307196
10260	6.783486	6.621043	6.872283	6.69224	6.605889	6.845999	6.8944206	7.0747333	6.953384	6.7995334	6.987588	7.055561	7.1058407	6.8997455	7.108876	6.7266846	7.080049	7.2761326	7.154442	6.692699	6.9300146	6.961678
10262	9.685831	10.07428	9.825167	9.600394	9.804636	9.89068	9.819909	9.371365	10.147125	8.999785	9.286631	9.003217	9.644813	9.132648	9.001539	9.032168	9.050705	9.421558	8.963574	8.861339	9.182296	9.014807
10263	8.360085	8.188866	8.454012	7.6800113	8.358726	8.147479	7.7782083	7.6550055	8.140937	7.070546	7.3077593	7.610049	7.2828736	7.4408383	7.0783925	7.491859	7.595861	6.8480234	6.8058395	7.760939	7.352649	7.4315186
10266	7.748587	7.30268	7.261383	7.990036	7.368114	7.6330557	7.8318706	7.6308827	7.7710404	7.0026064	7.30268	7.1029778	7.3245034	7.166169	7.622634	7.3893175	7.411489	7.4786	7.5132513	7.2430563	7.1975436	7.408599
10268	8.362801	7.7435546	7.3459597	7.5403748	7.538351	8.222695	7.645539	8.143907	7.8353105	8.465157	8.354662	8.181501	7.424991	8.120174	8.141243	7.6744385	8.332418	8.496162	8.610894	8.629616	8.506987	8.650555
10269	10.083508	10.560008	10.767206	10.563805	10.586764	10.159855	10.6541395	10.615275	10.670137	10.462529	10.567646	10.478214	10.331852	10.752214	10.614054	10.301676	10.566569	10.1887455	10.490488	10.455043	10.669145	10.402666
1027	8.183705	8.412864	8.465867	8.455778	7.984905	8.390722	8.3137665	8.314743	8.343185	8.440697	7.6768374	8.06937	7.7704453	8.248494	8.142282	7.779289	8.108722	7.4781513	8.051629	8.104502	8.313043	7.994401
10273	9.064609	9.561169	9.367175	9.042043	9.233496	9.218585	8.943928	9.32858	9.17381	8.938165	8.917775	8.921686	8.65172	8.908463	8.78354	9.023952	9.01043	8.979449	8.630704	9.321762	9.063682	9.098458
10274	7.620527	7.826914	7.643982	7.548128	7.3259597	7.284917	7.6689076	7.7248445	7.3151474	7.950835	7.472427	7.850623	7.966058	7.9228263	7.814136	7.547109	7.8681498	7.6267676	7.768786	7.704868	7.77249	7.515788
10276	9.870537	10.120803	9.678535	9.842526	10.234389	9.397787	9.689886	9.648877	8.972845	10.282988	9.743969	9.776107	9.539232	10.742767	9.669755	9.951922	10.035586	9.457397	9.380066	10.289491	9.73633	10.140442
10277	7.642858	7.673094	7.730316	7.8654532	7.901299	7.4570136	7.559409	7.7890306	8.055276	7.626019	7.547635	7.763702	7.03537	7.9460435	7.205454	7.7206945	7.734366	7.710628	7.414552	7.6757536	7.6863213	7.6352625
10278	6.2265544	6.029051	5.9912577	6.191702	6.08633	5.9943037	6.315254	5.990626	6.241597	6.305302	6.0581207	6.01434	6.6087413	6.132556	6.043113	5.95266	6.059427	6.1167254	6.21033	6.0457215	6.1125793	5.8868546
1028	5.8098254	6.1568832	6.349235	6.6523976	5.992947	6.173524	6.4388347	6.341523	6.516546	6.562722	6.15764	6.3579154	7.325717	6.556955	6.228238	6.559209	6.406729	6.2928233	7.0225544	6.406207	6.619368	6.312108
10283	7.881418	8.256981	8.416395	8.482278	8.128934	8.398276	8.337329	8.481225	7.855366	8.441047	8.248171	8.050102	8.286056	8.634524	8.175563	8.402827	8.248171	7.878244	8.332418	8.457305	8.410105	7.9891286
10285	7.4533	7.269986	7.6408877	7.7428093	7.442683	7.8834705	7.663551	7.8190465	7.4835563	7.9252295	7.476245	7.5108867	8.132456	7.365096	7.9183555	7.55583	7.7438545	7.7465825	7.65876	7.3851175	7.512214	7.7251678
10286	5.8741455	5.8831453	5.8781486	6.0678167	5.8873096	5.7749243	5.891728	5.955556	5.8249445	5.7245274	5.9114256	6.0594106	5.9259167	5.8076615	5.7286367	5.749601	5.703241	5.902399	5.958537	5.9063997	5.725072	5.900002
10287	7.682295	7.9025435	7.708284	8.222993	7.7077475	8.036341	8.202935	7.4861803	8.354055	7.953522	7.666515	7.571054	7.871095	7.8102274	7.80599	7.990036	8.203927	7.4947743	7.782571	7.649199	8.61652	7.6932445
10289	7.5907016	9.198401	9.058543	8.893037	8.719426	8.443588	8.646082	8.625303	8.369403	9.235972	8.964504	9.226682	9.253414	8.753296	8.9499855	9.037957	8.617685	9.095063	9.025633	9.107606	8.634194	8.601124
1029	6.325257	7.27719	7.2980247	6.33124	6.8251457	6.4642463	5.9755673	6.488876	5.8212514	5.9279323	5.8492093	5.7389755	5.9341235	5.8602743	5.8672867	5.683064	5.851875	6.026782	6.001271	5.826549	6.120119	6.0828686
10293	6.2408404	6.306788	6.424885	6.147453	6.1410093	6.1827865	6.316121	6.25888	6.2812114	5.9255652	6.27653	5.9227996	6.1565166	5.9416146	5.995796	5.9961867	5.9138236	5.855525	6.002077	6.026277	6.13053	6.245729
10294	10.961282	10.470807	10.323584	9.8283415	10.581688	10.814704	10.632645	10.53773	11.189791	10.35095	10.48479	10.438516	10.730318	10.589896	10.496309	10.466256	10.69189	10.931212	10.700556	10.504977	10.596839	10.730318
10297	5.7214575	5.9557576	5.8827634	5.9739976	6.118283	6.016685	5.9006634	5.895845	6.006007	5.8123465	6.0400386	6.056057	5.9832363	5.834335	5.943199	5.9656415	5.879922	6.1337395	6.313603	6.0488257	6.006151	6.0426598
10298	7.705956	7.561653	7.522431	7.238063	7.3226867	7.6067157	7.6262717	7.4823656	7.454032	7.2579103	7.4544907	7.5517445	7.287617	7.4451947	7.1788263	7.466845	7.4842753	7.3775883	7.5377836	7.389079	7.075556	7.3411665
10299	10.853525	8.777269	8.922544	9.55814	8.989046	10.166591	9.594318	9.86474	10.4726095	8.6863785	8.798545	8.77407	8.722633	9.711499	8.995192	9.704881	10.03416	9.331032	9.250995	9.198865	9.495366	9.2933035
103	11.07871	10.807128	10.832493	11.058482	11.130774	11.589371	11.10297	11.231072	11.410469	10.929925	10.620394	10.3852415	10.62161	10.62161	10.977576	10.900215	10.793145	10.483039	10.657191	10.637097	11.385914	10.741523
1030	6.045653	7.052147	6.9276733	6.4588366	6.5076323	6.3430076	7.0817356	6.5136194	6.3120456	6.177836	6.1122746	6.4094133	6.823132	6.034046	6.268534	6.164497	6.5677776	5.7074847	6.1978846	6.225931	6.4285054	6.112124
10300	7.288726	7.726016	7.290753	7.0490503	7.349059	7.65876	7.3804426	7.4624734	7.678919	6.852207	7.358676	7.161788	7.0959373	7.2867103	7.1003685	7.22485	7.257247	7.154442	7.253889	7.159115	7.2804346	7.1144185
10301	5.6022162	6.330542	5.924462	5.811682	5.825069	6.1196117	5.898414	6.291628	5.619219	6.01844	5.8329825	6.0167365	5.930309	6.004373	5.8592224	5.7385206	6.055328	5.935954	5.8259234	6.2698874	5.9201746	6.095023
10302	6.30169	7.174357	6.724901	6.6087413	6.9369884	6.6294765	6.6462784	7.0909157	6.508683	6.798002	6.7552443	6.717449	6.4159985	6.72353	6.4700036	6.762263	6.404195	6.7981954	6.3536625	6.7988176	6.717288	6.863322
10307	12.185023	11.306086	11.322126	10.999882	11.255815	12.200424	10.752214	10.344395	12.227046	9.491863	9.630564	9.525823	9.837788	9.50778	9.768525	10.1733465	10.209	9.486275	10.072209	9.575005	10.09004	9.618061
10309	6.279043	6.0223746	6.117839	6.2570467	6.2193913	6.9248466	6.1743236	6.4831996	6.350831	6.058858	6.2026405	6.0890665	5.987629	6.150641	6.253506	5.996638	6.127333	6.2626143	6.208311	6.1671777	6.123205	6.1777678
1031	6.5756497	6.8088274	7.354282	7.7005143	6.819503	6.8674583	7.08048	6.5721107	6.8839602	7.130938	6.8695555	6.775668	7.320158	7.1657233	7.174013	7.9086785	6.817685	7.0323567	7.2373414	7.0061197	7.3182297	6.541425
10312	9.781851	9.474459	9.391179	9.33974	9.135975	9.412851	9.337285	9.268102	10.013888	8.444337	8.643087	8.153091	8.427796	8.568358	8.8031645	8.476461	9.019847	8.382279	8.673288	8.233356	9.530769	9.046174
10314	8.34177	9.212106	8.815165	9.385601	9.354484	9.254898	9.2978325	8.869793	8.949143	8.9017935	8.847941	8.857396	9.0511675	8.775655	9.08378	8.72927	8.399277	8.54625	8.569091	8.899528	9.032168	8.680315
10318	9.124692	8.580326	9.110425	9.017549	9.282628	9.85844	8.744186	9.039835	10.151327	8.137045	8.54973	8.72894	8.85472	8.667874	8.762827	8.87876	8.722633	8.282303	8.641427	8.531367	8.821299	8.909336
