Genes	GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
5094	11.191357	11.703223	11.48109	11.676671	11.622438	11.728552	11.26479	11.616817	11.78883	11.513868	11.655825	11.91926	11.832523	11.646649	11.641189	11.757739	12.00948	11.560943
50945	6.374821	6.3091345	6.5102954	6.352045	6.393016	6.3903413	6.6349754	6.7068105	6.3153844	6.2622113	6.4971867	6.7779045	6.370586	6.6745877	6.4212976	6.482044	6.510172	6.462268
5095	10.44292	10.40736	10.243426	10.522266	9.808682	10.801064	10.379052	10.468932	9.815019	10.17555	10.554066	9.989461	10.646626	10.528696	10.699527	10.72023	10.374035	10.428453
50964	5.727811	5.7306633	5.582529	5.6817737	5.821482	5.9889235	5.7663984	5.676369	5.6958036	5.9720726	5.9764376	5.6909804	5.7641735	5.95648	5.8069	5.790601	5.8365364	5.832588
51	7.4062796	7.3418794	7.4446926	7.23047	6.951888	7.8530965	7.836226	7.994401	6.9863687	7.0250764	7.628543	6.978228	6.8171554	7.0250764	7.682581	8.031812	6.2704062	7.6470504
51001	8.799787	9.023952	8.954355	9.731924	8.498402	8.756507	8.645717	8.698076	8.367295	8.650956	8.601124	8.569091	8.725469	8.593234	8.649719	8.597028	8.250871	8.505959
51002	6.004794	5.9673524	5.832078	5.9226837	5.842004	5.7376175	5.847576	5.8901796	5.7816076	5.809128	5.867159	5.697159	5.697637	5.660025	5.684127	5.6501284	5.682904	5.736519
51004	6.9748006	7.053123	7.0739512	7.004954	6.4758472	7.0434256	7.3142586	7.2580986	6.7988176	7.06872	7.1611633	7.3886786	6.7335243	7.1664114	7.184855	7.205934	6.773728	7.091976
51006	7.779289	7.3018875	7.4749575	7.5942106	7.6847224	7.278565	7.2170944	7.28604	7.311848	7.547635	6.8760343	7.6689076	7.7782083	7.4492035	7.040731	6.9717684	7.5052695	6.9889135
5101	5.962674	6.324128	6.173423	6.0187254	6.093866	6.4870996	6.199109	6.2074375	6.5126214	6.353613	6.093742	6.205724	5.960986	6.1618466	6.207722	6.0508337	6.247198	6.4683313
51014	9.445851	9.400317	9.603933	9.60502	9.71748	9.43352	9.175194	9.335211	9.249969	9.404051	9.317436	8.962238	9.191114	8.516021	8.938912	9.1481905	9.135502	8.850445
51015	9.195166	8.54973	9.495366	9.359687	9.478748	9.270045	9.240015	9.42262	8.5028	8.6141205	9.157262	9.045284	8.9965515	8.793536	9.003217	9.14283	8.841832	9.127017
51021	8.640222	7.982674	8.369032	8.113126	8.665023	8.385289	8.494762	8.2963085	8.058261	8.814751	8.018212	8.6243725	8.743398	8.820392	8.263738	8.488368	8.413647	8.509949
51022	7.87368	7.48031	7.5349336	7.973378	7.229181	7.052147	7.1381984	7.2009444	6.8495493	7.003748	7.336874	6.743373	7.3045635	6.887262	7.2198243	7.1626153	6.7563224	7.175018
51023	11.26777	10.852356	10.819623	10.865708	10.320384	10.885092	11.063725	10.995706	10.887715	10.937441	10.832493	10.985338	10.798882	10.885092	10.612996	10.988976	10.583749	10.973536
51026	7.7530494	7.099575	7.39054	7.354089	7.104752	6.823132	6.7360134	7.1364956	6.9877677	6.688754	7.0553613	6.294914	6.721996	6.8507648	6.4084663	7.0484524	7.065616	6.55831
51027	6.4862757	6.677945	6.552663	6.6257277	6.724756	6.0691905	6.2745714	6.2455435	6.359065	6.457927	6.238553	6.337301	6.564696	6.425855	6.221517	6.793114	6.5986423	6.694914
51028	8.4980545	8.120781	8.7469225	8.723759	8.742966	8.587289	8.525955	8.573688	8.259719	8.460296	8.376442	8.439246	8.632927	8.143602	8.394131	7.5336485	8.519384	8.39856
51029	8.292902	8.143306	8.486291	8.779964	8.321636	8.294886	8.552393	8.519743	8.80389	8.784344	8.609021	8.209715	8.083757	8.769432	8.0116205	7.740224	8.35297	8.341405
51030	8.303065	7.9216204	7.909247	7.999935	7.1025615	7.99471	8.234309	8.206234	8.246857	7.96484	8.251907	7.8663917	7.6188807	8.07212	8.113725	8.0521965	7.7225537	7.70933
51031	9.0355015	8.806079	9.060396	9.279229	8.563371	9.001152	9.081512	9.009007	8.886349	9.117882	8.9239025	8.841832	9.197899	8.94523	8.843106	9.100713	9.050705	9.318502
51032	5.987845	6.271381	6.1822286	6.1746225	6.546358	6.325947	6.3079934	6.187708	6.1510243	6.3391275	6.284806	6.1972294	6.225457	6.3180356	6.319166	6.100722	6.352045	6.248108
51035	9.8137045	10.264104	9.652902	9.925147	10.322711	9.981683	10.056701	9.855102	10.386968	9.985847	9.797969	10.287722	9.877233	10.333372	10.01655	9.771044	10.335881	10.071504
51042	9.5448265	9.037957	9.112684	9.353461	9.249023	9.177661	9.274176	9.232065	9.238976	9.100713	8.917775	9.546688	9.677914	9.535949	9.210305	9.076398	9.286631	9.423043
51043	6.390771	6.295434	6.22751	5.9399543	6.3645287	6.21052	6.042838	6.1343303	6.3225937	6.0827694	6.3392477	6.103676	6.355711	6.379807	6.1384897	6.2325044	6.189932	6.1339946
5105	8.140256	8.900922	8.687177	7.9700675	8.240325	8.770885	8.389438	8.197541	7.181239	8.050412	8.553852	7.8959866	8.386603	8.122629	8.612001	8.898672	8.291591	8.75577
51050	7.366316	6.687233	7.0081105	6.7906623	7.053489	6.681866	6.903886	6.625869	6.584196	6.987588	6.6897545	6.371041	6.916958	6.896777	6.547438	6.967866	6.778266	7.1058407
51053	8.414683	8.33387	7.3783107	7.585043	6.9026313	7.04054	6.8307858	6.8198295	7.1274076	6.9401693	6.3041453	6.846147	6.6523976	6.6742964	6.860803	6.968817	6.9421797	6.8863735
51056	10.150525	10.388683	9.932662	10.343692	9.421558	10.098894	10.131854	9.86474	9.838454	10.209754	10.420395	9.874803	9.638455	10.065573	10.032181	10.312453	9.910542	10.045795
5106	12.724396	12.612223	12.64122	13.413658	13.0267725	12.963807	12.867538	12.49933	10.235251	12.782326	12.258413	12.062247	12.567794	12.707638	12.265207	13.091461	12.051581	13.183093
51062	5.922272	6.282059	6.066562	6.121346	6.0519514	6.2110214	5.895173	6.2666936	6.5494785	6.417199	6.0781174	6.1171703	6.0820923	5.954514	5.851973	6.090197	6.2409825	5.811418
51063	6.1940866	6.3043203	6.21842	6.188054	6.136985	6.4538555	6.08303	6.232715	6.4626627	6.237646	6.296099	6.091366	6.5424366	6.2285624	6.3410635	6.69862	6.5899415	6.6281986
51066	6.3600993	7.4343987	6.30403	7.021311	5.879598	6.0154567	5.832727	5.941629	6.3347898	6.0079513	6.164442	6.0486827	6.1711016	6.238877	6.104806	6.2405715	6.074613	6.0498223
51067	8.046008	8.218002	8.3349085	8.419416	7.870784	8.322	8.396534	8.326963	8.365505	8.291936	8.379159	7.600987	8.152393	7.8791127	8.304827	7.999935	8.352584	8.373119
51068	8.227259	7.95814	8.048539	8.09584	7.9375644	7.9666862	7.9463563	7.8257356	7.441234	7.741101	7.7606297	7.545477	7.682581	7.9438624	7.391486	8.2016945	7.2430563	7.9346933
51074	7.5733805	7.565181	7.427787	7.6327977	7.193602	7.335126	7.5070353	7.108642	7.0685153	7.1311536	7.0717864	7.040731	7.0694914	7.228148	7.391738	6.9366403	7.292527	7.188269
51076	7.7580266	8.305191	8.068781	8.427521	8.413974	8.710519	8.406686	8.301339	8.021885	8.794746	8.455778	8.315049	8.091996	8.363168	8.285428	8.354055	8.288782	8.643433
51077	7.074916	6.605325	6.9603105	6.828313	6.714853	6.783942	6.473688	6.620044	6.8649654	6.6066933	6.5684247	6.8995523	6.820514	6.1419272	6.5480647	7.018214	6.663838	6.823132
51078	6.353368	6.2311397	6.0677056	6.2386975	5.7840905	6.264956	6.317129	5.8556447	6.2417774	6.393876	6.2444234	5.96483	5.9279075	5.9875917	6.006727	5.957543	6.017828	6.33323
51079	9.915462	10.801064	10.40736	10.367786	10.436752	10.013137	10.010065	10.049638	10.089369	10.206414	10.126445	10.566569	10.0244875	10.427543	9.911866	10.075147	10.4168415	10.200101
5108	9.401387	9.186236	9.636733	8.731568	8.991695	9.125544	9.119302	8.926903	9.326035	9.097946	9.412851	8.925672	9.211225	9.60573	9.455734	9.046174	9.21409	8.943022
51088	9.840483	10.208127	10.488414	10.096717	9.782597	10.080632	9.980974	9.818722	10.085068	9.960533	10.392079	9.882444	9.981683	9.808682	10.02225	9.687032	10.061919	9.868553
51090	6.4958	7.3463464	6.4985676	6.8376403	7.0028267	6.83131	7.198761	6.919027	7.467796	7.1267715	6.9584227	7.2515283	7.2634115	7.265834	6.6694255	7.6197376	7.036427	7.509638
51091	8.013315	7.574912	7.9938545	8.1984825	8.245878	8.041791	7.9703617	8.091729	7.180656	7.952552	8.069091	7.828527	8.4364195	8.279969	7.977616	8.0677595	7.9192057	8.189458
51092	10.096717	9.755749	9.953273	9.645897	10.479057	10.215815	10.262609	9.973804	9.678535	10.081277	10.027579	9.758979	9.862226	10.209	9.64764	10.200903	10.576341	10.172541
51093	8.97772	8.900452	8.844331	8.838542	9.443569	8.702276	8.815165	8.735351	8.477244	9.013026	8.668631	9.011304	9.2234	9.044369	8.779569	9.0511675	8.719845	9.097946
51094	9.821796	9.995689	10.435765	10.40736	10.127141	10.068402	9.758979	9.901188	9.8283415	9.819332	9.956615	9.85119	9.767809	9.651349	9.916936	10.0535555	9.775517	9.870537
51095	6.0153217	5.867247	5.8800616	6.3247437	5.922346	5.850184	5.875717	5.8535466	5.8395824	5.760027	5.8827043	5.7882886	5.839686	5.8850107	5.931874	5.789372	5.939917	5.7699976
51097	8.126604	7.45184	8.2593975	8.392218	7.6191254	7.903655	7.350523	7.201776	6.696789	7.444391	7.3297596	7.6054516	7.623887	7.0717864	7.2112894	7.2231116	7.0209513	7.1930227
51099	7.7038584	7.2939043	7.234924	7.460485	6.9697323	7.187375	7.462957	7.438337	6.951701	6.8947754	6.717721	6.2521744	7.170401	7.678148	7.0863523	7.6637797	6.8878074	7.1504803
5110	10.548283	10.697189	10.3246	10.545351	10.59084	11.46494	11.033325	11.217345	10.690923	11.326826	10.885092	10.959814	10.949353	10.647746	10.895261	11.331895	11.020291	11.202759
51101	6.334513	6.9584227	6.1075006	6.149163	6.5690665	7.227484	6.478408	6.4339037	7.6475577	6.7972126	6.667328	7.08342	6.7858763	6.9405236	6.74087	6.6348205	6.909159	6.4592376
51102	6.2445116	6.2043533	6.299969	6.365899	6.3947783	6.1905966	5.7969656	6.1963205	6.3284683	6.3037825	6.2287154	5.9650526	6.1082344	6.0757837	6.045838	6.0427427	6.117839	6.4058714
51104	7.3631883	6.7499213	7.289183	7.3133006	7.20485	7.370884	6.8579865	6.860973	6.763034	7.0024233	7.069321	6.6913414	7.0312715	6.8815746	7.348629	7.1860375	6.854983	7.0870204
51107	10.100322	9.852372	9.917603	9.922497	10.20489	9.69174	9.418894	9.355003	9.7831135	9.931202	9.881921	9.72482	10.01655	9.75448	9.466893	9.637923	9.941873	9.880468
51108	6.2286353	6.2825694	6.3200192	6.545309	6.4536405	6.2862797	6.068256	6.1950917	6.41454	6.447145	6.4287863	6.176612	6.136432	6.0865846	6.069493	6.0759935	6.377183	6.037368
5111	6.7215724	6.4483557	6.200063	6.6321864	6.3560724	6.4880314	6.2259736	6.4288745	6.5240917	6.525231	6.163331	6.3196964	6.12179	6.069846	6.23173	6.323364	6.2455435	6.2377334
51111	6.129159	6.274852	6.2435055	6.5690665	6.2752514	5.960523	6.15538	6.100034	6.1690054	5.9368973	6.2720594	5.998733	6.0320907	5.9830356	6.060423	6.043588	5.957352	5.847002
51112	9.2751465	9.359687	9.3335495	9.522096	9.589576	9.249493	9.422085	9.482687	9.374028	9.518116	9.450657	9.217629	9.62944	9.60688	9.713947	9.315923	9.697326	9.456852
51121	9.501552	9.364077	9.059032	9.4933605	9.13217	8.97772	9.139273	9.283101	9.066862	9.192639	9.029465	9.104513	9.034583	9.109977	8.798115	9.042043	8.8918495	9.03657
51123	7.6127024	7.637907	7.8727965	7.756048	8.146848	8.032742	7.654174	7.6458125	7.7428093	7.6625743	7.4954443	7.6350107	7.984905	7.585315	7.7504077	8.21739	7.968216	7.8515058
51124	7.516733	7.392973	7.5468326	7.851773	7.16136	7.52848	7.229181	7.216377	7.2960987	7.355856	7.0579443	6.997952	7.3245034	7.0248437	7.1727376	7.408599	7.269069	7.206995
51125	5.887805	6.1613503	6.1032004	5.9017143	5.802845	5.908882	6.1667967	5.891817	5.903671	5.9420114	6.0476413	6.051914	5.9585495	5.92249	6.0150266	6.018919	5.9365206	5.957404
51126	11.782991	11.397314	11.46494	12.186916	11.848219	11.356926	11.269068	11.066196	11.202759	11.428213	11.350664	11.545413	11.296018	11.373288	11.382824	11.058482	11.413576	10.957015
51129	5.9303193	6.5915065	6.4992867	7.011232	7.0086737	6.1302757	6.762867	6.580977	6.5491333	5.8844543	6.229203	6.17192	6.221517	6.293318	6.1029778	6.696789	6.256761	6.700345
51130	6.1719775	6.5601983	6.4670167	6.3541727	6.3473506	6.6869416	6.3102665	6.6914825	6.517546	6.6124554	6.5150895	6.6112404	6.52855	6.19372	6.49664	6.964302	6.314744	6.478077
51134	7.362972	7.0528955	7.309762	7.1398053	7.4577284	7.079825	6.994082	7.2783575	6.87816	6.7892733	7.224426	6.8733845	7.1068707	6.3476467	7.1535172	6.8523507	7.279069	7.0506845
51135	6.6667404	6.511723	6.7175674	6.703659	6.4675074	6.5186906	6.467112	6.588816	6.8674583	6.7185903	6.566751	6.2937346	6.515624	6.596796	6.812915	6.3697133	6.73555	6.6189747
51141	9.311797	9.687032	9.05205	9.281761	9.511938	9.007751	9.345633	9.683364	9.259107	9.980247	9.423043	9.703122	9.681582	9.016617	9.553367	9.67607	9.584392	9.186654
51144	11.741597	10.755744	11.400774	11.400774	11.470421	11.587557	11.475912	11.595194	11.269068	11.882567	11.646649	11.959549	11.867982	11.306086	11.652169	11.7396	11.443959	11.300165
51146	5.8797374	5.834845	5.983551	6.08962	5.987121	5.88555	5.9227858	5.779145	5.7935843	5.6744404	5.8942127	5.799556	5.882679	6.1544533	5.906591	5.8327436	5.980906	5.844141
51147	7.124116	7.020001	7.193602	7.0888395	7.4904227	7.029746	6.3735585	6.987021	6.696631	7.28556	6.687101	7.224426	7.2272615	6.6802955	6.2645106	6.6482306	7.3974733	7.0630016
51148	6.167618	6.393698	6.335253	6.181392	6.0046234	6.1011744	6.048632	5.8749137	7.135675	6.3968987	6.2390475	6.2205725	6.3172708	5.7691555	6.0550227	5.9726768	6.336896	6.197743
51151	5.9077997	6.175902	6.053235	6.080508	5.957818	5.9484906	5.9241247	5.979022	5.9992175	5.8505797	5.9564443	5.7618284	5.7959175	5.8463645	5.821762	5.5472164	5.945193	5.9175525
51154	7.424991	7.389545	6.889436	7.2536902	7.1790457	7.2492886	7.119888	7.3746696	7.7987385	7.431755	7.2494965	7.207665	7.7887607	8.025799	7.3584514	7.116941	7.395533	7.145212
51157	6.820669	6.8031487	6.767971	6.6913414	6.935583	6.39108	6.596405	6.1603456	7.0374126	6.543084	6.515844	6.429589	6.452801	6.570706	6.5354495	6.2263875	6.822108	6.428257
5116	8.835641	8.587616	9.284084	8.363485	8.789174	8.45658	8.679841	8.567221	8.147161	8.397228	8.386288	8.756877	8.70938	8.851297	8.601477	8.674875	8.61847	8.764599
51160	9.848655	10.519452	10.0180435	10.244196	10.178638	9.790977	9.453518	9.447287	9.641376	9.56874	9.611201	9.836415	10.229651	9.764521	9.474459	9.588469	10.008592	9.857031
51161	6.4955964	6.3905315	6.321407	6.163666	6.461795	5.808121	6.1046276	6.117018	6.131904	5.8808093	5.854424	6.0219407	5.9377565	6.0684056	5.5652328	5.9741654	6.1043873	6.0690193
51164	7.8190465	7.651699	7.971831	7.666515	7.615598	7.397968	7.6950626	7.422444	7.523163	7.524477	7.593147	7.295661	7.432021	7.0506845	7.705391	7.424764	7.5132513	7.2965508
51170	8.5021	8.921686	9.280222	9.760197	8.37889	9.523082	8.501072	9.431748	8.933412	8.910103	8.772512	9.058543	8.484842	8.937714	8.796075	8.945737	7.82823	8.696771
51172	8.434571	8.081006	8.408677	8.08941	8.070845	7.836524	7.9039803	7.7223053	7.553732	7.827139	7.8589854	8.091729	7.9451394	7.8787956	8.017557	8.105762	8.399649	7.9852057
51174	6.5925946	6.1235394	6.1047573	6.596405	6.469827	6.1665173	6.229686	5.9850683	6.157027	5.8469706	5.904023	5.5374417	5.8643465	6.0548477	6.0609527	5.884764	6.1421485	6.217453
51175	8.139584	7.482834	7.9494634	7.1624117	8.218705	7.649974	7.782864	7.4508524	6.7489576	7.7348847	7.125946	7.676548	7.670867	7.544516	6.813766	7.8745055	7.2287283	7.904827
51176	7.036427	6.6984577	6.6720376	6.631075	6.3464284	6.509418	6.553503	6.305034	6.6195197	6.5144515	6.275538	6.449039	6.443166	6.420822	6.054147	6.3295407	6.835178	6.173906
51177	6.8944206	7.523163	6.890842	6.888505	7.198136	7.5972395	7.197733	7.13204	7.9112844	7.2324457	7.403662	7.6317844	7.5514665	7.4315186	7.703591	7.5539865	8.201373	7.403884
51179	8.620039	10.153541	9.868553	9.596179	9.839134	10.985338	10.938668	10.521307	7.8643174	10.332574	10.464285	10.109887	9.104513	10.337527	10.1424885	10.815777	9.137871	10.953286
5118	7.2078705	9.931202	9.992269	9.090221	9.640859	9.447287	8.793536	10.559029	9.367175	10.258005	9.222017	10.430853	9.222554	10.18498	9.715821	9.60688	9.413846	10.075743
51181	14.2991905	13.419347	12.949193	13.018431	13.943649	13.664167	13.278048	13.761512	11.682522	13.735615	13.187313	13.597105	13.6261015	13.339644	12.518427	13.670456	12.786045	13.93668
51182	8.009724	7.622394	7.740224	8.176949	7.829934	8.223697	8.043643	8.159416	8.431018	7.9618883	8.128653	8.0624275	7.960749	8.476461	8.463631	7.8852105	8.07551	7.638741
51185	8.57401	8.946144	9.012094	9.093546	8.931667	9.35398	8.719845	9.304322	8.9159155	9.232065	9.180479	8.879218	9.1853	9.254898	9.024409	9.031773	9.429193	9.10264
51186	7.8620634	9.381067	8.963098	8.5687065	8.084699	9.292116	9.200858	8.752882	11.186961	8.669023	9.405047	9.355499	9.2772	9.027942	9.244988	8.766252	9.727184	8.043643
51187	10.379052	10.906351	10.53564	10.656164	10.571583	10.984325	10.740245	11.021557	11.48109	10.89658	10.961282	11.092344	11.242493	11.292995	10.950678	10.837254	10.985338	10.591804
5119	8.173954	8.365203	8.644118	8.675551	8.67909	8.310995	8.144866	8.013911	8.355406	8.306433	8.268724	8.290501	8.529902	8.406002	8.439997	8.424532	8.65172	8.654484
51191	9.255974	8.844801	9.225297	9.929189	9.508372	10.120078	9.342546	9.464668	9.762675	9.998547	10.796433	9.432916	9.745111	9.510091	9.354484	10.214345	10.155914	9.637923
51192	9.781851	9.698394	10.090883	9.706829	9.32858	9.187161	9.7024765	9.275685	10.133346	9.679096	9.596179	9.776107	9.561169	9.551022	9.135011	9.402426	10.104688	9.138375
51194	8.88933	8.891066	8.849154	8.867587	9.33838	9.084576	8.967873	9.007273	8.807664	9.107995	8.930814	9.162563	9.39833	8.441785	8.853865	9.063171	9.280222	8.815165
51195	6.326819	6.4128675	7.5202703	6.395409	6.8731995	6.231991	6.829524	6.6567273	6.6317916	6.913325	6.475443	6.3806157	6.5494785	6.450391	6.5465755	6.3862877	6.262659	6.6035357
51196	6.4397416	6.084935	6.062841	6.1619554	6.5965195	5.9833426	5.899976	5.9387965	6.0429273	6.055647	5.867209	5.777401	5.702702	5.836726	5.951435	5.8458195	5.8752146	5.9013042
51199	6.5825024	6.57273	6.2428284	6.302159	6.191628	6.3310957	6.1140733	6.179849	6.5889335	6.421798	6.291295	6.29786	6.3647466	5.8421044	6.4663997	6.3692694	6.4634776	6.134432
51202	7.935011	8.195609	8.007299	8.223697	7.737384	7.8906045	8.279016	8.411639	8.252541	8.137045	7.9987593	8.070559	7.915743	8.2531805	7.7268486	8.124584	7.541186	8.163467
51203	8.006985	8.11752	8.286424	6.951888	7.1542497	6.8801036	7.295449	7.0498314	7.388449	7.734599	7.705679	7.166169	7.8508964	6.231809	7.2895894	7.394836	8.2531805	6.6864185
51206	5.9582033	6.109347	6.032963	6.2255793	6.1230264	6.2093787	6.4745193	6.4068255	6.217528	6.2609515	6.1266575	6.1593885	6.4612164	6.1964602	6.3578496	6.3842154	6.51493	6.203912
51207	6.0165133	5.933264	5.9015026	6.477982	5.8553295	6.070271	6.1880164	5.841559	6.198699	6.0438237	6.0768275	6.075156	6.1308646	6.032057	6.112673	6.165448	6.060763	6.064722
5121	5.964614	5.769708	5.8994493	5.8907356	5.8589277	5.961478	5.854238	5.799195	6.16418	5.9321704	5.9796276	5.988698	5.9838223	5.819261	5.999699	5.7400994	6.050181	5.8942127
51222	7.3519692	7.011809	7.2867103	7.126566	7.3137674	6.778266	6.9396224	6.935583	6.9109693	7.0985603	6.481508	7.0178084	6.325947	6.9442315	7.149422	6.697197	6.8024774	7.0946436
51225	6.64657	7.1329894	6.591244	6.686696	7.00452	7.1919093	6.954306	7.104113	6.871262	6.844457	7.1339407	6.884147	7.325475	7.1208596	7.3683314	7.116277	7.9095206	7.269728
51226	8.300992	7.2738914	7.7449274	7.6964464	7.7566614	7.501669	7.6054516	7.3828998	7.3370953	7.5200477	7.6095243	7.456778	7.681753	7.4279704	7.3625584	7.6095243	7.438337	7.695836
51228	10.101033	9.805389	10.20733	9.985015	10.076432	10.132647	10.212854	9.885644	10.985338	10.155914	10.399478	10.288592	10.243426	9.789159	10.1834345	9.913377	10.683285	9.827078
51230	6.834121	6.9129415	7.003575	7.170401	7.074545	6.9326034	6.8446217	7.1113567	7.069321	6.946633	7.133765	6.6485023	6.914737	6.9364824	7.0967727	7.2137337	6.976897	7.076235
51232	6.6878567	6.920272	6.5108237	6.6525273	6.7271214	7.997552	7.171914	7.077994	8.548867	7.0425134	7.6807637	7.0591416	7.403662	7.2157106	7.6863213	7.063214	6.8922405	6.70928
51234	10.775876	10.539681	10.553169	10.736925	10.0942745	10.455942	10.614054	10.504977	10.712066	10.674332	10.682228	10.739124	10.413426	10.6348715	10.409991	10.596839	10.296997	10.42293
51236	6.2533636	6.174845	6.1796885	6.2545915	6.062206	6.2146716	6.283699	6.3647466	6.2258854	6.4318085	6.4210978	6.2704062	6.314679	6.456739	6.5183372	6.3779693	6.2355742	6.4635706
51237	6.8783636	9.024766	6.90248	6.6761684	7.0987635	7.4582295	7.6127024	6.9233675	8.043939	9.350977	8.283272	7.667828	7.8202806	6.8576174	7.61326	6.704961	7.524735	6.6108437
51239	8.383273	7.8454924	7.8917346	7.952552	7.8618083	7.8249097	7.9290814	7.863768	7.4800725	7.9742656	7.9064984	7.809355	8.006033	7.666515	7.83047	7.950835	7.978817	8.000812
51246	11.233941	10.677501	10.863168	10.895261	10.934811	10.176325	10.289491	10.152125	10.834976	10.035586	10.557976	10.367786	10.057448	10.136369	10.314338	10.430853	10.858115	10.525034
51249	8.179	8.537209	8.214071	8.260068	8.288179	8.306433	8.067125	8.175259	8.110601	7.7653956	8.144554	8.222993	7.920056	7.951999	8.039006	7.915743	7.963357	7.8232913
5125	7.4150834	6.9582386	7.282474	6.9942837	6.581233	7.497758	6.828476	6.7568593	7.7325187	7.00702	7.088044	6.6302457	7.0340495	7.3972435	7.384639	6.8837624	7.116277	6.889436
51250	6.5574336	6.1751137	6.4896317	6.613489	6.317011	6.314986	5.92474	6.2239003	5.9827375	5.876648	6.3109927	5.8876686	6.1079936	6.040956	5.9478397	6.6049542	6.0233836	6.2619514
