GSM2367626	GSM2367627	GSM2367628	GSM2367629	GSM2367630	GSM2367631	GSM2367632	GSM2367633	GSM2367634
4854	6.4525976	7.575139	6.9434667	8.427129	6.954488	6.8355527	8.673686	6.5680394	8.3174925
4855	7.788508	7.2576985	7.2580986	7.3950768	7.056129	7.4701037	8.353659	7.3434687	8.039665
4856	6.0865846	6.4771533	6.096659	6.7033734	6.1006346	6.3605676	6.9271455	6.1445985	7.424991
4857	5.915274	5.834781	5.8878794	5.688941	5.772047	5.7638683	5.666673	5.6422653	5.8541274
486	5.8344274	5.6448784	5.671549	6.309829	5.804758	5.7399817	5.6559844	5.7820597	5.707189
4860	8.918973	8.446874	8.135101	8.458809	8.060475	8.584922	8.807664	8.816843	8.372688
4862	6.901122	7.999935	7.2591968	6.6487665	6.7697334	6.523053	7.060572	6.510621	7.300305
4864	8.514565	8.425666	8.559699	8.496162	8.276577	8.167601	8.616084	8.315783	8.553082
487	5.808247	5.846102	5.844805	5.991459	5.6239543	5.676804	5.5366225	5.894116	5.780335
4878	5.9944935	6.0068517	6.261156	6.0483975	5.9494166	6.0062995	5.999117	5.971167	5.8882027
488	10.2450695	9.934731	9.56874	9.001152	9.768525	9.492815	9.4635725	9.551615	9.213581
4889	6.0259647	6.1774726	6.071423	6.4652066	6.1197543	6.091588	6.209648	6.3404374	6.1919
4893	7.6236324	8.087321	8.029701	7.82114	7.8426275	7.7268486	7.701345	7.707222	7.5262704
4898	11.009839	10.441143	10.718244	10.503193	10.630743	10.1432	10.321886	10.770478	10.870834
4899	6.075822	6.1034822	6.2642646	6.196607	6.2789326	6.097369	6.2099624	6.122859	6.311557
490	6.0723295	6.018499	5.7856116	5.8255897	5.919154	6.044743	5.9019413	5.802986	5.9183936
4900	6.3988786	6.3661304	5.9319344	6.308613	6.1032796	6.311503	6.341129	6.0544434	6.194947
4904	9.364567	10.194836	10.521307	9.953998	10.265691	9.5374975	10.252154	10.219907	9.865571
4905	9.947838	10.204024	10.269186	10.273257	9.985847	9.9950485	10.510986	10.062643	10.077896
4908	6.8662114	6.445081	6.409844	7.151083	6.3353205	6.5417566	6.629055	7.3093166	6.846147
4909	5.7562838	5.8500767	5.778892	5.882801	5.829876	5.684414	5.8379116	5.8218236	5.8457613
491	7.9340925	7.5260267	8.09643	7.8293586	7.403884	8.394491	7.235563	7.7007976	8.064931
4913	10.271673	9.742068	10.010065	9.189665	9.125544	8.932503	8.810576	9.525823	9.094527
4914	6.2441506	6.263446	6.2009716	6.2617455	5.997633	6.165308	6.070343	6.3699975	6.1493073
4915	6.1543436	6.0729156	5.704164	6.0763865	5.9798274	5.9203367	5.944134	6.2051973	6.0926175
4916	5.863713	6.0399756	5.7442203	5.817562	6.0392933	5.9316707	5.9479003	5.9032655	5.967776
4919	5.9081187	5.6806135	5.840461	6.2078934	6.074749	6.0624895	6.356354	6.010842	6.249965
4924	13.980941	13.49786	13.735615	13.305944	13.645321	13.651771	13.474477	13.297122	13.183093
4926	8.607059	7.8951325	8.036032	8.415739	7.898007	8.454423	8.029385	8.057958	8.416395
4927	9.20941	9.072612	9.0308	9.342546	9.358694	8.802699	9.540233	9.695374	9.003217
4928	6.1737757	6.260159	6.302858	6.312108	6.3011384	6.2032275	6.1935844	6.260802	6.172303
4929	10.74658	6.759439	7.7504077	9.269092	8.838085	7.8045187	8.13451	8.9913025	9.781851
493	7.695332	6.444704	7.311595	6.996785	6.5877714	6.923916	6.4569473	7.194931	7.0900464
4931	7.8881316	8.174973	7.620527	7.5619116	7.6124396	7.664609	7.7204576	7.8384714	7.9636607
493753	8.4512615	8.748859	8.834415	8.940599	8.463002	8.994704	8.800141	9.054192	8.659957
4939	10.460031	9.625326	10.085753	10.727049	10.52692	11.257344	10.836208	10.81349	10.710064
493911	6.5699606	7.7223053	7.123885	6.773541	6.914737	6.512402	6.7432075	6.926926	6.450772
494115	6.42914	6.1398454	6.486977	6.2162776	6.3851714	6.4708567	6.364443	6.277612	6.2410746
494143	5.712108	6.202161	6.4440193	5.841515	6.0256305	5.605158	5.8553133	6.12219	5.9267297
4942	9.374541	7.0371947	8.114431	10.401714	8.482278	10.916304	8.464405	10.568514	9.05205
4943	6.318731	6.4249706	6.2423873	6.3609176	6.542338	6.4045334	6.3313107	6.390993	6.364675
494470	9.180899	6.251367	7.175509	7.0701213	7.189554	8.072489	7.7893014	8.384314	9.077357
4946	14.147599	14.071215	14.046345	13.788967	13.851712	14.01223	14.431047	14.029509	14.244418
4952	8.660354	8.499174	8.376442	8.30273	8.228981	8.968779	8.439997	8.648002	8.413647
4957	6.5477133	6.43253	6.455097	6.434106	6.422662	6.155231	6.3866153	6.481319	6.458635
4967	5.877811	6.0544434	6.0529985	6.022288	6.2295537	5.920819	5.850655	6.1137395	6.0934486
4968	6.3922796	6.8079677	6.492394	6.377659	6.339058	6.46769	6.4008074	6.8127375	6.426292
4976	7.33083	7.8184676	7.572636	7.4962287	7.529737	7.588858	7.7206945	7.7158694	7.5249786
497661	6.9327936	6.9630322	7.358195	6.7643437	6.974039	7.059775	6.846147	7.0377603	6.93339
4978	6.207118	6.4122696	6.19372	6.168015	6.214427	6.1420913	6.21535	6.5235085	6.3062315
4982	6.631521	6.3716574	6.627629	7.6757536	7.0859284	6.78654	7.1816835	7.935541	7.36234
49854	7.8102274	7.457491	8.02613	7.4315186	7.3893175	7.837716	7.159115	7.7327886	7.5831947
49856	8.400021	8.283946	8.160573	7.807427	7.8324337	7.8857827	7.782571	8.074001	8.427129
49860	6.376966	6.6303954	6.724311	6.37135	6.847524	6.3697133	6.235634	6.4081182	6.483424
4988	6.0230412	6.1944103	6.1822896	6.239763	6.2642193	6.030508	6.2208586	6.3122363	6.302858
4998	6.409095	6.4637628	6.274685	5.9770837	6.342654	6.15709	6.1833863	6.4396267	6.2078047
50	8.748496	8.891066	9.829818	8.508551	8.831442	8.53189	8.168579	8.93383	8.880523
5001	8.795628	9.50778	8.853458	9.403517	8.789632	8.80229	8.907275	9.322925	9.32858
5003	7.409562	7.5277066	8.353659	7.9872813	8.247173	8.351882	8.715597	8.494762	8.442887
5005	14.682917	15.031428	15.186968	14.781959	14.981512	14.873535	14.454266	15.225428	14.835278
5007	11.189791	11.220419	11.128408	10.925937	11.472244	11.360267	11.275157	11.5569105	11.196962
5009	11.990116	11.903378	11.363785	12.395865	12.666083	12.411394	11.935712	12.628783	12.303679
5010	6.702267	8.52794	6.1616735	8.480069	7.019741	7.201776	7.274101	7.523361	7.4011145
5013	5.8520727	5.8371615	5.7570863	5.858357	5.9547033	5.749601	5.9132557	5.5931883	5.599198
5017	5.909962	5.748473	5.825083	5.838059	5.83538	5.495258	5.9757366	5.918328	5.8432593
5018	9.927099	10.032181	10.025986	9.980247	10.225545	9.914152	9.746831	9.848655	10.342622
5020	9.538676	6.7633696	5.7023807	6.7725368	5.7403774	5.7816896	5.849794	6.032222	6.9603105
5028	6.316635	6.15712	6.5735955	6.545811	6.3015	6.5693398	6.427642	6.1105986	6.534975
5030	5.7931857	5.7856545	5.867222	5.8900275	5.6799183	5.8619637	5.8756275	5.7267475	5.9390244
5031	6.949226	6.469914	6.949807	6.267397	6.6548414	6.8442984	6.3231735	6.5576963	6.493479
5033	9.014807	7.4906735	9.791674	9.719864	9.903967	10.171783	9.720503	10.250469	9.35595
5034	13.845265	12.967784	13.408864	13.06325	13.169282	13.251191	13.059167	12.883233	13.03909
5036	9.356498	8.766252	9.20941	8.696771	9.182296	8.93423	9.006411	8.707363	9.200858
5037	12.518427	12.066697	12.075692	11.6025	11.761816	12.562243	11.475912	12.267758	11.826203
5045	9.480228	9.106698	9.08339	9.209853	9.21409	9.903967	9.062686	9.377247	9.441907
5046	7.687102	7.8893003	7.524477	7.974561	7.757514	8.576682	8.160264	8.260068	8.108722
5048	8.5156765	8.439997	8.2963085	8.522316	8.824606	8.442887	8.828213	8.800593	8.662648
50484	6.500556	6.1545115	6.671018	6.664162	6.3743286	6.7523475	6.6397247	6.758803	6.7232423
50486	7.651966	8.5687065	9.222017	7.6178403	6.8290434	6.9630322	6.936313	7.914263	7.013976
5050	8.554235	8.691228	8.580738	8.718362	7.0161986	8.301339	8.849154	7.8551097	8.334562
50507	6.1546445	7.0836487	6.290077	6.770976	6.389002	6.380712	6.785251	6.6402793	6.6886187
5051	8.570944	7.6932445	8.301339	7.7029996	8.171727	7.532046	7.531301	8.204906	8.254021
50512	5.9874744	6.205639	5.9258795	6.951507	5.8390737	6.1300445	6.287807	5.86178	6.980311
5053	9.049368	8.797688	9.935455	9.115906	9.2978325	9.733723	8.864678	9.526402	9.438952
5054	9.200858	9.011662	8.219649	6.922452	7.00452	7.6218925	7.5257916	10.354394	8.219649
5058	7.015805	7.8290377	7.1619687	7.8866053	8.098595	7.157809	7.730316	7.356323	7.4093246
506	13.56818	13.894775	13.996365	13.943649	13.614761	13.910861	13.93668	13.93668	14.079808
50614	5.995977	5.87176	6.5080447	6.1184497	5.94604	5.9618435	6.0871067	5.9816523	5.78308
50616	5.925387	5.789969	5.9041214	5.7920585	5.8685026	5.943491	5.9474874	6.097101	5.921095
50618	5.9003944	6.111217	5.867626	5.878894	5.9419994	5.778184	6.1522536	5.932062	6.1064053
50619	6.9817944	6.617379	6.5549603	7.305002	6.6744394	7.1782026	7.309979	6.7605705	7.5675583
5062	8.671327	8.726718	9.013026	8.789174	8.808093	8.875745	8.817631	8.7464695	9.377247
50626	6.7659087	6.7254925	6.9079113	6.5714474	6.6869416	7.053285	6.4898415	6.7100215	6.6390185
50628	8.767362	7.82114	7.9553676	8.172697	8.834415	8.120174	8.5170555	8.365505	8.29665
5063	5.9728365	6.1787186	5.950462	6.1560435	5.909629	6.1682005	6.0400724	5.9922333	6.2223687
5064	8.166283	7.225091	6.8955145	8.433859	7.0340495	7.190868	8.166576	7.5200477	8.345764
50640	7.13258	7.7815223	7.718454	7.3974733	7.267861	7.3619156	7.1921144	7.553525	7.42024
50650	8.86302	8.388842	8.427796	10.272534	8.76862	9.20941	10.386031	8.463631	9.924436
5067	6.595879	5.9781256	5.8456197	6.184898	6.2959256	5.85431	5.854646	5.9716167	5.7872787
50700	5.996056	5.8978214	6.068256	6.0299664	5.683354	5.782997	5.9668083	5.942569	6.0006876
5073	7.932422	8.308433	8.078393	7.838781	8.221655	8.024782	7.850623	7.9219027	7.8551097
5080	5.795223	5.869363	5.951184	5.821989	6.040694	5.697637	6.108412	6.32114	5.9418254
50801	6.023627	6.0442324	5.9329376	6.0543804	5.9227996	6.0883822	5.9896073	6.2250543	6.0204782
50804	5.7168975	6.0511384	5.965614	5.7495465	5.8725486	5.959378	5.777424	5.7990546	5.8617535
50807	9.501048	8.432443	8.660804	9.586797	8.874068	9.5225725	9.851788	9.120756	10.165764
50808	12.5020275	11.1161375	11.10929	11.55482	12.001268	10.836208	11.542117	11.937951	11.8892765
50809	6.6790743	6.7398887	6.7040815	6.5381284	6.7708235	6.3393807	6.6374464	6.6864185	6.8744216
50813	10.1834345	10.517608	10.11844	10.336606	10.337527	10.162028	10.234389	10.201786	10.254725
5082	6.5600667	6.757794	6.346493	6.781471	6.612975	6.3386464	6.5689473	6.384925	6.272986
5083	5.9182253	5.8464236	5.828032	5.8738346	5.873355	5.7524266	6.0455675	5.9659076	6.0450053
50855	6.814578	6.9863687	6.894956	6.574368	6.43942	6.276172	6.2741637	6.3934374	6.61526
50862	7.104752	7.116277	7.020186	6.8055086	7.0047398	7.4279704	7.1795444	7.3221745	7.1398053
5087	6.2388306	6.0456867	6.1554666	6.504619	6.1050463	5.9529915	6.5902042	6.437529	6.037368
509	9.6606045	11.236675	11.186961	10.871959	10.860379	10.2903185	10.712066	11.07411	10.44463
5090	9.133574	9.272124	9.335211	9.527569	9.309839	9.647033	10.162028	9.436786	8.973363
5091	10.243426	9.219633	9.938972	8.97772	9.877233	10.089369	9.02985	9.38352	9.360642
5092	10.261086	10.674332	11.3174095	10.922531	11.4946575	11.146966	10.278072	11.376356	10.082014
50939	6.4571457	6.2982974	6.5306106	6.3465753	6.3130436	6.2146716	6.2605534	6.2714887	6.339978
5094	11.421409	11.641189	11.466695	12.241895	11.866005	11.757739	11.663701	11.518684	11.407587
50945	6.570706	6.4569473	6.467594	6.1925006	6.4670167	6.2434573	6.314561	6.448646	6.396458
5095	9.689886	10.319461	9.959206	9.897124	10.920035	9.927825	9.80602	10.457945	9.688122
50964	5.72565	5.415713	5.7601237	5.810632	5.7740097	5.8147354	5.511722	5.74636	5.7476864
51	6.602995	7.89436	7.2958946	6.830039	7.855366	6.9100857	6.6918077	7.36049	6.4343886
51001	8.601477	9.318502	8.615672	8.787989	8.454725	9.160575	8.719063	9.18282	8.933412
51002	5.816109	5.7853184	5.937794	5.951829	5.8840985	5.929162	5.74101	5.912005	5.794235
51004	5.9854574	7.0900464	6.9160295	6.7481747	7.1677446	6.449696	6.459815	6.5843096	6.427538
51006	8.024782	7.458657	7.593147	7.4105005	7.6392207	7.943248	7.7340875	7.485048	7.8654532
5101	6.1200686	6.0089865	6.015714	6.583684	6.045134	5.8213673	6.23165	6.3641195	6.3688393
51014	9.063682	9.323393	9.7104	9.464668	9.40609	10.110692	9.308922	9.97666	9.947838
51015	8.864225	9.261709	9.488368	8.119799	9.431319	9.819332	8.627674	10.25131	8.820392
51021	8.877508	7.8001437	8.20264	8.273222	7.8454924	7.9730406	8.608591	8.748107	8.488368
51022	6.932221	7.440048	7.623382	7.4952216	7.4752316	7.183775	7.3158174	7.5369024	8.145215
51023	9.615838	10.804655	10.80586	10.948328	10.9867525	10.455043	10.779373	10.741523	10.205753
51026	6.139951	7.9079976	7.361694	7.38818	6.9506054	7.115457	7.2044716	7.0178084	7.145212
51027	6.3394475	6.934266	6.7475724	6.7682633	7.025818	6.792622	6.332868	6.6847606	6.670743
51028	8.358726	8.341405	8.326235	8.766645	8.652081	8.92775	8.76694	8.364871	8.628466
51029	8.005188	8.348196	8.039322	8.627005	8.547324	8.496162	8.588427	7.968826	8.521585
51030	6.6964808	8.054699	7.9796867	7.4861803	8.061449	7.752756	7.8184676	8.039322	7.2173424
51031	8.899132	8.42354	8.576682	8.510809	9.081993	8.57401	8.959973	9.357667	8.907275
51032	6.541317	6.0669045	5.994721	6.25522	6.048787	6.3093166	6.2286744	6.394964	6.1728373
51035	10.161331	10.296997	9.934731	10.376383	10.221564	9.880468	10.357037	9.982314	10.418688
51042	9.438408	9.289139	9.584392	9.038374	9.436786	8.373514	8.623602	9.382598	9.404527
51043	6.2475533	6.580558	6.1966767	6.011435	5.770108	6.2562666	6.126855	6.209192	6.208193
5105	8.588427	7.2732153	8.345764	8.371918	8.545806	7.7907386	8.144866	9.100222	8.368648
51050	6.828313	6.911945	7.189372	6.529446	6.542087	6.9440427	6.713026	6.9672966	6.541874
51053	6.7790256	7.336625	8.06996	7.771579	8.367626	7.4577284	8.04755	7.184855	7.607761
51056	9.008615	9.716997	10.44463	9.621308	10.2684	10.308875	9.89068	10.247369	9.286631
5106	13.004441	12.926554	12.300904	12.383456	13.04754	13.007992	11.855921	13.087407	12.120978
51062	5.9143267	6.0372376	5.936683	6.708958	6.103181	5.879358	6.584074	5.9687834	6.1903577
51063	6.334585	6.56816	6.463082	6.6766906	6.0237613	6.24834	6.596281	6.468116	6.5406003
51066	6.144323	6.6274843	6.378455	6.461795	6.171705	5.8631606	8.755343	5.827866	6.4459496
51067	7.5447583	8.100652	8.0822525	8.282634	8.17336	8.222036	8.385924	8.544654	8.350269
51068	6.891177	8.022192	7.582635	8.010026	7.979375	7.557561	7.5917854	8.443956	7.084068
51074	6.8837624	7.814912	7.4686055	7.831291	7.6561036	7.458947	7.7041216	7.9441557	7.0585327
51076	8.222348	7.71666	8.288446	8.164702	7.4935184	8.437546	8.128272	8.985948	7.941423
51077	6.753807	6.81144	6.8874516	6.685217	6.869895	6.555658	6.7197604	6.59979	6.838323
51078	5.982939	6.305034	6.3641195	6.2146716	6.189788	6.000757	6.316051	6.2115474	5.9996433
51079	10.555879	10.4292755	10.468932	10.702553	10.633689	10.296997	10.479057	10.59084	10.576341
5108	9.03657	8.718362	9.447287	9.096558	8.868397	9.353461	9.445241	8.825014	8.866359
51088	10.147963	9.990803	10.215815	10.4196005	10.509105	10.320384	10.700556	10.153541	10.093497
51090	6.547568	7.0772433	6.296634	7.90979	6.7563224	6.306106	6.8597403	6.8665476	7.8411846
51091	8.358048	7.5164967	7.8487124	7.6505957	8.000812	8.386288	7.432021	8.300992	8.072489
51092	10.351933	9.528651	10.009373	9.984391	9.449513	10.208127	9.7799835	9.7462435	10.180106
51093	9.401387	9.001539	8.971922	8.824606	8.966454	9.296328	9.120756	9.215087	9.229985
51094	9.510626	10.108473	10.206414	10.041227	9.85844	9.529136	9.543109	9.85582	9.830481
51095	5.4918137	5.889634	5.8984394	5.956634	6.000248	5.7800145	6.012077	6.017604	5.892388
51097	6.9837074	8.059424	7.626019	7.757514	7.8190465	7.6830864	7.182269	7.4969974	7.5427628
51099	7.013401	7.6672997	7.663048	6.913706	7.005356	6.8960023	6.873906	7.446941	6.857811
5110	10.504025	11.050638	10.697189	10.790671	10.567646	10.287722	10.466256	10.622509	10.468932
51101	6.456083	6.465486	6.579659	7.3999476	6.445658	6.616707	7.0340495	6.2797008	7.0892477
51102	6.239975	6.255876	6.432981	6.2659974	6.5710835	6.190885	6.252528	6.4762244	6.187708
51104	7.1630516	6.9732404	7.127801	6.864286	6.9929366	7.0815306	6.828476	7.155519	6.762727
51107	10.352682	9.815019	9.984391	9.925775	10.073507	10.214345	9.741527	9.622933	10.304052
51108	6.7153263	6.16336	6.264009	6.5600667	6.088591	6.545068	6.543209	6.315711	6.3123565
5111	5.8450484	7.0203953	6.6976466	6.584937	6.633464	6.43201	6.607626	6.6544337	6.0656567
51111	5.815539	6.4368396	6.384439	6.089442	6.1301723	6.454721	6.1994295	6.461119	6.124155
51112	10.062643	9.195166	9.794212	9.569913	9.156367	9.505183	9.588469	9.295895	9.547236
51121	8.797688	9.475051	9.457965	9.539232	9.34898	9.671709	8.965231	9.4879265	9.472891
51123	8.093253	8.056732	7.342374	8.061449	7.683954	8.631445	7.4786	8.20943	7.957503
51124	6.7499213	7.4334674	7.4923406	7.3826537	7.3549614	7.287395	7.2587976	7.809898	7.0260177
51125	6.05454	5.963719	6.275483	6.082828	6.146464	5.955092	6.06738	6.1173735	6.0287294
51126	10.860379	11.846308	11.595194	11.4230175	11.287963	11.449145	11.809034	11.217345	11.013625
51129	6.922635	7.1942677	7.0711446	6.384835	6.448741	6.4100246	6.2976255	6.588286	6.1463876
51130	6.0881624	6.868314	6.534147	6.75399	6.6397247	6.399112	6.5693398	6.412453	6.1984663
51134	7.5369024	7.1146274	7.5460906	7.2552695	7.066828	7.1619687	6.974434	7.4339566	7.2033863
51135	6.7508397	6.6847606	6.5970736	6.589049	6.36964	6.7394123	6.72184	6.431696	6.749274
51141	9.000675	9.246469	9.056138	9.469533	9.555147	9.964167	9.109977	10.048952	9.260111
51144	11.578543	11.320801	11.416547	10.961282	10.453187	11.348997	12.02235	11.457145	11.281477
51146	5.7810245	5.8992863	6.0530787	5.6417394	5.955016	5.84339	5.9810457	6.002958	5.9440312
51147	7.2170944	7.4869165	7.195774	7.4027905	7.2515283	7.590414	7.3538704	7.457975	7.50633
51148	6.1189156	6.3015656	5.958326	6.9233675	6.1158013	6.2433567	7.0164137	6.1591225	6.7818046
51151	5.975762	5.959482	6.1088324	5.807695	6.072211	6.0508842	5.8726406	5.9306316	6.075269
51154	7.365885	7.488379	7.6860623	7.2631755	7.769388	6.9801383	7.131573	7.3137674	7.188984
51157	6.880474	6.596796	6.8332443	6.956535	6.8537116	7.0673037	6.9877677	6.67291	7.0722423
5116	9.264765	8.215764	8.436867	8.542439	8.969173	8.799787	8.667874	8.739207	9.134059
51160	10.31334	9.784425	9.738315	10.27718	10.127141	10.398598	10.112321	10.477185	10.563805
51161	6.2794204	6.545309	6.168385	6.1255426	6.1270547	6.2952623	6.2176027	5.9377565	6.318542
51164	7.7939706	7.7085443	7.6908646	7.840607	7.568508	7.8681498	7.4343987	8.202935	8.017874
51170	6.493135	9.800683	8.198809	9.127434	9.364077	8.643087	8.514193	8.581484	8.724423
51172	8.485895	8.061124	8.496162	7.952552	8.4891405	8.349596	8.430366	7.959909	8.199886
51174	6.0387616	6.1327243	6.024108	6.295498	5.83238	6.0593762	6.2996206	6.3843684	6.2463202
51175	7.4227057	8.483004	7.2970023	7.237814	7.602848	7.6095243	7.3576803	8.153409	6.9178867
51176	6.41454	6.201967	6.4009748	7.5491204	6.4064565	6.8679996	7.785644	6.2509155	7.5137596
51177	7.5736504	7.31943	7.400663	7.9903407	7.340942	7.629335	8.0091505	7.275672	8.153734
51179	8.246857	12.241895	8.461975	7.928472	8.596319	8.635339	8.5899105	10.2952	7.869312
5118	8.846562	8.195609	8.236246	10.113839	9.395504	8.34428	9.3335495	10.10318	9.299956
51181	14.184111	13.138733	13.245362	12.996738	13.670456	13.49786	12.049446	13.425102	13.24081
51182	7.529737	8.389151	7.905107	7.9294195	7.543505	7.953522	7.8454924	7.7859774	7.6392207
51185	8.758413	9.063171	8.554235	9.100713	8.89519	9.077357	8.936384	9.079658	9.146768
51186	8.490352	9.573849	8.122629	9.671002	8.112199	8.194612	10.327576	7.750684	9.021612
51187	10.452228	10.74757	10.538703	11.179601	10.371513	10.481065	10.881167	10.597825	10.672302
5119	9.194674	8.541349	8.931667	8.103321	8.742966	8.406002	8.882108	8.469735	8.587289
51191	9.341571	9.317969	8.722968	9.612908	9.997108	9.64956	9.120302	10.086473	9.551022
51192	8.988197	10.2281065	10.261086	10.259544	10.08855	9.618061	10.501321	9.678535	9.987244
51194	9.177661	8.924761	8.785218	9.428606	8.491129	9.136464	8.95646	9.165954	9.211225
51195	6.412699	6.8593917	6.5858274	6.5571966	6.108549	6.480484	6.6296015	6.561673	6.8358874
51196	6.268092	6.383418	6.063559	6.328194	6.310013	6.280826	6.4350705	5.646819	6.44337
51199	6.38366	6.873906	6.517977	6.6681514	6.5479546	6.737836	6.708042	6.5399776	7.1135798
51202	7.2865214	8.400393	7.9358373	7.971831	8.055011	7.838781	7.7524576	8.122324	7.6503034
51203	8.242286	9.287145	8.419001	8.445433	8.306433	8.250871	8.158523	7.3950768	7.7279453
51206	6.3557887	6.0912437	6.0924373	6.2268133	6.4168067	5.940111	6.0112886	6.1051536	6.254913
51207	6.1438956	5.911051	5.9511228	5.9772196	5.931103	6.2036386	6.0982437	6.309637	6.031935
5121	5.8367734	6.0782685	5.842301	6.051965	5.818369	6.034176	5.8454	5.62493	5.781729
51222	7.6714387	6.900764	7.092982	7.4168944	7.1782026	7.6895514	7.124317	6.861404	7.4691043
51225	7.043621	6.982334	7.1263638	7.193207	7.133765	7.204679	7.3030944	7.1398053	7.074545
51226	7.7051134	9.100222	7.258291	7.1709914	6.9764676	7.4719076	7.0959373	7.5132513	7.5179825
51228	10.468932	10.464285	10.392079	10.18498	10.128745	9.772954	10.347672	9.55576	10.1463585
