Genes	GSM2367567	GSM2367568	GSM2367569	GSM2367570	GSM2367571	GSM2367572	GSM2367573	GSM2367574	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
134957	6.9293213	7.0954943	7.0225544	6.8892374	6.688015	6.9346294	6.835178	6.7466807	7.4062796	7.0778093	6.942362	7.0808935	6.955973	7.0203953	7.12574	6.8450365	6.4974084	7.3634334	6.9248466	7.1990075	6.654717
1351	12.796229	12.593081	12.6250305	12.574495	12.826351	12.5381565	12.660348	12.465553	12.556025	12.893257	12.669363	12.748443	12.493648	12.796229	12.727926	12.135695	12.741008	12.457035	12.618467	12.512808	12.731246
135228	5.9564443	5.898223	5.788706	5.8308415	5.814302	5.7574863	5.8513	5.9092236	5.7952952	6.000757	6.152489	5.912072	5.8544397	5.791832	5.7925177	5.856718	5.869471	5.9650526	5.915546	5.85048	5.8913865
1353	5.9819074	6.081731	6.181132	6.3361974	6.133789	6.2538104	6.1897535	5.985446	6.119801	6.072952	5.9457045	6.204612	6.2584314	6.275423	6.175676	6.1723747	6.122836	6.1266327	5.878696	6.3584285	6.158224
1356	11.145488	10.932449	10.651924	10.929925	10.795453	10.643546	10.938668	11.435739	11.221839	10.751002	10.88641	11.141687	10.36428	11.516972	10.584649	10.1432	10.388683	11.07555	10.881167	10.285297	10.626561
1359	6.9163904	6.883385	7.327919	7.2224135	6.2287154	6.8744216	6.9237394	6.6303954	6.257447	6.693556	6.266152	7.869312	7.5386157	6.236499	6.741009	6.263746	6.4760456	6.093977	6.0355115	7.411964	6.5030675
135941	5.7936974	5.761328	6.118379	5.9082694	5.9521103	5.9706945	5.7690663	5.838344	5.875894	5.868955	5.8246064	5.749355	5.897023	5.8669696	5.865011	5.9922614	6.035206	5.9188123	5.9766836	5.914553	5.873564
1360	5.780896	5.776825	5.7238555	5.7603827	5.7788167	6.086489	5.8175163	6.071837	5.976737	5.8427153	5.657962	5.7968388	6.009291	5.888044	5.7911096	5.8775253	5.8111353	5.6687546	5.922147	5.7263923	5.797816
1363	7.476931	7.139376	7.6970544	6.8509293	7.073564	7.870784	7.4615097	6.8665476	6.8044796	6.605745	6.551789	7.233833	7.0366244	6.6790743	6.430844	6.1107755	6.7508397	6.734616	5.9701962	6.3923626	7.042113
136319	8.421899	8.090644	8.338663	8.460624	8.000812	8.538337	8.095525	8.520109	8.277288	8.019951	8.258362	8.931667	8.200127	8.287861	8.214705	8.310389	8.097391	8.395553	8.143602	8.625589	8.131132
136371	6.40579	6.8593917	6.381498	6.482586	6.5436816	6.622476	6.2614155	6.32988	6.3752236	6.531976	6.41512	6.463168	6.658862	6.6555667	6.6490316	6.9575186	6.697069	6.9571323	6.3968163	6.451842	6.4464498
1366	8.250871	7.914263	8.319269	8.406384	8.256058	7.687102	8.323055	7.591473	7.370434	8.0287285	8.422534	8.874875	8.198205	8.034005	8.921167	8.392218	8.191115	7.8030677	7.289183	7.8620634	8.014221
136647	6.6734767	6.618021	6.4814253	6.4642463	6.539298	7.0587015	6.308488	6.5354495	6.459721	6.005347	6.3047934	6.2059526	6.2923665	6.3659706	6.177442	6.414626	6.1617007	6.0134954	6.3960323	6.3740306	6.6982923
1368	7.279069	7.370434	7.1160765	7.116508	7.1146274	7.092391	7.1839743	7.211969	7.217989	7.671989	7.196438	6.813948	7.364858	7.3402104	7.7446623	7.407635	7.534186	7.3826537	7.595533	7.4954443	7.42369
1369	11.304575	10.878725	11.176912	11.309023	11.301591	10.901458	11.179601	11.004866	11.1571665	11.134769	11.231072	10.815777	10.7486105	10.942299	11.0074215	10.99321	11.611487	11.348997	11.174006	10.332574	11.002419
1373	13.6261015	13.866272	13.761512	13.980941	13.943649	13.973076	14.063017	13.816899	13.928432	13.755149	13.93668	13.363411	13.514744	13.951533	13.903499	13.664167	13.470131	13.445365	13.93668	13.735615	13.966283
137392	7.5011096	6.7972126	7.3853416	7.502821	7.1580396	7.507785	7.240809	7.1298614	7.183361	6.9625072	7.2960987	6.8626194	7.106049	7.2186804	7.0458016	6.666167	7.424484	6.872638	7.302881	6.6306424	7.0434256
1374	6.7725368	6.2356834	6.609118	6.5050445	6.636664	6.3988786	6.057148	6.2995586	6.093072	5.9461627	6.6084847	6.2245774	5.929624	6.263394	5.9620333	6.6549644	6.469619	6.3204193	6.064891	6.294087	6.460698
137492	8.028103	7.882001	7.71963	7.60826	7.8556113	8.009724	7.8124785	7.7978716	8.131796	7.814396	8.070285	7.9405074	7.8530965	8.018806	7.2797723	7.9938545	7.600987	8.366963	8.114102	7.9882674	7.943593
1375	6.931287	7.380167	6.911764	6.6974998	7.0886583	7.2509055	6.9829755	6.7760043	6.7484956	6.886185	7.0153747	7.027617	7.0900464	7.295449	7.2725296	7.013976	7.3512053	7.1362677	7.3598113	7.1066885	7.0217166
1376	10.847704	10.323584	10.479057	11.117589	10.624622	10.695032	10.204024	10.730318	10.572529	10.730318	10.612036	9.481805	10.137926	10.398598	9.875445	10.639428	10.668177	10.841581	10.553169	10.279595	10.670137
137695	6.142419	6.323829	6.1345353	6.0770392	6.0290647	6.235075	5.9988365	6.1203475	6.1250343	5.969489	6.1148257	6.0872483	6.081288	6.093821	6.1741724	6.3956537	6.117239	6.2456884	6.1711016	6.363728	6.308731
137814	6.0071936	6.003042	5.9673777	5.953613	6.004458	6.071561	6.0695286	5.9883924	6.47534	6.1944103	6.1338615	5.9211054	5.9584517	6.032222	6.1806307	6.1619263	6.081731	6.1152415	6.0307426	6.117216	5.9688573
137835	7.708284	8.250871	7.729817	7.190022	7.1150723	7.0116153	7.524735	7.144174	7.2462792	7.2166386	7.531053	7.977616	7.47959	7.6282363	7.6494436	7.3521967	7.286317	7.139204	7.82114	7.5944557	6.9817944
137868	5.921561	5.9948854	5.9652824	6.08185	5.808247	6.1192465	5.894746	5.8814945	5.8977585	5.9478874	5.8374505	5.7685614	6.0308876	6.0395527	5.9410777	6.0463667	5.977463	6.0442824	5.818565	5.9866986	6.237172
137872	10.026804	10.679755	10.384153	10.289491	10.22377	10.141784	10.23938	10.479057	10.577397	10.168047	10.506035	9.375057	10.424809	10.362786	10.564789	10.321886	10.221564	10.229651	10.410967	10.114575	10.77174
137902	5.6545687	5.935317	5.9440312	5.844693	5.794536	5.900784	5.7227564	5.68597	5.958055	5.725912	5.8235736	5.9055142	5.630057	5.8403597	5.9684305	5.8929996	5.728499	5.796694	5.772175	5.8582563	5.803003
137964	7.2033863	7.3570147	7.0973363	7.2019787	6.968433	7.4434214	6.9793763	7.473176	7.503838	7.375964	7.134413	7.275919	7.1615624	7.780905	6.933201	7.430532	7.5555673	7.7279453	7.2552695	7.253265	7.488906
138046	5.6218123	5.736545	6.075802	5.8085437	5.8326516	5.685332	5.9372354	5.879895	5.7364616	5.7759013	5.7257204	6.238877	5.611377	5.918775	5.875525	5.8392076	5.8920336	5.822515	5.748832	5.7877145	5.835756
138199	5.9210434	5.954679	5.9418983	6.066234	6.0216675	6.000642	5.9088306	6.0522246	6.0249043	6.203559	6.1288347	6.0449085	5.921782	6.024345	6.004472	5.971774	6.175641	6.051325	6.1167474	6.1100307	6.040485
138241	6.1093884	6.045298	5.9851317	6.1651874	6.1891155	6.20599	6.12645	6.4702163	6.141794	5.937094	5.6878858	6.1069126	5.851748	5.9431853	5.6786466	6.0201583	5.9752398	5.9712834	6.2522297	5.983902	6.012996
138429	6.31179	6.310756	6.2834654	6.2881994	6.232452	6.1337395	6.2416935	6.0866065	6.356138	6.1273823	6.216229	6.178749	6.1538234	6.4050064	6.3529043	6.3605676	6.2010856	6.3825035	6.2059145	6.0969033	6.2213464
1385	7.8805213	8.422232	8.418276	8.366216	7.9390593	8.065862	8.140256	8.141594	8.560053	8.370443	8.415398	8.373514	8.113126	8.207223	8.408677	8.802699	8.204531	8.41206	8.443588	8.591365	8.276961
1386	6.87194	6.9400034	6.9849677	6.9991384	6.5227103	7.172311	6.9090004	7.107625	7.0662165	6.9129415	7.2766767	6.812915	6.774878	7.037005	6.6839204	7.0389295	7.2878504	6.8888717	7.0865664	6.97498	6.838323
138639	6.2407913	6.185551	6.270588	6.162113	6.3420362	6.248581	6.105908	6.326085	6.441458	6.043282	6.2058783	6.907714	6.231227	6.069113	6.054833	6.2888494	6.0586457	6.191527	6.359637	6.4874225	6.3459115
1387	8.497276	8.776519	8.349596	8.47946	7.9875784	8.165013	8.480458	8.412864	8.545458	8.561166	8.474432	8.68964	8.289425	8.537209	8.408069	8.136494	8.232301	8.454725	8.556015	8.192406	8.351268
138715	6.3202887	6.381095	5.9601073	6.697197	6.356508	6.2867346	6.254093	6.121974	6.176612	6.459906	6.14136	6.04387	6.3469234	6.059184	6.1162405	6.00007	6.096637	5.9042563	6.1817493	6.0265126	6.5735955
1389	5.9646673	5.77166	5.9157386	5.8129983	5.7769027	5.7118554	5.975314	6.2287607	5.848183	5.915161	6.267825	5.964868	5.825467	5.895466	5.9537315	5.9629807	5.925693	5.855753	5.943313	5.847844	5.935787
1390	5.937934	5.893177	5.8242893	5.8305893	6.170137	5.883518	5.9594173	5.7949142	5.821498	5.8665338	5.832036	5.761328	5.5798903	5.779017	5.8397603	6.089169	5.8434024	5.827716	5.9264507	5.962582	5.698977
139231	6.3820295	6.4192753	6.4423275	6.2100058	6.4237757	6.717868	6.1893864	6.4745193	6.596281	6.336449	6.5208774	6.325883	6.4786296	6.4986887	6.058463	6.639877	6.2812605	6.3641796	6.171542	6.4945383	6.1655316
1393	10.401714	9.823803	9.835078	10.1733465	9.742669	10.459117	10.335881	10.553169	9.680888	10.599957	10.155914	8.307101	9.88956	10.346872	8.756121	10.608154	9.7631855	9.701274	9.982991	10.449419	9.928444
1394	7.121644	7.219348	6.837994	7.161788	7.1763783	7.0644584	6.9554453	7.132405	7.06751	7.6863213	7.392755	6.818574	7.16136	7.2665005	7.2478347	7.3348927	7.4673395	7.3208094	7.4505987	6.949424	7.2806797
139420	5.7917495	5.853591	5.8891826	5.979682	5.955908	5.81935	5.838563	5.8309503	5.7966766	5.6998463	5.855566	5.8514876	5.6966414	5.857808	5.849146	5.77213	5.7753496	5.8317494	5.852724	5.905587	5.8116984
1395	5.832211	5.665874	5.8313494	5.789321	6.0545535	5.9430075	5.664404	5.6424284	5.8750477	5.767678	5.998011	5.8528075	6.0378275	5.876142	5.9804187	5.9852514	5.8276453	5.8414373	5.844547	5.7408686	5.91484
1396	8.282634	9.426298	8.748107	8.397946	7.621322	7.792442	9.113151	8.070285	8.114778	8.164051	7.6105638	9.12175	8.534602	8.153409	8.978135	8.090032	8.9965515	8.76178	8.099635	9.234543	7.903119
1397	8.774822	8.7783375	8.491129	8.374568	8.787532	8.353659	8.979449	8.581045	8.5687065	8.623993	8.104502	9.813122	8.56944	8.67636	8.829865	8.329292	9.202747	9.039835	7.936942	8.631761	8.592116
139716	6.1101103	6.3036056	6.2928233	6.326085	6.17581	6.13176	6.1501083	6.2690096	6.5286455	6.190294	6.369423	6.203912	6.351199	6.1967115	6.32988	6.3651495	6.292446	6.1211014	6.041813	6.7376823	6.490458
139735	6.0813713	6.1168165	6.21842	6.0629473	6.155084	6.1067266	6.046057	5.9397984	6.2943254	6.5114965	6.1530952	6.1638174	6.1493597	5.9209194	6.437247	6.0774636	6.1759343	6.132639	6.054899	6.2187343	6.181814
139760	6.192429	6.1100307	6.413988	6.179486	6.0473905	6.201267	6.283915	6.3645945	6.1371164	6.3783903	6.4040294	6.2889013	6.216315	6.406041	6.2108727	6.373479	6.3770432	6.190427	6.6417856	6.2445607	6.1106844
1398	9.47233	9.119782	9.028544	9.260111	9.1525955	9.080633	9.572762	9.678535	8.93423	9.136945	9.44008	9.335663	8.91507	9.361108	8.932503	8.846562	9.286193	9.094527	8.940172	8.72341	8.918973
1399	10.170276	10.25131	10.305799	10.119266	10.317662	10.480092	10.539681	10.125595	10.223102	10.26183	10.7452345	10.321078	10.075147	10.255569	10.212854	10.462529	10.26649	10.112321	10.538703	10.338417	10.392079
14	7.521686	7.329978	7.4273467	7.556561	7.4909315	7.1152434	7.403884	7.4701037	7.4649386	7.399455	7.8408933	7.108876	7.3565626	7.4729238	7.787371	7.498077	7.6978765	7.6961203	7.8902903	7.2336164	7.8019223
1400	5.8173156	6.1477203	6.1461043	6.1576695	6.0007157	5.8940744	6.078001	6.051517	6.006287	6.0356045	5.844876	6.0207515	6.13541	5.9871597	5.907889	5.9840155	6.073191	6.2966976	6.1156526	6.1831493	5.987803
140258	5.6862535	5.93998	5.9466486	5.9697013	5.9795775	5.9968605	5.986294	6.054429	5.945331	5.9458346	5.826674	5.8734736	5.896779	6.0065727	5.9870386	6.011317	6.089151	5.853349	5.887992	5.954761	5.9941015
140290	8.329964	7.9186454	8.112523	8.2806225	7.963074	8.459243	7.3814263	8.126278	7.809355	8.004889	7.717482	6.841805	8.902184	8.130839	8.269019	8.65403	8.760984	7.660125	9.009924	8.748859	8.756507
140459	6.250869	6.6677475	6.647181	6.4227715	6.8450365	6.6175065	6.6537685	6.741483	6.523884	6.6937056	6.4065495	6.8249793	6.3640494	6.308229	6.1487074	6.6861296	6.6548414	6.304859	6.449039	6.5819583	6.7682633
140461	8.012426	7.762348	7.8464046	8.018806	8.218002	8.215764	7.9178147	7.80041	7.9321012	8.029385	7.7363114	7.3376174	8.183705	8.06333	7.531301	8.181165	7.987007	8.750924	7.9441557	8.122953	8.203259
140467	9.311797	9.2003765	9.202747	9.382067	9.130307	9.202283	9.411758	8.668631	9.517532	9.290091	9.2261915	9.297323	9.296328	8.950818	9.919653	9.089275	9.452957	9.186654	9.642508	9.047571	9.432326
140469	6.493899	6.7970862	6.816851	6.565423	6.582907	6.6211934	6.588709	6.668452	6.353613	6.425053	6.174681	6.464533	6.4545355	6.485495	6.677675	6.69862	6.9401693	7.0304623	6.9267282	6.703942	6.8024774
140597	6.0029154	6.192601	6.2078047	5.979815	5.8109665	5.8816237	6.1907525	6.1133847	6.228027	6.049319	6.018294	6.837994	6.178231	6.0546427	6.1196117	5.7643743	5.9415874	6.23059	6.131196	5.876115	6.1924634
140606	7.4260144	7.4361167	7.6300774	7.7234426	7.3574142	7.164665	7.419723	7.1727376	7.3378906	7.2442484	7.1862893	9.125966	7.596921	7.7546673	7.641402	7.4213724	7.65876	7.5920134	6.672176	7.99471	7.1480284
140609	6.136875	6.2763243	6.4336295	6.4254203	6.1053843	6.1940866	6.412166	6.5733395	6.2645106	6.10916	6.4498982	6.310814	5.8889775	6.3914776	6.151169	5.950185	5.9563904	5.9718003	6.1281414	6.046679	5.819501
140679	5.7498994	5.9540215	5.8238783	5.735278	5.415713	5.740483	5.7057443	5.4705424	5.968408	5.8310795	5.7333565	5.8759327	5.7163987	6.0422406	5.8582563	5.6545687	5.853363	5.9461627	5.8832455	5.5971875	5.7900133
140686	5.9887757	5.8606677	6.0439014	5.7177486	5.9530654	6.034896	5.621587	6.1523695	5.8742423	6.0827694	6.0709004	5.8766723	5.80427	5.921006	6.0070295	5.8999085	5.7945724	5.885511	5.9201994	5.603492	5.7405887
140689	5.989581	6.292664	6.070071	6.063235	6.0519514	6.175455	5.900268	5.9011383	6.1453815	5.939136	6.140175	6.0883203	6.0973496	5.8328915	6.0236425	5.9956064	5.982043	5.875344	6.1508837	6.0017805	6.1627774
140691	6.143436	6.045151	6.1409235	6.263542	6.459058	6.1563697	6.235338	6.1774135	5.978885	6.067797	6.2091146	6.1496706	5.8498764	6.0437465	5.991999	5.978482	6.4028673	5.8107963	5.980866	6.2415113	6.072798
140699	6.0391183	6.209485	6.0299535	6.2092667	6.255725	6.0568137	6.1774726	6.1944103	6.0646324	6.1124864	6.1364055	5.878465	6.0778885	6.1002936	5.9898047	6.2442307	5.9852934	6.038693	6.2473726	6.2031493	6.3186097
1407	8.127279	8.974618	7.624655	7.740224	7.571581	7.943248	8.230309	7.9183555	8.1520405	7.787105	8.254021	8.667475	7.307029	8.152393	7.953522	7.724	8.0558	8.19207	7.903119	7.409765	8.292902
140700	6.0475616	5.966756	6.0832357	6.014107	6.1639066	5.844693	6.4396267	6.0851793	5.965011	6.0189347	5.9307175	6.2022386	5.791726	5.892751	5.8934464	6.0701866	6.0256605	6.023338	6.3760386	5.973442	6.071677
140701	5.8884573	5.7932663	5.736077	5.8453846	5.687939	5.594722	5.799325	5.671369	5.902959	5.789115	5.8858657	5.6162157	5.8272624	5.791243	5.863401	5.703112	5.8939443	5.8290462	6.129899	6.208193	5.91448
140706	6.9877677	7.157809	6.708665	7.0973363	6.775179	6.842666	6.81622	6.951701	6.74087	7.008461	6.784262	6.90248	6.8134427	7.0366244	6.7094383	7.053703	6.8432784	6.8660374	6.9921403	7.3512053	7.041328
140707	7.4008813	7.290753	7.160065	7.5417204	7.358676	7.272752	7.092982	7.230677	7.1602893	7.411964	7.1869774	6.872283	7.44293	7.1300797	7.6640263	7.118681	7.642352	6.782393	7.2963014	7.499109	7.52295
140710	6.2953825	6.5255795	6.4516497	6.473376	6.4362926	6.4729652	6.584196	6.5899415	6.856859	6.6378713	6.3934374	6.9129415	6.3988786	6.510621	6.391247	6.676452	7.0630016	6.6584253	6.3012557	7.0033607	6.5560164
140711	6.1822286	5.8876452	5.9395905	5.904819	5.9797473	5.954667	5.7430377	5.8248816	5.929897	5.831305	5.807415	5.963183	5.92545	5.8260183	6.03122	6.06424	5.854525	5.9750085	5.9377823	6.0701866	5.958879
140733	6.1221194	5.776988	6.0335317	5.8639393	6.01746	6.04113	6.079849	6.020341	5.9220457	5.9209476	5.9419336	5.882411	5.6343083	5.9266176	5.852765	5.698536	5.861109	5.942171	5.986554	5.9136996	5.819995
140738	9.410766	9.430256	9.482687	9.473966	9.014807	9.553367	9.343603	9.671002	9.160575	9.298352	9.157262	8.387347	9.183853	9.576648	8.81354	8.814751	8.683396	9.336163	9.488971	8.459243	9.8479595
1408	9.431748	8.936384	9.011662	8.729669	8.866681	9.063682	8.898234	8.808093	8.803543	8.689147	8.961375	8.108374	9.557557	8.9159155	9.208895	9.587394	8.663397	8.487295	9.022983	9.027051	9.513503
140801	6.868153	6.8157377	6.881197	6.5859466	7.170401	7.229383	6.894597	7.0425134	6.6375837	7.030093	6.775321	6.813588	7.1942677	6.750997	6.528037	6.98833	6.9375606	6.997575	7.1816835	6.8762197	7.2694874
140809	8.126604	7.693738	7.7064815	7.837175	7.5896378	8.013315	8.222695	8.73313	7.507785	7.8127613	8.4819355	8.274825	8.226257	7.6625743	7.9993124	8.083183	7.7199025	8.336246	7.601536	7.3231683	7.8849263
140823	11.717222	11.934145	11.518684	11.57297	11.626302	11.4230175	11.525964	11.370535	11.482671	11.607954	11.520447	11.283099	11.921495	11.576763	11.784818	11.761816	11.665975	11.482671	11.934145	11.765743	11.912872
140828	6.099803	6.0724044	6.1179585	6.2727394	6.0954847	6.063309	6.1130095	6.231187	6.0784154	6.172108	6.154674	6.134226	6.245185	6.206094	6.3800535	6.1326637	6.3158464	6.4626627	6.5563755	6.275832	6.384065
140876	6.3867006	6.281376	6.116604	6.2763243	6.2862797	6.025054	6.1960173	6.1485043	6.4819307	6.4041114	6.1056566	6.3261495	6.3564296	6.495166	6.5447083	6.4007254	6.5183372	6.444704	6.074691	6.481011	6.14106
140890	6.8744216	7.0195847	6.7366347	6.909707	6.8386874	6.851107	7.2931843	6.946433	6.887262	6.9931216	6.8626194	6.7818046	6.7333527	6.9298344	7.055963	7.0691013	6.8731995	7.027045	6.7475724	6.9066596	7.0180316
1409	9.753144	9.911866	10.114575	9.676677	10.369736	9.845257	9.544229	10.263489	9.60688	10.305799	10.236984	8.223697	9.529657	10.4009905	9.194674	10.108473	8.692872	9.669209	9.763872	8.940599	10.280524
140901	7.0658174	6.892073	7.170794	6.7833447	7.067925	7.0772433	6.8251457	7.139204	7.0925956	7.211492	6.995412	6.899203	7.0915637	7.051338	6.4403195	6.292446	7.633649	6.9921403	7.5164967	6.708958	6.9680676
140947	5.823175	6.541874	6.324128	6.291295	6.24537	6.1393833	6.21278	6.0104685	6.316364	6.164378	5.833333	5.969311	6.1881857	6.046763	5.8854294	6.027424	5.936014	5.9729576	6.2451296	6.573856	6.0445256
1410	6.8904305	7.867328	7.4083095	7.5560803	7.282236	7.171914	7.801262	6.772716	7.8243423	6.946433	7.343248	9.140148	7.635807	7.1472106	8.101944	7.1664114	7.367884	7.2412767	6.980311	7.535231	6.827657
142	9.855102	9.987244	10.07428	9.908599	9.730598	9.729509	9.85844	10.386031	9.776107	10.098029	10.051944	10.212854	9.794825	10.072886	9.777422	10.326548	10.5185995	10.265691	9.400317	10.409182	9.775517
142680	6.0015426	6.3111234	5.9805126	5.9629946	6.0012846	5.9968057	6.2293754	5.793642	5.994381	6.275992	5.944877	6.038615	5.9120164	5.9731574	5.9284663	6.004638	5.763359	6.080834	6.0272884	6.045088	5.9571357
142683	6.43773	6.208908	6.4637628	6.1930885	6.3890777	6.248763	6.415461	6.40168	7.0685153	6.746349	6.4191065	6.046075	6.3543844	6.577661	5.9473443	5.9715605	6.75461	6.3573155	6.024521	6.3717284	6.434776
142686	5.796875	5.8631988	5.819098	6.080066	5.9809623	5.7055817	5.901688	5.808247	5.8743854	6.117816	5.918009	5.9969587	5.873421	5.936584	6.004258	5.855146	5.90043	5.923383	5.8840985	5.7868924	5.907499
1427	6.8239293	6.9932823	6.8239293	6.938913	7.502821	6.982334	6.980311	7.101633	6.765721	6.923916	7.069321	6.8336105	6.892073	6.5354495	6.5985236	7.1469526	7.1263638	6.608336	6.1691537	7.1702285	6.946074
1429	11.584244	11.542117	11.628243	11.325275	11.686184	11.917068	11.346112	11.580588	11.29439	11.419484	11.373288	11.039864	11.535103	11.566132	11.498837	11.730295	11.225104	11.191357	11.564364	11.261861	11.402342
143	9.926458	10.262609	10.122868	10.159855	10.115336	9.999195	10.090883	10.349165	10.451391	9.954658	9.931202	9.982991	10.27718	10.513882	10.414361	10.362786	10.061919	10.583749	10.159077	10.569466	10.01655
1431	9.600394	9.923825	9.943514	9.867337	10.073507	10.0559025	10.050403	10.101033	10.103876	10.0378895	9.799146	10.43009	9.992269	10.092601	10.396682	9.784425	10.329399	10.005122	9.505675	10.281437	10.0535555
1432	6.8799653	7.1160765	7.411026	7.329978	6.97498	7.2587976	7.4297915	7.216377	7.3038406	7.017409	7.329315	6.8509293	6.5866866	7.2108836	6.7164	6.3270288	7.1731205	7.2065625	6.996785	6.3609176	6.929659
143279	6.0979223	5.920286	5.9293137	6.0165563	6.1085973	6.119436	6.0939555	6.036903	6.055647	5.8848524	6.0867114	6.278697	5.985214	6.2568655	5.9944353	5.958118	5.9851317	6.034521	5.9715476	6.0586457	5.9181976
143282	6.024596	5.99179	6.2733483	5.987577	5.955063	6.1080174	6.0485682	5.9744725	5.981097	5.9556584	6.032006	6.0625954	6.1554093	6.3202887	6.180052	5.8937154	6.2080054	6.197703	6.010426	6.075012	6.058768
1434	9.60502	9.586059	9.362104	9.673591	9.62944	9.745681	9.627052	9.517532	9.658787	9.417345	9.691119	9.603933	9.862776	9.585485	9.669755	9.852372	9.423043	9.61749	9.468495	9.721111	9.788022
143425	6.5600667	6.464803	6.2058372	6.39181	6.626821	6.5448165	6.41173	6.321804	6.511169	6.6066933	6.639423	6.4206433	6.774399	6.5425725	6.302683	6.4071608	6.181286	6.3123565	7.039151	6.2955527	6.4745193
1435	6.2119465	6.043267	6.0219984	5.8864436	6.064123	6.0157537	6.0328236	6.183283	6.008548	5.8942623	6.0648365	6.1817493	5.9132423	5.8679256	5.949895	6.0387907	5.974433	5.9611382	5.855856	5.9898047	5.7993083
