GSM2367621	GSM2367622	GSM2367623	GSM2367624	GSM2367625
10901	8.981214	9.2051	8.782304	9.608159	9.060396
10902	5.7689753	5.8976793	5.7987695	5.6593084	5.85815
10903	8.078658	7.7069764	8.409037	8.563371	7.847859
10906	7.5949283	7.5743937	7.65637	7.373954	7.6722717
10907	6.301986	6.325569	6.401511	6.3263597	6.142524
10911	5.933522	5.783145	5.839312	5.7699523	6.027107
10912	9.570441	10.478214	10.366904	9.507228	10.88641
10915	7.482834	7.4302897	7.5359006	7.307029	7.726016
10919	6.4179225	6.4254203	6.2370005	6.4946322	6.6074104
10921	9.38674	9.744568	9.318502	9.728868	9.704881
10922	7.874814	7.0141673	7.2973638	7.571054	7.782864
10923	9.056138	8.403194	8.1901455	8.511148	8.427129
10924	6.444119	6.368768	6.88959	6.901122	6.475951
10927	7.2889285	7.095714	7.3101974	6.8771133	7.0482616
10929	8.322386	8.752882	8.638378	8.574322	8.661142
10930	5.8485622	5.7601237	5.7446113	5.826456	5.7500305
10933	10.488414	10.421143	10.240195	10.068402	9.590099
10938	9.626422	9.521492	8.831911	8.791952	9.7403345
10940	6.30315	6.49154	6.484853	6.539298	6.106165
10943	6.8378158	7.0092745	6.794572	6.8566995	6.9079113
10944	6.3586326	6.2869167	6.174357	6.330542	5.9919596
10945	9.966072	10.390483	10.4634075	9.916936	10.043551
10946	10.126445	9.360176	9.409174	9.367175	9.955336
10947	6.8922405	7.22485	7.1311536	7.0851145	7.432512
10949	9.417345	9.860351	9.40088	9.351943	9.573849
10950	6.3746586	6.532821	6.290892	6.5821023	6.103766
10951	7.5108867	6.511609	6.4115443	7.022105	6.075085
10952	12.615352	12.207834	12.287691	12.044996	11.908102
10953	9.157771	8.827787	8.782663	9.085922	9.191583
10955	6.9654202	6.2846384	6.5851817	6.710644	6.5348616
10957	6.720366	6.4602942	6.273716	6.8931823	6.4048114
10961	5.799161	5.6100626	5.8486547	5.987926	5.6846986
10962	10.466256	7.324279	10.469808	6.8695555	7.969438
10963	9.262221	9.473966	8.897729	9.350476	9.076398
10965	5.991775	6.051256	5.812676	6.1520853	6.152058
10970	10.287722	10.032181	9.613503	9.835078	9.910542
10971	11.524358	11.500711	11.496822	11.346112	11.178138
10973	9.056537	8.696037	9.774268	8.657495	8.054401
10974	8.117185	10.941224	7.8030677	8.965674	11.306086
10975	6.475041	6.7136536	6.5562634	6.9075217	6.6591983
10979	9.638455	10.88245	9.881921	10.180967	10.756735
10980	9.261709	8.587289	8.257996	8.835641	8.541676
10982	10.441143	9.745111	10.357786	10.208127	9.861669
10983	11.915234	12.359213	12.044996	11.912872	12.345634
10989	9.549496	9.045693	9.062283	9.485772	9.087918
10991	10.428453	9.686407	10.583749	10.514826	11.179601
10992	9.987244	10.006411	9.744568	9.89998	10.071504
10994	9.610032	9.73433	9.569341	9.5381975	9.887645
10998	11.910447	11.363785	11.78883	11.673521	12.007329
11001	11.759854	11.518684	12.154516	12.011481	11.646649
11004	6.3884907	6.207201	6.5789986	5.8998237	5.912509
11007	5.91958	5.779017	5.915387	5.92241	5.932206
11010	7.649692	7.7557516	7.2371206	7.1737933	6.638575
11011	7.8279557	7.6052146	7.545477	7.8922563	7.551026
11012	5.9289155	6.1887546	6.001048	5.984158	6.0121336
11014	10.352682	10.212854	9.973078	10.249785	10.0057955
11015	6.1140943	6.3175535	6.334447	5.9733896	5.884741
11018	8.9738035	8.122629	8.505637	8.656251	8.779146
11019	7.808753	7.463931	7.7603817	7.9494634	7.958714
11020	7.2424345	7.8742323	7.6592655	8.036032	7.721276
11021	7.598509	7.6020494	7.6866355	8.051629	7.564378
11022	6.5899415	6.091588	6.200815	6.338502	6.284522
11023	5.8319097	5.8709073	5.670099	5.831379	6.240255
1103	6.5159626	6.4945383	6.3864484	6.5765057	6.7327204
11033	8.052867	8.81144	7.279069	8.164702	7.9852057
1104	6.928806	6.3681593	6.900086	6.673598	6.3153844
11040	7.103169	9.071624	7.544516	7.8391657	7.5336485
11041	7.099575	7.538351	7.1037498	7.47959	7.4266615
11043	7.8931227	7.9100957	7.8019223	7.877145	7.8587427
11044	8.370105	8.155391	8.240678	8.551979	8.929038
11047	10.2281065	9.799146	9.76149	10.230344	9.897124
1105	8.415739	8.509196	8.417144	8.700842	8.672115
11052	6.7394123	6.4006534	6.468116	6.7747293	6.4520245
11054	8.576682	9.061281	8.772512	9.065512	9.235448
11059	5.9091415	5.983731	5.8820724	5.772366	6.0431824
11062	8.387712	7.1335607	7.606942	7.5697784	7.7718816
11064	6.536008	6.7508397	6.793114	6.691653	6.8760343
11067	9.185834	11.02306	10.029819	8.96606	8.290877
11068	8.795202	8.496533	8.197231	8.661563	8.473397
11069	7.8759065	7.454714	8.594626	8.280956	8.005753
1107	5.9264274	5.902699	5.596996	6.0395226	5.956085
11070	8.924761	8.781449	9.039296	9.104513	8.917253
11072	7.6274986	8.329626	7.6714387	7.4798303	7.2208843
11074	7.0644584	6.7375383	7.0694914	6.5744815	6.852522
11075	5.9565716	8.093921	6.6859655	6.2517786	5.8739505
11077	6.0447083	6.1552625	6.272879	6.2357225	6.2862797
11078	9.6124	9.294253	9.334625	9.0412035	9.584944
11079	7.6611648	6.9401693	6.918073	7.204679	7.3104296
1108	9.153474	9.064609	9.481303	9.327533	9.38612
11082	6.017096	6.7806454	6.026858	5.811902	6.109276
11083	6.5541177	6.997776	6.9070354	7.0965643	7.5427628
1109	12.608987	12.438751	11.876522	12.86407	12.49933
11091	8.548057	7.830209	8.172697	8.311621	8.432118
11092	6.1516175	6.5492535	6.7706733	6.2872043	6.4030223
11094	8.362153	8.03697	8.081926	8.114778	8.557475
11097	8.985948	8.72894	8.683396	9.119302	9.059032
11098	6.9639535	8.028103	7.614523	7.687924	7.5550404
111	5.865353	5.88331	5.8694444	5.775327	5.863672
11100	9.173225	10.386968	10.494623	9.973078	9.902562
11102	5.9353776	5.826536	5.9501123	5.9103065	5.994694
11103	6.5067472	6.541425	6.5192327	6.575113	6.7016945
11108	8.103321	7.388449	7.9438624	7.854477	7.6736736
1111	6.482803	6.598259	6.436104	6.210905	6.376269
11112	11.362037	11.225104	11.479384	11.757739	11.959549
11118	7.12574	7.390018	6.9881372	6.929659	7.2078705
11119	7.194486	7.859839	6.9991384	7.181038	7.771341
1112	9.028544	9.385601	8.800141	9.08637	9.750558
11123	5.8754272	5.9595165	5.986725	5.956457	5.913022
11124	8.980758	8.539096	8.79118	8.582994	9.052833
11126	6.2691207	6.481011	6.3486667	6.507515	6.7988176
11128	8.135101	7.9852057	8.124584	8.3550005	8.176949
11131	7.476482	6.2879705	6.9582386	6.2193065	6.589562
11133	6.077517	5.895136	5.7141395	6.103156	6.1014094
11135	7.2622766	7.6376457	7.277429	7.6550055	6.837994
11137	9.280743	9.378878	9.201353	9.447927	9.265842
11144	5.943628	5.936572	5.871851	5.9229136	5.853891
11146	7.6984267	7.144174	7.363906	7.384639	7.6460724
11149	6.0971236	6.1945424	6.302858	6.218467	6.2244473
11151	7.454032	7.99471	7.264479	7.0909157	7.740224
11152	8.099303	8.195954	8.128272	8.523824	8.104502
11153	8.240989	7.7993245	7.882304	8.323724	8.13451
11156	6.381655	6.335461	6.182429	6.0561633	5.827898
11157	6.3635144	6.100437	6.1772237	6.1637583	6.0103583
11159	6.462975	6.592191	6.6634073	6.5763845	6.440886
1116	6.3750706	5.962929	6.0672903	5.976595	6.063703
11162	7.1782026	7.533885	6.914563	7.3086753	6.9577236
11165	9.1853	8.96696	9.151646	8.610155	8.639104
11169	5.8652496	5.678548	5.877335	5.8503394	5.992686
11171	9.50778	8.539901	8.857789	9.140709	8.721841
11173	5.945507	6.0758796	6.121609	5.740293	5.748575
11174	6.138577	5.898936	6.041436	5.915653	5.9657416
11177	6.4893155	7.071341	6.7096043	7.041705	7.0707326
11178	6.0356984	6.4440193	6.1786165	5.98099	6.176161
11180	8.961375	10.346107	9.528138	10.1302805	10.624622
11181	5.9004927	5.9479003	5.9283166	5.8694305	6.170334
11182	7.82304	7.17657	6.7949457	6.8899474	7.1424417
11184	6.595197	7.5080624	6.7793603	7.04269	7.569997
11185	6.790971	9.204653	7.7718816	8.630704	8.500737
11186	6.603392	6.573856	6.2720594	6.280447	5.9902234
11187	6.035297	5.9478755	5.8708816	5.9159737	5.8454905
11188	8.268076	9.281249	8.9741535	8.77612	9.548878
1119	8.567221	8.876614	8.753699	9.08339	8.821724
11190	6.3543053	6.317192	6.484716	6.2696843	6.2937937
11194	6.536713	6.150165	6.060528	6.4062896	6.1981316
11198	9.622933	9.4113	9.540729	9.724163	9.594318
11199	9.498821	10.441143	10.148689	10.97134	10.394032
1120	8.115736	7.9706764	7.7993245	7.242631	7.585315
1121	8.357422	8.014221	8.391133	7.968216	8.059767
11212	10.127857	9.857031	10.336606	10.171032	9.919653
11213	6.9838853	7.188526	7.1322346	7.106049	6.757467
11215	6.027424	5.817017	5.813987	5.754466	5.7416697
11217	6.4702163	6.3226676	6.039309	6.095462	5.8460445
1122	6.870257	6.5908375	6.533412	6.6119056	6.8581834
11221	7.585315	7.554536	7.5093675	6.8314896	6.8144097
11222	10.774898	10.426572	10.176962	10.742767	9.768525
11226	6.2407427	6.0745254	5.921639	6.2694917	5.937169
1123	6.987228	7.199414	7.031054	6.9206176	6.783942
11230	5.980179	6.3699975	6.1677704	6.0142303	6.1712418
11232	5.963883	6.212185	6.5176506	6.551316	6.045298
11234	7.9697456	7.9064984	8.210072	8.162755	7.8222218
11235	7.3766513	6.739581	7.024279	6.8799653	6.610986
11236	5.750085	5.8429036	5.837673	5.639316	6.0047565
11237	6.6751695	7.188984	6.7754984	7.020001	6.6435003
112398	7.8875685	7.78483	8.125558	7.957503	7.7405114
1124	8.293929	8.364174	8.09643	8.421543	8.389151
11243	7.23047	7.8384714	7.2320037	7.672542	7.1788263
112464	7.748295	8.174973	7.8878098	6.8056703	7.194042
112483	9.100222	10.21829	9.621308	10.109251	9.388181
112487	5.803721	6.3835754	6.226308	6.4171076	6.0845942
11249	6.7306857	6.5131702	6.532189	6.4571457	6.482803
112495	5.937744	5.898794	5.624735	5.6963506	5.8605323
11252	11.215929	10.38147	10.210631	10.132647	9.9033575
11253	10.187252	9.511938	9.827078	9.243061	9.80739
11254	5.816892	5.807115	5.8645864	5.7257524	5.672056
11255	5.846729	5.853087	5.7338824	5.8334255	5.6752896
11258	9.258563	9.643105	9.494859	9.362608	9.402426
11259	6.969915	8.962623	7.871095	7.6442556	7.066828
11260	6.8043017	6.702743	6.823132	6.9612865	6.1067686
11261	8.925672	9.072612	9.288168	9.391179	9.272124
112616	8.628466	9.736979	9.0050745	8.86385	8.947771
11262	6.4195523	6.5752363	6.358782	5.9323664	6.315781
11264	7.2220273	6.521801	6.4229536	6.755993	7.4229174
11266	8.449825	8.56944	8.696379	8.828213	8.402827
11269	6.342725	6.618689	6.774878	6.7978516	6.586065
11270	5.912222	6.318408	6.354238	5.851041	6.1214824
112714	6.906128	6.2883167	6.4088297	6.5044017	6.092742
112724	7.7204576	7.8612385	8.311621	7.995601	8.284316
11273	6.010426	6.0915275	5.8957524	6.0525465	6.3890777
11275	7.081337	7.2781477	7.751264	7.920367	7.2002916
112752	9.178556	9.290636	9.275685	9.232989	9.119302
11276	6.159877	6.1439734	6.502748	6.171334	6.339978
112770	11.3174095	10.788348	10.749817	10.278072	11.01879
11278	7.2971683	7.684227	7.8048253	7.7413764	8.20557
1128	5.9283915	5.770918	5.8411746	6.071658	5.812461
112812	8.064931	7.361694	7.3346534	7.6860623	7.473934
112817	6.863875	8.441047	8.72221	8.951301	8.496533
11282	10.270816	9.540729	9.919653	9.733723	10.483039
11284	8.626254	8.524905	8.80182	8.751713	8.465157
112849	7.705391	7.847539	7.6800113	8.5103855	6.997952
11285	9.307414	8.885075	8.586525	8.768145	9.238016
112942	6.633754	7.1456485	7.22485	7.212619	6.92225
112950	8.506604	8.434571	8.260441	8.304108	7.539918
1130	6.5079474	6.852695	6.685217	6.742765	6.880659
113000	7.149189	7.2078705	7.235336	7.3753333	7.1606665
11309	11.994238	11.034571	11.60424	11.484554	11.927365
11311	8.061124	8.582215	8.645717	8.309074	8.682644
113115	6.4768577	6.341459	6.4722457	6.176326	6.292496
11313	8.824606	7.9276032	8.180278	8.180872	8.397554
113130	8.404245	7.1636524	7.4102364	6.4101777	6.885193
11314	7.2609243	7.9079976	7.6408877	7.6908646	7.6178403
113146	6.0222015	6.4887724	6.2279377	6.1320353	6.1177244
11316	9.989461	10.1629	9.756418	9.735054	9.616445
113174	8.595989	8.572188	8.446434	8.438965	8.525647
113177	6.7675133	6.5560164	6.8547707	6.8171554	6.769578
113189	6.842008	7.297594	7.101832	6.880474	7.297594
11319	7.8007126	7.584773	7.694252	7.751623	7.2869425
11320	7.1779714	7.3086753	7.367884	7.367884	6.931287
113201	6.450962	6.478408	6.478408	6.70436	6.2396674
11321	8.806897	8.7783375	8.891066	8.799274	8.521585
113220	6.1983852	6.751733	6.270938	6.3821807	6.9791822
113230	6.8581834	6.229606	6.739737	6.576258	6.6243334
113235	7.267861	6.6833506	6.586932	6.6355267	6.6585703
113246	10.504025	11.1003685	10.6541395	10.925937	10.602126
11325	9.877233	9.883163	9.612908	9.829818	9.863494
113251	6.9310994	6.759127	6.7031846	6.8890395	6.9235487
113263	6.5523024	6.685217	6.5234027	6.6806955	6.7438517
113278	6.4943376	5.9296856	5.9236045	6.124913	5.8742
11328	6.437529	6.0579996	6.189989	6.1930885	5.952037
11331	10.247369	10.0427265	9.831798	10.196377	10.3151655
11333	5.919668	5.8050013	6.213412	6.220158	5.877938
11334	6.9890733	6.8507648	7.101633	7.1049647	7.1302686
11335	8.882108	8.642311	8.643433	9.051653	9.397787
11336	8.006639	8.079655	8.004069	8.115155	8.537209
11337	6.990168	7.1996255	7.0504937	7.203187	7.0280294
11338	9.64764	9.841161	9.806745	9.831109	9.728297
11339	7.499109	6.758956	7.0549645	6.1551094	6.2993846
11342	6.226476	6.2874813	6.327547	6.527218	6.1957603
11343	9.994346	9.575005	9.964167	9.359217	9.461347
11344	7.9811573	8.498402	8.692872	8.980758	8.548867
113444	6.9571323	6.8192163	6.9253554	6.944948	6.78225
11345	6.7141232	6.300408	6.500666	6.625427	6.338425
113451	6.178846	6.1168165	5.9611006	6.0183854	6.1779327
1135	6.306972	6.4762244	6.473905	6.168136	6.4206433
113510	6.8416224	6.9721384	6.9429293	7.089663	7.064675
1136	6.399919	6.3036056	6.204652	6.358998	6.4358177
113612	6.189082	6.1358566	6.273756	6.5748596	6.435526
113622	6.01301	6.6629825	6.0501094	6.232593	6.5742435
113675	11.867982	9.462473	11.029701	11.331895	10.586764
113791	8.329964	8.567929	8.238044	8.200769	8.283272
113802	6.776607	7.175509	6.74787	6.6744394	6.7571616
113829	9.183853	8.899528	8.8947525	8.672115	9.231505
113878	6.7384887	6.5268464	6.57944	6.543084	6.7257843
114	6.0470715	6.0286984	5.8734736	5.9765716	5.9165454
114044	5.8538194	6.0515323	5.8121486	5.911498	5.893513
114049	9.435218	8.5664215	8.718362	9.222017	8.838085
114088	9.654113	5.8926244	6.193371	5.9593916	5.8882027
114134	6.130451	6.085077	6.097185	6.188795	6.1690054
114294	7.101386	6.926588	6.882805	6.8547707	6.669009
114327	6.787948	6.7313623	6.783015	7.1097593	6.7035193
1145	5.962569	5.889792	5.8446593	6.0632186	5.873927
114599	6.033238	6.2616477	6.2259736	6.098592	6.5044017
114625	7.4414663	7.737098	8.006639	7.730055	8.009724
1147	7.410761	8.128653	7.943593	8.135101	7.9903407
114757	8.272125	9.178556	7.707503	7.978525	8.856472
114780	6.090009	6.172707	6.027136	5.9052057	6.555905
114785	9.038804	9.420956	9.8479595	9.578509	9.815662
114787	5.8512106	5.781458	5.898223	6.1919	5.7084017
114788	5.8233323	5.6135592	5.7996597	5.758045	5.7064047
114789	11.390719	11.635463	11.866005	10.504025	12.150413
114790	6.95973	6.817337	7.12551	6.82227	7.145885
114794	6.685365	6.234412	6.646146	5.935979	6.6112404
114801	5.9262567	6.4061165	6.6017275	6.223077	6.295434
114804	6.5433316	6.404358	6.4095035	6.625869	6.4612164
114823	6.501433	6.3154488	6.577548	6.4157515	6.403432
114825	6.3367186	6.464715	6.474823	6.6144533	6.8241005
114876	6.7536254	7.3686104	7.160065	7.4484644	6.8961625
114881	6.387445	7.239312	6.5425725	6.430844	6.9346294
114882	6.7620974	6.768735	7.2574725	6.967694	7.0374126
114885	6.9453564	6.71714	6.985773	6.7325664	6.7884393
114897	6.259184	6.0962706	6.3676295	6.266049	6.2625003
114899	5.902831	5.966576	6.1140175	6.0712566	5.925512
114905	5.8194523	5.8485765	5.7636385	5.7998734	6.0142775
114907	7.6056795	7.357213	7.396278	7.094035	6.742251
114908	12.200424	11.6025	12.694456	11.807008	11.266344
114926	10.401714	10.43009	10.319461	10.755744	10.375611
114932	10.122868	9.915462	9.969518	10.124857	10.462529
114984	6.7153263	6.9620004	6.3284683	6.717288	7.400234
114990	8.827787	9.719235	9.76923	9.627052	9.908599
115	7.872281	7.886924	7.9645233	8.221311	8.308742
115098	6.6307745	7.1446004	6.860084	6.932411	6.8344526
115106	6.876404	7.0306654	6.6060357	6.7083626	6.746349
115123	5.875824	6.443818	6.1476917	5.89959	6.0425673
1152	6.852207	7.0494685	6.6766906	6.5306106	7.184855
115209	6.503189	6.3881674	6.5723825	6.4203677	6.2205725
115273	6.516993	6.178168	6.1843743	6.335393	6.4288745
115286	6.996581	7.4582295	7.054313	7.551026	7.1402483
1153	11.358718	11.37814	10.909112	11.269068	11.452258
115330	7.0254674	6.803519	6.8412685	7.0312715	6.8797936
115353	8.580738	8.550482	8.550482	8.604699	8.175563
115362	6.900246	7.622634	6.9877677	6.528996	7.217555
1154	7.2769294	8.243544	7.763702	8.035719	8.758006
1155	9.3335495	9.068234	9.410282	9.229985	9.261709
115509	8.343921	8.931667	8.692437	8.81144	8.874459
115548	6.9080715	6.7803097	6.7101727	6.8668995	7.097175
115572	6.1893864	5.8974934	6.0247235	5.9563417	5.9404826
115650	6.29035	6.072813	6.310581	6.2669578	6.288547
115703	7.0741673	7.4847913	7.3922586	6.9829755	7.6403255
115704	7.5457697	7.6127024	7.914263	7.7600527	7.570506
115708	6.8695555	6.6837406	6.614571	7.412412	6.899203
115749	6.1050234	6.1012206	6.1590047	6.1506114	6.1054535
1158	5.7047863	5.6605067	5.566534	5.471974	5.8643723
115811	6.0212593	5.948709	5.760479	5.968246	5.5564585
115817	11.8620615	12.1406975	11.765743	12.210118	12.897296
115827	6.7573233	5.912846	7.481034	6.2844067	6.038907
115908	7.934376	7.2716274	7.9136715	6.7611737	6.545811
115939	6.680126	6.7991867	6.6257277	6.7919493	6.47534
115950	8.125558	7.8069086	7.8124785	8.304827	7.9352365
116	6.1578517	6.2015505	6.1605015	6.0416355	6.023412
1160	5.856617	6.126067	6.094368	5.9290633	5.786701
116028	7.473176	7.253889	7.1248994	7.127801	7.067925
116068	6.163697	6.113674	5.83561	6.299267	6.2795873
116092	7.8878098	8.025446	7.6617603	8.068781	8.137388
1161	6.5714474	6.595197	6.361518	6.5286455	6.201967
116115	6.457927	6.5030675	6.6294765	6.526966	6.3121715
116135	6.071857	5.8202033	5.7801733	5.7712064	5.749014
116138	9.355499	10.137164	10.070752	10.092601	10.263489
116150	6.222955	6.192043	6.0882397	6.21398	6.3334246
116154	5.994666	6.332736	5.9387183	6.1591854	6.118892
116224	7.7611904	7.513527	7.5840235	7.5366364	7.6706223
116225	7.50633	7.3040977	7.217768	7.4666057	7.315587
116236	6.9889135	6.937174	6.9780755	7.4032087	7.3549614
116238	7.741656	6.6230245	7.0630016	7.1951475	6.716997
116254	7.7085443	7.095024	7.0935926	7.216377	6.5089965
116285	8.118348	6.6453304	6.7625794	6.837994	6.4924946
1163	9.165068	9.518116	9.301811	9.136945	8.942596
116328	6.65688	6.6412477	6.5909615	6.5813646	6.297291
116337	6.185826	6.146628	6.0953126	6.128863	6.3641195
116369	5.899522	5.9470496	5.7684293	5.8002973	5.811714
116372	6.932221	6.104562	6.226346	6.161987	5.8077884
1164	8.7654295	7.796509	8.33387	7.517473	6.887981
116437	5.8480306	5.878289	5.6507106	5.7587843	6.0248737
116461	8.000505	7.986696	8.383613	8.075867	7.895682
116519	10.690923	11.042707	10.598935	11.291413	11.983836
116534	6.0959263	6.0556946	5.8745136	5.9351687	5.7511535
116541	10.565656	10.362037	10.039229	10.403578	10.1424885
116835	6.847176	7.1135798	6.8376403	6.7708235	6.7373714
116840	6.2163587	6.4386625	6.280607	6.6041746	6.6426325
116841	7.332374	7.2594414	7.252818	7.569484	7.8696184
116842	13.735615	13.164746	12.843142	12.910939	13.226934
116843	8.358726	8.050102	8.3778715	8.426378	8.603963
116844	11.538367	11.882567	12.055908	12.900458	10.857064
116931	6.0387764	5.879779	5.7440476	5.7188516	5.8019857
116937	5.71788	6.017051	5.9728093	5.996085	6.1143064
116966	5.996085	5.914993	5.8748336	5.919444	5.9624953
116983	6.0420737	6.129567	5.8010073	6.051256	6.0757165
116985	5.8035064	5.857265	5.8286023	5.845717	5.793798
116987	7.536131	7.863768	7.6768374	7.4162292	7.3190045
116988	8.855613	7.9405074	8.090644	8.546571	8.809791
117143	7.612979	7.6984267	8.147161	8.413647	7.660125
117153	5.8187404	5.749355	5.904409	5.5928483	5.7358327
117177	9.016124	8.490352	9.347385	9.367687	8.586525
117246	6.528767	6.381655	6.055344	6.561673	6.430844
1173	8.752461	9.028544	8.8918495	8.959472	9.135011
1175	13.226934	12.64122	13.199747	12.967784	13.04754
1178	6.4171076	6.7016945	6.313161	6.2081184	6.592084
118	10.674332	10.881167	11.333437	10.752214	11.185485
1180	6.226691	5.8105993	5.4344144	5.8750052	5.7327204
1181	6.421708	6.2492857	6.3164363	6.340329	6.382824
1182	8.53189	7.716425	8.387347	8.101944	8.23835
1183	6.0019655	5.923728	5.82986	5.9793653	5.8930387
118424	6.6162057	6.528441	6.6359816	6.6928763	6.6374464
118429	9.2234	9.436196	8.951301	9.082955	9.07021
118472	8.406384	8.950818	8.994704	9.341044	9.333052
118490	5.999306	5.9356513	6.004713	5.782509	6.0088987
1186	12.120978	11.120401	10.873004	11.385914	11.584244
118611	5.5702887	5.407602	5.5631313	5.6675563	5.7119994
118663	6.668584	7.5040565	7.6973324	8.305847	7.678919
1187	6.1445074	6.3638163	6.0948987	6.030806	6.201303
118788	8.02613	7.2787933	7.6317844	8.035456	6.858506
