Genes	GSM2367610	GSM2367611	GSM2367612	GSM2367613	GSM2367614	GSM2367615	GSM2367616	GSM2367617	GSM2367618	GSM2367619	GSM2367620	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
1501	6.058529	5.935463	5.9389153	5.7400994	5.8811445	5.9490643	5.809759	5.913428	6.0967793	5.875456	5.882692	5.7584486	6.047001	6.0349455	5.9816246	6.213608	5.6679544	5.9975777	5.7173057	5.9169264	5.574418	5.912871	5.8027143	5.763589
150209	5.7842636	5.9831944	5.8264103	5.925729	6.104826	6.0346117	6.1432962	6.209613	6.0875216	5.8867903	6.059129	5.895977	5.697506	5.849627	5.9600534	5.8102303	5.9419107	5.9745	5.860519	5.7224364	5.678548	5.715023	5.818353	5.8874683
150223	6.393698	6.3708725	6.646146	6.246222	6.668298	6.6590257	6.5126214	6.4675074	6.303668	6.459815	6.668452	6.268092	6.2051973	6.2469153	6.6306424	6.3856544	6.668298	6.505955	6.274957	6.553272	6.215309	6.134226	6.387445	6.3500338
150275	9.117339	9.458516	9.044369	9.38352	9.033108	9.2051	8.864678	8.669023	8.740922	8.999785	9.025633	9.48525	9.207487	9.087918	8.48802	8.946547	8.683396	8.724423	9.373099	9.086846	8.595322	9.445851	9.095555	9.211225
150365	5.928145	5.9266434	5.9580784	5.5245996	5.855045	6.0076895	5.8511395	5.902077	5.932528	6.0979843	5.8577228	6.11765	5.837686	5.9390974	5.83658	6.041228	5.8590093	5.6027865	5.712716	6.0301895	5.9900303	5.9043183	5.793548	5.6801753
150368	6.1583247	6.2827888	6.1276755	6.5038404	6.188544	6.2666454	6.2364554	6.1245804	6.352762	6.3101373	6.133885	6.3650703	6.4305644	6.0007706	6.4221296	6.41145	6.1789794	6.20112	6.193547	6.239806	6.235075	6.3013835	6.407946	6.335186
150383	6.164409	6.293149	6.3419585	6.3300104	6.232415	6.05454	6.085077	5.976976	6.2950916	6.0601482	5.7946105	5.841396	6.111091	6.097101	6.0610456	6.42595	6.1421785	5.871577	6.086772	6.119801	5.972016	5.95493	6.301623	6.1458282
150465	8.58337	8.231303	8.320233	8.803543	8.147479	8.042115	8.576256	8.050412	7.771579	8.454012	8.460903	7.935541	7.738537	7.931198	7.9448333	7.8878098	8.033037	8.450603	7.5621614	8.06937	8.126278	7.6376457	8.42354	7.7360435
150468	5.8614407	6.49154	6.0508995	7.7530494	6.1112647	5.9224625	5.824846	6.6004195	6.257087	5.9858117	6.064274	6.017125	5.969923	6.036612	5.856342	6.1295943	5.999517	5.8730183	5.957252	5.8831453	5.859948	5.900845	6.6928763	6.0710335
150590	6.158111	6.1697984	6.1679883	6.483746	5.993507	6.1436057	6.0001106	6.339841	6.0157	6.0732813	6.0638933	6.015858	6.1191063	5.948735	6.041469	6.0296216	5.9329515	5.988722	5.9300585	5.7806406	5.9778495	5.7981305	6.069302	6.058712
150678	6.035465	6.1312985	6.0005836	6.0695767	5.963719	5.8369784	5.9636035	6.0753083	6.1305046	5.9087543	6.207118	5.879933	5.933348	5.7674646	5.9033957	5.794	5.990388	5.6678996	5.99342	6.0971465	6.0077586	6.042138	5.839236	5.9255395
150681	5.9985065	5.8523126	6.152022	6.1634817	5.9185534	6.223531	6.1254687	6.0568686	5.895336	6.1004567	5.89867	5.9786034	5.7766547	6.0637417	6.0652776	5.9700384	6.01485	5.961765	6.1579065	6.2818885	6.0304027	6.2242785	6.0582557	6.050214
150696	6.1260405	5.992181	6.0132346	6.0975747	6.087228	6.056919	5.877459	6.0106688	6.01964	6.1619015	5.929351	5.9500165	5.987764	5.743693	7.1070504	7.2255254	6.016102	6.0193634	6.209613	6.2267323	5.8949275	5.924426	6.3392477	6.145541
150709	6.217935	6.392846	6.129137	6.6261554	6.3805466	6.071423	6.3577704	6.165871	5.834699	6.562839	6.034896	6.136456	5.8893085	6.096005	6.285487	6.066508	5.971096	5.919886	6.125566	6.000166	6.007618	5.969973	6.1749115	6.159995
1508	12.135695	11.821527	12.285403	12.267758	12.64447	12.574495	12.090119	12.416394	11.709431	11.910447	12.0997305	12.0802	11.761816	11.8892765	12.229528	11.543789	12.175545	11.857727	12.158828	12.051581	12.241895	12.018609	12.026756	11.817096
150864	7.994401	7.7710404	7.647277	7.778486	7.6749864	8.011293	8.007859	7.1364956	7.847539	7.79275	7.5933924	8.472699	8.018485	8.105434	8.486291	8.629616	8.174338	7.988558	9.0355015	7.623887	8.445433	8.410502	8.879677	8.224932
150921	5.924403	5.9695253	6.074012	6.029397	6.070151	6.1888666	6.0668244	5.8603125	5.910526	6.0146203	5.7660594	6.197458	6.0369496	5.834548	6.036663	6.0488257	6.0593405	5.953825	5.963036	5.8129478	5.8062897	5.8379116	6.042774	5.9042096
150962	6.9639535	7.4062796	7.607993	7.052532	7.0096784	7.530004	7.1003685	7.1624117	7.151271	6.9335594	7.1206994	7.253889	7.139993	7.346164	6.3503413	6.8497396	6.984419	6.671893	7.202514	6.3436933	6.6727653	7.4043508	6.903685	7.3093166
150992	6.0377946	6.1075006	5.8777018	6.334513	6.093665	6.1596165	6.055881	6.12703	6.314807	5.895209	6.2510567	6.207201	6.2469153	6.110414	6.1507297	6.3306026	6.2231207	6.583792	6.2026405	6.425238	6.154728	6.2457833	6.2501016	6.1940866
151011	7.5377836	7.518762	7.067925	7.3519692	7.0613737	7.2313194	7.163255	7.2585254	7.181239	7.264923	7.171914	7.550287	7.4666057	7.3762093	7.9276032	7.513991	7.558397	7.904303	7.5380793	7.8196273	7.6254535	7.559409	7.135675	7.408834
151050	5.9730105	6.066508	5.7969656	5.9971313	5.9301243	6.052858	5.8334556	5.838984	6.0479684	5.9361377	5.7920165	5.9551167	5.869671	6.0608163	6.005104	6.0178447	5.8346534	5.9183545	5.806152	5.7536407	5.921535	5.995189	5.8233013	6.0300646
1511	6.6004195	5.8658037	6.664991	6.65688	7.2725296	6.0270743	7.5388384	6.312294	5.9652314	5.95884	5.8925047	7.368114	8.72634	6.9100857	8.401417	7.123885	6.942362	7.3721313	7.1921144	6.8469872	6.774399	6.5069776	7.7798963	7.089843
151126	7.4705553	8.01033	7.9390593	7.422444	8.483004	8.197231	7.6863213	8.245204	7.701345	7.30954	7.4599533	8.905539	7.7524576	8.593561	6.545309	8.73757	7.5563364	8.514193	8.321275	6.7972126	7.3565626	8.724738	8.243887	8.338663
151188	7.369084	7.33083	7.149422	8.208822	7.031652	7.3750987	7.334236	7.6828356	7.5977845	7.139376	7.4508524	7.8084917	7.455006	7.7834287	7.9721556	7.519303	7.737098	7.5774646	7.7456975	7.1729336	7.478399	7.508847	7.864863	7.2804346
151195	6.9812593	6.951007	6.8150682	6.914064	6.980522	6.9213552	6.8651276	6.8399153	6.5899415	6.793772	6.885509	7.151453	7.0944357	7.064281	7.1752634	6.8323927	7.281837	7.2536902	6.629981	7.1291127	6.996953	7.0494685	6.9457436	6.727306
151230	6.242121	6.232884	6.111898	6.6374464	6.0602	6.2839584	6.0611854	6.2314463	6.4493365	5.985989	6.0608163	6.348009	6.070151	5.9797335	6.3004627	6.1546183	6.1434946	5.86542	5.958829	6.386538	6.011693	5.9458065	6.150165	5.9722705
151246	6.3257527	6.3973227	5.884269	6.5969377	6.0609355	6.190068	5.9827256	6.2244897	5.986554	6.027107	6.2912316	6.2362795	6.1427865	6.118006	6.2025666	6.270053	6.1261487	5.9882135	6.320938	6.1205153	6.1320353	6.1107535	6.2440476	6.1984277
151278	7.0336366	6.8772936	6.6760445	7.0773954	7.1409674	7.103169	6.9997287	7.0720167	6.96863	7.209034	6.943645	7.0418825	7.0401497	6.998933	6.873729	7.0203953	7.083034	7.9460435	7.3339972	7.215274	7.307279	7.478399	7.1839743	7.173353
1514	7.7806473	7.212189	8.0303755	7.193602	7.801262	7.975686	8.607432	8.4364195	8.074619	7.729572	8.029385	8.43789	8.6795025	8.755343	8.619657	7.3245034	8.899528	8.298945	8.20943	8.631091	8.560053	8.4020815	8.086705	8.194612
151449	7.3922586	7.312589	6.7609987	6.9453564	7.4742017	7.7834287	7.23603	7.65637	6.766568	7.7591395	7.4302897	7.2272615	7.1432414	7.556561	6.910416	7.5547743	7.226161	7.7171893	7.2357993	8.288782	7.139376	6.6753244	6.872086	7.23047
1515	5.781196	5.788907	6.2993846	6.7035193	6.2622113	5.8622994	6.2632475	6.1737757	6.0138106	6.0505533	6.0493007	5.9393744	5.9630623	5.8262167	6.2851515	5.848171	5.870254	5.9458857	5.7666183	5.906473	5.808384	6.0393863	6.405083	6.2122636
151531	8.348833	10.337527	10.090883	9.356498	10.562741	8.592116	6.8290434	6.752662	7.0195847	8.503606	10.380685	8.50406	6.819652	6.567493	6.2737994	10.804655	7.3321776	5.9264507	6.2524366	7.476245	6.820322	8.994265	7.3229275	8.063984
151556	6.2843595	6.0043855	6.0017524	6.2055707	5.8644147	6.1101103	6.0759363	6.0473747	5.9091277	6.0061975	5.8784385	6.0142775	6.16336	5.9404826	5.9284787	5.924403	6.028292	6.4056964	6.289854	6.0645127	5.965065	6.1106586	5.9857717	5.953561
151613	7.9116135	7.759697	7.777352	8.1520405	8.110601	7.642858	8.511148	8.002799	7.635807	8.72341	8.13864	8.0652685	7.661437	8.027762	7.725431	7.5570707	7.8702126	7.924068	8.045695	7.8684683	8.025446	7.889952	8.265494	7.8307858
151647	6.3421082	6.521919	6.266104	6.3056674	6.2707586	6.305851	6.6095433	6.503632	6.18784	6.249001	6.5859466	6.483977	6.530156	6.645589	6.1040564	6.467309	6.460196	6.510082	6.3271694	6.5065084	6.509968	6.545068	6.678199	6.6377077
151648	6.100318	6.1267533	6.1305747	6.251157	5.986962	6.025947	6.0675974	6.1468296	6.1211505	5.9160533	5.9763217	6.013739	6.216951	6.0634875	6.073335	6.1747484	6.068584	5.9339156	6.1190615	5.9084873	5.936584	5.991404	6.2125	5.75282
151651	6.044143	5.9604063	5.8889775	5.9359417	5.8802814	6.13176	5.7375093	5.9945054	5.928405	6.1547008	6.14783	6.215268	5.8650475	6.0931687	6.178074	5.923245	5.974386	6.0997157	6.066212	5.9537716	6.05157	5.96974	6.029852	5.9319224
151742	6.001384	5.908894	5.8249445	5.862286	5.9893823	5.915076	5.848714	5.7186956	5.7231116	5.986098	5.8033094	5.938428	5.8696847	5.823208	5.7530894	5.906991	5.6237206	5.7932663	5.811117	6.0323997	5.7994647	5.769456	5.841396	5.72534
151790	6.3798957	6.3451767	6.226601	6.2890267	6.4568486	6.248294	6.37853	6.2710457	6.255375	6.5724955	6.2930355	6.3720217	6.4008074	6.403702	6.211512	6.3363857	6.4910226	6.675477	6.419827	6.416446	6.3193693	6.2934995	6.36166	6.401147
1519	9.40609	10.17555	9.553367	9.653551	9.43462	8.959973	8.947771	9.249023	8.883016	8.904212	8.996147	10.217533	9.439518	9.634565	9.534244	9.429744	9.378878	9.370838	9.357667	9.145294	9.261709	9.55814	9.504227	9.76923
151903	8.843106	9.311369	9.364077	9.252368	9.562414	9.3068695	9.67607	9.315434	9.303805	9.445851	9.084576	9.460258	8.827039	9.059032	9.604464	9.014353	9.413348	9.466893	9.642508	9.495366	9.623513	8.903065	9.470698	9.33974
152002	7.6288095	7.364858	7.5414395	6.839019	7.3226867	7.0113974	7.582108	7.390018	8.090993	7.660125	7.3012037	7.716425	7.316558	7.1148515	7.9095206	7.230677	7.6847224	6.944724	7.494021	7.2369347	7.6368675	7.2667584	7.9903407	7.078185
152006	8.7364	8.925298	8.293929	8.088765	8.340004	8.128934	8.41787	8.574686	8.428486	8.506987	8.359764	8.799787	8.3174925	8.366216	8.839411	8.620862	8.619657	8.758006	8.681026	8.306788	8.359764	8.599596	8.921167	8.612001
152007	8.077158	7.6418796	8.469425	7.9116135	8.294579	7.979375	8.246519	8.01217	9.142006	8.200127	8.333108	8.701535	8.65172	8.472354	10.061163	8.558961	9.278743	9.10264	8.915495	9.216053	9.151113	8.518172	9.711499	8.34038
152137	6.480484	6.5317435	6.4577284	6.073078	6.4134483	6.7400193	6.1379833	6.500666	5.955556	6.0972505	6.2198358	6.1903267	5.816188	6.246078	6.035759	6.196392	6.026185	6.1844087	5.858092	6.361594	6.304089	6.1720724	6.040023	6.3433456
152185	5.905951	5.9800105	5.8608317	5.7871656	5.7995	6.1124635	6.00853	5.782229	5.978997	5.871838	5.8205914	5.962968	5.813556	5.987617	5.977412	6.0765777	5.9825273	5.8834147	5.965218	6.0601306	5.8572807	5.886256	5.845091	5.8713007
152302	6.2609015	6.1796885	6.1118793	6.2720594	6.147218	6.2763243	6.3969803	6.3617406	6.3584824	6.4235835	6.176326	6.5493593	6.3036056	6.3184757	6.1626344	6.3595695	6.3937855	6.7250385	6.5276985	6.35228	6.3419585	6.2773204	6.411279	6.263016
152404	6.442132	6.378904	6.1184006	6.393698	6.550223	6.6677475	6.4197364	6.529225	6.372586	6.276839	6.312555	6.425855	6.675896	6.687233	6.3254433	6.3441224	6.3708086	6.7516065	6.4225764	6.654181	6.537308	6.8514028	6.4985676	6.3950467
152485	6.4184685	6.0847197	6.482044	7.1862893	6.574618	7.274101	6.475951	6.36771	7.2565746	6.5679016	6.355711	6.8518453	6.5387855	6.219877	7.512214	6.7708235	6.5132933	6.200935	6.4426017	6.3402596	6.6822906	6.508487	7.0783925	6.3268867
1525	9.473966	9.151646	10.0427265	9.323393	9.869853	10.168714	9.803905	9.549496	9.417839	9.953273	10.085753	9.461347	9.614652	9.890087	9.689222	10.231043	9.983766	9.592513	9.726589	9.021199	9.810018	9.760808	9.257991	10.098894
152503	9.225297	8.9965515	8.912301	9.046679	9.498191	9.06638	9.018465	9.033625	9.085527	8.4819355	9.178987	9.259107	8.868831	9.009924	9.044369	9.300491	9.2631445	9.024766	8.631761	8.611211	9.196052	8.95646	8.530557	8.91507
152519	7.7435546	7.4649386	7.8069086	7.164273	8.546935	7.9764943	7.8443265	8.463631	7.364858	7.9987593	7.914263	8.109882	8.894354	8.22395	7.775619	8.384962	8.501758	8.996147	8.575059	8.81016	9.094021	8.8918495	7.613741	9.007751
152559	7.5800424	7.272026	7.1252923	7.2509055	7.4216266	7.2550435	7.3093166	7.369084	6.9861712	6.7266846	7.195362	7.2371206	7.2435417	7.250181	6.7659087	7.340454	7.0490503	6.897335	6.6375837	6.509655	6.7659087	7.065616	6.734932	6.7076364
152579	5.9436955	6.060402	6.314508	6.2269855	5.9800653	5.9138856	6.1778054	5.9063888	6.141274	6.039925	6.028541	5.7239165	5.8950963	6.0426598	5.982272	5.9763355	5.993629	5.9884496	5.828369	5.715652	5.7844653	5.6676717	5.9137983	6.1788797
152789	6.3235664	6.257087	6.2598033	6.3552465	6.553503	6.4680023	6.3862877	6.65764	6.4492435	6.3654604	6.185826	6.508683	6.488998	6.457348	6.342806	6.4491343	6.37948	6.7531343	6.2383776	6.7386494	6.5503473	6.2736077	6.333493	6.546821
152815	7.374887	7.1456485	7.1529074	7.1959844	7.4788747	7.4126554	7.1109643	7.354089	6.732111	6.852041	7.3768706	7.1975436	7.0737486	7.027045	6.909707	7.015186	6.9131413	6.779186	7.2078705	6.698902	6.6567273	7.0288196	7.092982	7.004954
152877	5.8260975	5.856574	5.860449	5.9405966	6.113406	6.162083	5.996747	5.9814157	5.912062	6.078964	5.915986	5.8355355	5.8472886	6.0704966	6.273139	5.9105506	5.6652665	6.289077	5.934437	5.952845	5.9799833	6.111498	6.145173	5.9588184
152926	6.1306906	6.2505393	6.416446	6.1957603	6.0944314	6.1139493	6.100437	6.206727	6.2838025	6.243409	6.1512513	6.7520237	6.110913	6.5228066	6.421964	6.6027317	6.3339686	6.188982	6.263105	6.141794	6.2548246	6.788271	6.3572307	6.265831
153090	6.052512	6.274957	6.430754	6.393956	6.5109315	6.4462523	6.383196	6.3503413	6.6923943	6.5231695	6.1123676	6.156993	6.131352	5.9944353	6.257844	6.2625575	6.3464284	6.1615834	6.1010447	6.098143	6.0579996	6.1073895	5.9775395	6.452222
153222	7.8533607	7.9782248	7.9228263	8.330342	8.294886	8.042453	8.228279	7.935541	8.002522	8.539524	8.09426	8.575896	8.032129	7.877418	7.8716974	8.355406	8.477244	8.362476	8.371918	8.224932	8.175259	8.541349	8.369032	7.9840903
153241	5.8283095	6.333493	5.935355	6.212025	5.9927573	5.9492145	5.8874803	6.0374804	5.824846	5.914605	6.0049033	6.111993	6.0733185	6.145601	6.185696	6.062966	6.044958	5.808864	5.9128594	5.993674	5.9562006	6.0300803	5.8515997	6.0450535
153339	7.618601	7.2960987	7.5528116	7.202514	6.975156	6.956535	6.762263	6.903685	7.1291127	6.710644	6.7066617	6.9298344	7.0549645	7.007192	6.618147	6.6539083	6.711812	6.622128	7.0094767	6.9641294	6.65657	6.937174	7.0609794	6.9660006
153364	6.5098734	6.735067	6.80629	6.609235	6.657045	6.6543245	6.5909615	6.7405252	5.93976	6.27247	6.6281986	6.687397	6.644923	6.717868	6.217724	6.484417	6.5062923	6.18409	6.655975	6.205236	6.223077	6.6488914	6.550721	6.5357976
153396	6.0490527	6.001879	6.21535	6.2343664	6.123055	6.0754414	6.274852	5.974654	6.062628	6.282493	6.3291807	6.0406213	6.0190415	5.9195657	5.8746047	5.9920764	6.235116	5.835009	5.7088995	6.0335984	6.085466	6.101241	5.811451	5.958983
1534	6.131676	6.249336	6.20014	6.0786133	6.1131554	5.9888067	6.0539846	5.844876	6.0539527	5.709665	5.983301	6.5712028	6.159297	6.108158	5.8864055	6.28715	6.073974	6.0500765	6.1493316	6.056022	6.059462	6.12325	6.061877	6.120586
153443	7.533885	7.2716274	7.5761914	7.603664	7.466145	7.393685	7.833861	7.577954	7.547635	7.7309036	7.5543027	7.5553236	7.330189	7.690571	8.090032	7.740224	7.6733856	7.321226	7.8116374	8.110248	7.5523205	7.533055	7.1398053	7.2444787
153527	9.262691	9.448408	9.476102	9.331032	9.429193	9.593143	9.034583	9.517042	9.62074	8.353659	9.29273	9.6395445	9.584392	9.40088	9.961257	9.582585	9.860351	9.816287	9.122659	9.426298	9.38612	9.632231	9.621903	9.551022
153572	5.925399	5.858904	5.867089	5.930136	5.886895	5.885961	6.005776	5.791832	5.8943877	5.9219046	5.795828	5.8165417	5.945154	5.6748033	5.9996	5.753915	5.7695026	5.664471	5.649357	5.8847895	5.7873764	6.1131554	5.93915	5.701853
1536	7.73683	7.0288196	8.140937	6.8797936	7.556803	7.6436744	7.9759808	7.5999665	7.254117	7.525511	7.451323	8.105762	7.951694	7.6308827	8.079655	7.932695	8.427521	7.596136	8.278712	7.1804533	8.356077	7.4928236	9.23844	7.841477
153643	5.8197646	5.955092	6.0957613	5.9634767	5.9511976	5.9473557	6.0216675	6.113081	6.0996714	5.7639685	6.079643	6.004964	6.0372057	5.988003	5.8790665	5.890365	6.007219	5.94253	5.874398	5.939011	5.993365	5.8883433	5.96133	5.9553804
153684	5.8320513	6.583048	6.404358	7.0648546	6.605325	6.3890777	6.3296056	6.7512946	5.9222355	6.441362	6.3340416	6.160203	6.438372	6.029316	6.226942	6.117623	6.1913953	6.0156674	6.203986	6.1108904	5.9534445	5.9098334	6.4223857	5.9884496
1537	10.923584	11.410469	11.238179	11.944445	11.42979	11.449145	11.496822	11.253856	11.334907	11.106191	11.931831	11.046816	11.144213	11.101537	10.755744	11.136206	10.924775	11.093807	10.828886	11.047983	10.797729	11.119073	11.044081	11.176912
153733	6.4350705	6.38037	6.1265016	6.5622444	6.059238	5.8688374	6.313848	6.245875	6.297572	6.09777	6.001169	6.4649067	5.9761834	5.9120164	6.394598	6.236239	6.023412	5.941973	6.362777	6.10202	6.243051	6.0954847	6.2921963	6.077944
153768	6.0361314	5.8777676	6.0195684	5.8364186	5.821528	5.7621846	5.873149	5.92527	5.8569765	5.89649	5.8343515	5.9775395	5.801261	5.966497	5.9471946	6.027963	5.9284916	6.13067	5.878289	6.0387254	5.9836407	5.8978715	5.823208	5.906488
153769	6.5259233	6.766568	6.6213255	7.1851006	6.6086197	6.5057254	6.644537	6.3472857	6.689497	6.047254	5.9620953	6.63801	6.737222	6.602995	6.188436	7.0280294	6.0847807	6.5995584	7.028989	6.152859	6.1519957	7.349059	6.4491343	7.0861545
153830	7.257247	6.738943	6.552536	6.69458	6.679988	6.5494785	7.1446004	7.0451965	7.197353	7.011042	7.1851006	7.301653	7.2044716	7.3528967	7.527237	6.984419	7.4793577	7.2137337	7.205259	7.161788	7.8402767	6.9995427	7.563933	6.928446
154	8.227259	7.459683	8.514565	8.107749	8.212136	7.57648	7.618077	7.817383	9.262691	7.6686378	8.131132	8.850049	9.215576	8.808574	8.151105	8.99568	8.419001	8.625877	9.128942	9.790384	9.257502	9.314354	8.25287	9.251538
1540	7.4030404	6.935583	7.2579103	8.240678	7.40133	7.349773	7.606942	7.553525	7.340942	7.738851	7.3725348	7.644528	7.480554	7.4815555	7.335349	7.378082	7.738851	7.503061	7.500382	7.4117465	7.5347033	7.2399397	7.513527	7.6148024
154075	6.0909233	5.8237534	6.3101373	6.1963205	6.420566	6.234763	6.2469153	6.232715	5.772847	6.520431	6.1195903	6.4534383	6.1795177	6.2881994	6.305034	6.043313	6.6329093	6.1396356	6.166879	5.8975916	6.1873193	6.0113587	7.007733	6.065804
154091	6.2744703	7.4105005	7.513991	6.2193065	7.418772	7.599251	6.3280797	6.768735	7.075556	6.511609	7.2936883	7.3631883	6.995593	7.719013	7.054761	7.700224	7.2989893	6.769233	6.5949254	6.60481	7.4067645	7.7306304	6.8997455	7.011042
154214	6.9780755	7.484518	6.951507	6.5151935	7.0907083	7.2676477	7.0638337	7.303349	6.990002	6.85585	6.944381	7.232677	7.1677446	7.5457697	7.1194525	7.5396547	7.2478347	6.8674583	7.074916	7.1969185	7.0747333	7.442199	6.696924	7.4414663
154215	5.753945	5.8131204	5.6979294	5.905165	5.634673	5.761636	5.762965	5.699316	5.707072	5.942569	5.6055717	5.9179735	5.737921	5.8249574	5.835995	5.8678856	6.0454054	5.823556	6.005078	5.867301	5.872399	6.159877	5.920606	5.969873
1543	7.262062	6.285262	6.807809	5.9377565	7.6620207	7.3725348	6.7048306	8.296013	7.9553676	6.179486	6.871113	7.9715195	8.052867	7.963997	6.337158	8.195954	6.432624	6.100318	6.126855	6.814578	6.2169886	8.7654295	6.4031744	7.501669
1544	12.087457	7.986696	12.463197	7.730316	12.229528	12.175545	11.458738	11.252486	6.319826	7.076235	12.675304	13.425102	13.683677	13.639318	8.995192	13.989392	12.244323	12.272683	12.441045	13.20427	12.419177	13.698081	12.562243	13.579451
154467	8.862639	7.8601108	9.387278	8.701535	8.663397	9.38612	8.85604	8.588046	9.049368	7.959001	8.65403	8.563706	9.092138	8.676796	7.687924	8.731117	8.426779	8.470123	8.636805	8.6105585	8.230921	8.79315	8.509949	9.264214
1545	7.726016	7.018214	7.5523205	7.3021064	6.829369	6.981059	6.8576174	7.1099777	8.506604	6.751148	7.398227	6.790971	7.3018875	6.855345	7.0591416	7.303554	6.4824843	6.463274	7.3390636	7.552019	7.2078705	7.238063	7.2905054	7.1970983
154664	6.073974	5.7671175	5.9480286	5.8592224	5.9697623	6.1725974	5.9236684	5.7660108	6.348601	6.738325	5.6280227	6.1438622	5.8960667	5.6936126	5.945558	5.760667	5.7904215	5.9307766	5.824242	5.755131	6.0789056	5.8147354	5.7769465	5.7497787
1548	11.479384	11.689592	10.727049	11.853534	11.571291	10.487484	9.090736	12.177745	7.4952216	11.445471	10.761335	11.145488	10.53773	9.905269	7.4456515	12.018609	11.093807	6.480898	11.093807	10.783846	9.460258	11.663701	9.104896	10.916304
154810	6.262714	6.4031744	6.092742	6.376966	6.6220098	6.3324695	6.536351	6.1993527	6.269539	6.1440816	6.5585713	6.312294	6.318789	6.2482	6.3432107	6.440979	6.5571966	6.625143	6.355172	6.3760386	6.2412677	6.1170692	6.2921395	6.3476467
154881	6.220319	6.225457	6.1032796	6.184577	6.5127296	6.0188575	5.9905076	6.022316	5.9729576	6.3272867	6.0480523	6.0287876	5.821157	6.042674	6.060046	5.9779825	5.8283095	6.1153736	6.1347175	5.885842	5.8460736	6.328731	6.349962	5.832315
