GSM2367567	GSM2367568	GSM2367569	GSM2367570	GSM2367571	GSM2367572	GSM2367573	GSM2367574
9001	5.939445	5.8985047	5.731778	5.836089	5.9727964	5.7203774	6.044298	5.954565
90019	6.077534	5.9778776	6.0640697	5.9762087	6.0164433	6.078194	6.016102	6.0738363
90050	6.012161	5.87509	5.7911277	5.963362	5.8631344	5.963112	5.910584	5.8698072
901	6.254294	6.346845	6.3072696	6.4235835	6.4290695	6.2415543	6.4210978	6.4418507
90102	7.3339972	7.0815306	7.061749	7.119888	7.1502876	7.788508	7.1375365	7.225915
90134	6.6201553	6.2664037	6.5902042	6.3635144	6.007979	6.218892	6.401226	6.437918
90141	5.8072877	5.9710813	5.884085	5.9644184	5.8536196	5.9717097	5.8846993	6.06281
90187	5.7973795	6.11966	5.9291244	6.038907	6.0398946	5.9458346	6.1712003	5.856632
9019	6.4316025	6.416903	5.9874353	6.2797446	6.1424956	6.39108	6.394213	6.4776587
902	7.8084917	7.2795463	7.200539	7.1263638	7.3079805	7.48031	7.353354	7.7913046
9020	6.863875	7.5528116	6.5870433	6.1820173	6.7505383	6.7508397	6.8856854	6.9552617
90203	5.876418	5.90549	5.7696385	5.83973	5.747052	5.7930727	5.7227283	5.7234907
90204	7.0549645	7.3123302	7.499109	7.2858076	7.119277	7.1329894	7.309099	7.2565746
9021	9.335663	9.151646	7.8408933	6.7499213	7.8906045	7.1851006	7.7993245	7.7822976
9023	8.079263	7.991039	8.890581	7.483811	6.3341017	6.925511	7.3376174	6.8892374
9025	6.778093	6.2485256	6.4052625	6.8155537	6.749274	6.8839602	6.409004	6.7469697
90268	7.9764943	8.197541	7.957503	7.8130264	8.018212	8.204531	8.1177845	8.306433
9027	9.9033575	9.94271	9.504672	9.801361	9.303805	10.128745	9.335211	9.835078
90317	6.671018	6.405346	6.847857	7.1235075	6.998355	7.0775847	6.662271	6.6199226
90324	6.8518453	7.1681705	6.935199	7.1409674	7.0102773	7.0783925	7.1097593	6.8357024
90338	7.497758	7.842058	8.016676	7.7265787	8.175259	7.9064984	7.832155	7.8857827
9034	5.8329825	5.6651325	5.906488	5.8357263	5.897112	5.8895097	5.488008	5.6481934
90353	6.526372	6.322919	6.4483557	6.3295407	6.567372	6.498976	6.510172	6.4235835
90355	6.262112	6.214942	6.0789056	6.1794524	5.9134936	6.1447797	6.2944508	5.967496
90362	7.5108867	7.2763753	7.0838428	7.087651	7.107828	6.8565407	6.942587	7.1414156
90378	6.076403	6.2419553	6.3155184	6.5315304	6.5336566	6.3111835	6.1372375	6.168416
90379	6.3186097	6.994652	6.8178277	6.5109315	6.724311	6.347582	6.5787477	6.541984
90381	5.949636	5.839325	5.7495747	5.6895905	5.7147956	5.854964	5.773786	5.8610682
904	7.4820943	7.4431734	7.2313194	7.151453	7.550764	7.348629	7.1005793	7.1529074
9040	10.284504	10.307335	10.242548	10.184235	10.491528	10.247369	10.521307	10.141065
90411	6.293261	6.540354	6.43201	6.3686085	6.3981004	6.314508	6.331375	6.5819583
90416	8.247173	8.376442	8.313446	8.276577	8.083757	8.400021	8.292569	8.025446
90417	6.691653	6.1314764	6.7505383	6.528326	6.2873726	6.5590577	6.5370264	6.724756
90427	6.0903854	6.0712566	5.9852653	6.1152415	5.978181	6.06361	5.9479003	6.097268
9043	7.115659	7.1233063	7.099787	7.269986	6.9434667	6.7241845	7.0227566	7.0359817
90441	9.992974	10.052686	10.101702	10.026804	10.192597	9.914152	9.929189	9.717971
9045	8.284684	7.7685246	7.6927004	7.942624	8.225963	8.0287285	8.404245	8.267125
90488	7.1790457	6.903021	6.8899474	6.8068066	7.145426	7.362122	7.0225544	7.1763783
905	6.1953964	6.0140567	6.066871	5.9165707	6.1027846	6.0691905	6.0393863	5.969677
9050	7.3819094	7.667559	7.5336485	7.008461	7.4771905	7.417418	7.2676477	7.7425356
9051	5.9122105	6.1137395	6.1925006	6.1423087	6.2103596	6.0084867	6.0759535	5.910221
90529	5.873355	5.888145	5.9777064	5.8677626	5.7790365	5.925512	5.801948	5.9618177
9053	8.558961	8.487644	8.304827	8.567221	8.298945	8.683813	8.289099	8.579532
9054	8.172393	8.11809	8.655581	8.426378	7.805711	8.059103	8.470123	8.051279
9055	6.384142	6.613489	6.668719	6.622364	6.723391	6.530271	6.559944	6.6665764
90550	6.944381	7.3281493	6.990168	7.0677543	7.36	7.201166	6.9788246	7.280247
9057	6.082508	6.2504864	6.7244573	6.3708086	6.3365135	6.2304535	6.3509073	6.2125373
90576	6.1032596	6.129567	6.2333274	6.189351	6.13541	6.2366734	6.0771747	6.265584
90580	7.6514306	7.585315	7.674708	7.500382	7.8461256	7.8051143	7.70989	7.6403255
90592	6.420566	6.511723	6.821567	6.78225	6.8509293	6.8024774	6.607254	6.8301773
9061	6.2659426	5.9307632	6.150494	5.904605	6.051624	6.580558	6.307934	6.1804214
90624	6.8150682	6.800672	6.533174	6.8904305	6.8817477	7.1622243	6.8020086	6.6657324
90627	6.7620974	6.5344963	6.42914	6.58644	6.516197	6.596796	6.342516	6.4159985
9063	6.5661554	6.713513	6.641917	6.4658895	6.670317	6.672465	6.966346	6.7392683
90634	9.257991	8.428181	8.525647	8.700447	8.484106	8.961768	8.78603	8.429248
9064	7.572636	7.999935	7.5279937	7.485048	7.5040565	7.354089	7.8933997	7.7413764
9066	6.70821	6.8704333	6.5763845	6.4751344	6.606278	6.4927006	6.631521	6.6014514
90668	6.898491	7.1146274	6.5622444	6.6913414	6.72823	6.9868717	6.9599085	6.6932607
9068	6.202314	6.516993	6.205316	6.24186	6.162262	5.885357	6.294029	5.9769626
90701	9.499389	9.250495	9.471762	9.503113	9.32858	9.52468	9.303304	8.786372
9071	7.127801	7.024484	8.586155	7.933282	7.0615435	7.8508964	7.384193	7.373954
9073	5.863953	5.8283095	5.9455705	5.887819	5.9514585	6.017403	5.744279	5.9473996
90736	7.7653956	7.620793	7.510171	7.632288	7.7033324	7.661437	7.723734	7.518762
90737	6.1131787	6.1454134	5.948776	5.8730702	5.8912263	5.9556584	5.977284	6.088656
9075	7.758248	8.48802	8.052867	8.491508	8.509196	8.230921	8.202007	9.099735
90768	6.2810373	6.170045	6.17268	6.2503877	6.223248	6.345332	6.254866	6.115469
90780	6.222288	6.0132494	6.414077	6.341742	6.536008	6.0572157	6.270154	6.472563
9079	9.774268	10.048952	9.817502	10.210631	9.582585	10.165764	9.990126	9.950509
90799	8.153734	8.482666	8.571765	8.407338	8.253487	8.391488	8.471214	8.31441
90806	8.553852	9.117882	9.022558	8.911419	9.081045	8.790032	8.852619	8.958205
90809	7.8725376	8.271391	7.9441557	7.941423	8.074333	8.003739	7.994401	7.7171893
90826	7.3502617	7.448976	7.4080906	7.2900443	6.8837624	7.2270327	7.5782294	7.2732153
90835	6.746518	6.517749	6.7620974	6.6409507	6.679988	6.414626	6.761656	6.590336
90843	8.75577	8.587289	8.661142	8.5687065	8.4167595	8.732321	8.573688	8.561559
90850	8.578731	8.816408	8.824196	8.78354	8.882541	8.81016	9.084166	8.905072
90853	6.1434946	5.9367056	6.024284	5.9962864	6.038021	5.9166813	5.991404	6.008927
90864	10.462529	11.044081	10.762786	10.644462	10.631697	10.637097	11.15854	10.622509
90871	7.382151	7.782043	7.715604	7.7744675	7.782864	7.463931	7.6470504	7.5344224
9088	6.07481	5.9683957	6.037061	6.067546	6.1579337	6.0228343	6.1007667	6.0079513
90933	6.096005	6.060441	6.237962	6.177031	6.201015	6.161759	5.88743	6.3657084
9094	6.3349895	6.9068475	6.7604113	6.7002087	6.3951344	6.3969803	6.564696	6.8233047
9095	6.45125	6.478408	6.6976466	6.3591356	6.8576174	6.598125	6.474095	6.7184386
90952	7.9700675	7.920056	7.6460724	7.6978765	7.5972395	7.679686	7.939624	7.5925612
90990	6.487926	6.48227	6.832576	6.9599085	6.67117	6.540977	6.355172	6.670317
91	6.5516777	6.716701	6.0611854	6.1086564	6.1834917	6.4426017	6.263446	6.528226
9101	7.3561006	7.3229275	7.2950134	7.4291654	7.7563343	7.582368	7.546613	7.6221604
91010	5.8346534	5.8271084	6.196569	6.0212417	5.8580084	5.988888	5.881305	6.016659
91012	7.2991824	7.292741	7.409765	7.195774	7.3214455	7.280247	7.3686104	7.6847224
91039	8.427796	9.054192	8.409786	8.484106	9.125966	8.665453	8.758006	9.445851
9104	9.650799	8.718695	8.810576	9.325551	9.032168	8.466232	9.114964	8.732701
91057	8.740067	8.244178	8.594626	8.64186	8.320233	8.540564	8.403508	7.8556113
9107	7.6991925	7.3457465	7.4289227	7.585315	7.4659348	7.8742323	7.552579	7.684227
911	6.652136	7.0393286	7.578735	7.074916	6.627358	6.9526973	7.55583	6.5606947
91107	6.738325	6.9575186	6.803347	6.67954	6.8279767	6.812564	6.8733845	7.3804426
9111	7.8530965	7.7907386	8.046008	8.172393	8.134813	8.05408	8.110601	7.71612
9112	7.938163	8.039006	8.115736	7.8567805	8.031812	7.6277423	8.271752	8.19307
91137	8.116576	8.056732	8.092635	8.040632	7.6873746	8.587289	7.964253	8.294579
9114	9.351452	9.138812	9.215576	9.272124	9.64764	9.334625	9.072612	9.128438
9117	6.8298573	6.374906	6.527928	6.4337993	6.7012124	6.538348	6.209843	6.463868
91179	6.180597	6.289904	6.3717937	6.5273347	6.041419	6.1432962	6.3597145	6.16927
9118	6.143661	5.976036	6.0554314	6.3693423	6.243688	6.088301	6.138093	5.7516623
9119	6.187533	6.0951467	6.1064935	6.110232	6.058925	6.088575	5.900124	6.1015835
912	8.285428	8.663017	8.078942	8.033037	8.032742	8.2912035	8.346094	8.036341
9121	7.8753514	7.618601	7.02992	6.904841	7.3473186	7.2324457	7.3804426	7.646342
9122	7.0236616	6.8635063	7.0026064	7.7029996	6.6197877	7.0351605	7.498077	7.4472117
9125	7.7449274	7.7405114	7.5573406	7.476245	7.4906735	7.6503034	7.708284	7.5117173
91252	6.587481	6.6340256	6.4105487	6.6525273	6.5315304	6.3249516	6.5454297	6.5385666
9126	8.434921	8.469046	8.406002	8.85695	8.355406	8.613097	8.781449	8.564824
9127	6.036044	6.1548214	5.9587607	5.88331	5.8381515	6.09651	5.8837814	6.05296
91272	8.796075	8.701535	8.812682	8.801031	8.602943	8.867186	8.756507	8.739207
9128	8.596682	8.687535	8.943022	8.574322	8.73076	8.654837	9.113568	8.793536
91283	7.2711263	7.0464234	6.7790256	6.949807	6.908452	6.8393426	7.0349746	7.064281
91289	8.694088	8.8808975	8.755343	8.912301	9.1610365	8.626622	8.78354	8.877508
9129	8.584922	9.129816	9.050246	8.893882	8.9555855	8.62487	8.985525	8.987347
91298	7.8922563	7.8165784	7.76175	8.041791	7.8951325	8.315783	7.8196273	7.82304
9130	10.325548	10.692983	10.698286	10.538703	10.878725	10.40557	10.689748	10.485821
91304	7.0254674	6.4418507	7.120092	7.1913056	6.4613795	6.4910226	6.4797864	6.754761
9131	8.147813	7.667002	7.779289	8.30811	7.848414	8.115451	8.046635	8.05408
91319	5.991475	6.0316634	5.99131	6.041973	6.068908	5.407602	5.8635607	5.8890147
9133	6.158224	6.1184006	6.1489058	6.1833105	6.4234014	6.2794204	6.192852	6.3284683
9135	9.169939	9.127017	9.277627	9.740979	9.697871	9.532034	9.406587	9.590732
9136	6.0379777	6.0270033	5.9360867	5.8079934	6.135488	5.98279	6.374096	6.5429325
91373	7.073564	7.639518	7.4535594	7.4254966	7.2417293	7.230933	7.503061	7.617579
9139	6.0170364	6.1315036	6.101429	6.093665	6.042727	6.37283	6.1019955	6.2375035
914	7.6197376	8.198205	8.933005	8.711584	7.603664	7.7549725	8.490753	7.928472
9140	6.3885713	6.580282	6.4405084	6.3750706	6.4569473	6.5909615	6.305364	6.383926
91408	8.29665	7.8753514	8.492649	8.422891	8.193684	8.544654	8.3813	8.596319
91419	7.658519	7.0821548	7.1970983	7.7067385	7.389079	7.517473	7.70912	7.0393286
91442	6.3047934	6.245185	6.0170364	6.10903	6.358998	6.3861303	6.1658397	6.193475
9145	6.4129553	6.0564175	6.6064167	6.4831996	6.478725	6.5082464	6.4254203	6.360641
91452	6.994832	6.662271	6.9981527	7.1416087	6.5425725	7.121644	6.9400034	6.791152
9146	9.364077	9.712165	9.763872	9.521492	9.643725	9.35595	9.726589	9.842526
91461	6.321804	6.5471945	6.6523976	6.5931063	6.4912424	6.743074	6.544281	6.702443
9147	7.4928236	7.417418	7.377083	7.2270327	7.8036113	7.6717343	7.4719076	7.405011
9149	6.115263	6.155027	6.226476	6.4068255	6.194646	6.156459	6.4726543	6.176161
91526	6.515624	6.597331	6.6074104	6.509968	6.669296	6.4033537	6.7297673	6.7280674
9154	6.0733185	5.8310943	6.333493	6.315781	6.5040746	6.3948693	6.2115474	6.6571927
9156	6.010318	5.863454	5.8143516	6.0106945	5.9274855	6.149217	5.951843	5.9687023
91574	6.358782	6.55461	6.6014514	6.653367	7.0907083	6.956535	6.7461777	6.6349754
9158	9.597448	8.953429	8.992114	8.9359455	9.569341	9.32858	8.82256	9.076398
91582	8.375319	8.174657	8.06333	8.56944	8.670153	8.213761	8.332748	8.259719
9159	7.8840313	8.191462	8.453674	8.102642	8.386938	8.101601	8.254319	8.548057
916	6.1854067	6.17381	6.5974708	6.4194636	6.124499	6.273971	6.3210683	6.351125
91603	8.748496	9.08637	8.722968	8.609421	8.540216	8.496533	8.748107	8.520427
91614	9.046679	8.420427	8.82256	9.208426	8.47946	9.065022	8.853865	8.430366
9168	12.241895	12.361603	12.650292	12.116118	12.32012	11.968462	12.385949	12.150413
91687	6.155525	5.876196	6.070016	6.044743	6.125152	6.2395816	6.1551695	6.17305
91689	6.9582386	6.9599085	7.140506	7.0153747	7.054313	6.967486	6.7232423	7.18718
91694	7.9751544	7.458947	7.546613	7.5612206	7.8634763	7.849322	7.6270056	7.7465825
917	6.4272404	6.497603	7.1938057	6.934266	6.605623	6.457463	6.8110957	6.5665092
91703	7.3346534	8.155091	7.2186804	7.271837	7.525511	7.4289227	7.4315186	7.348629
91746	6.9482536	7.168378	7.210684	7.1533303	7.02992	6.889436	7.092391	6.716997
91748	8.466232	8.81354	7.7639794	7.424991	7.6609216	7.408599	7.9276032	8.002005
9175	7.2289643	7.524477	8.0287285	8.076893	7.5249786	7.409104	7.3641133	6.9748006
91752	5.6590524	5.828246	5.795094	5.846756	5.984863	5.7787547	5.6330495	5.7560782
9179	6.070151	5.9511113	5.9465466	6.11985	6.225931	6.037013	5.8535337	5.962569
91801	6.769578	7.1525626	6.865513	7.001336	7.001872	6.8028255	6.9840736	6.7813096
9181	8.600405	9.156367	9.1610365	8.877508	8.874068	8.409431	8.842236	8.758006
9182	6.1210794	5.922134	6.3290534	6.0529776	6.006489	6.0903454	6.0803957	5.9138126
91828	8.572936	8.355731	8.383273	8.473397	8.498787	7.7950745	8.6082535	8.820392
9184	10.366904	10.577397	11.117589	10.851068	10.585794	10.587813	10.864395	10.755744
9185	6.9412866	6.918073	6.777595	6.72353	7.0802913	7.0867944	6.8166947	6.924242
91860	5.979238	5.6695824	5.7194242	5.830433	5.8344274	5.8764796	5.8769145	5.9055033
91869	6.0229096	5.8786316	5.7543116	5.9606056	5.9312015	6.004877	5.776085	5.893691
91875	7.182269	7.116508	7.380967	7.0987635	7.2636147	7.13204	6.91253	7.1938057
9188	9.884358	9.739636	9.368272	9.477308	9.515355	9.574432	9.780593	10.225545
9191	7.305205	7.2202454	6.9109693	7.1103888	7.4027905	6.984419	6.87816	7.128268
91942	8.993035	8.658297	8.631091	8.876187	8.806447	9.011304	8.658674	8.736818
91947	7.766529	7.223573	7.335349	7.6442556	7.3012037	8.678224	7.512983	8.002799
91949	6.8957014	6.6540446	6.589562	6.5145826	6.731664	6.9748006	6.5208774	6.8495493
92	7.8408933	7.897109	7.959909	8.003131	8.165013	8.017874	7.9100957	7.7438545
920	8.022532	8.036032	7.500382	7.499346	7.986696	7.500382	8.105762	8.492649
9201	6.209725	6.4992867	6.3205557	6.5359116	6.6462784	6.355326	6.3753223	6.1942625
9203	6.7528152	6.8646326	6.518103	6.9314895	6.7760043	6.607108	6.7697334	6.724593
9204	10.087894	9.88893	10.079241	9.963439	9.642508	9.796163	9.994346	9.5801935
9209	5.9797473	6.328194	5.8983507	6.060568	6.1666102	6.182323	6.080667	6.1059957
92092	6.0063715	6.0651283	5.9748034	5.7584734	6.0161877	6.006166	5.9983597	5.949974
921	6.2681427	6.0219984	6.2401147	6.1955485	6.0002065	6.111549	6.116335	6.012161
92105	7.924068	8.122022	7.8852105	7.781218	7.9993124	7.9252295	7.840019	8.249527
92106	7.6961203	7.266993	7.5980406	7.9438624	7.7340875	7.6706223	7.9166884	7.898865
9212	5.874412	5.9964843	6.002846	5.98786	6.08415	6.116077	6.1318135	6.124889
92126	6.5593185	6.5019383	6.455395	6.363902	6.648618	6.5104175	6.472464	6.452222
9213	7.3888783	7.31607	7.419028	7.7292614	7.17	7.666285	7.3902683	7.5512323
9214	7.409562	7.3346534	8.035456	7.7761974	7.3407044	7.267213	7.634181	7.5936675
92140	8.718362	8.38463	8.214071	8.610894	8.375319	8.6243725	8.438965	8.426011
9215	9.164599	9.068797	9.198865	9.099735	9.251538	8.847502	8.789174	8.644537
9217	6.0902576	6.3203564	5.9414797	6.185063	6.2968884	6.065904	6.05678	6.013028
92170	6.870071	6.7285247	6.80747	7.2464795	7.42024	7.0486684	6.829524	6.9632325
9218	6.243955	6.337158	6.339841	6.3526263	6.4846034	6.446949	6.205461	6.5557866
92181	7.2035627	7.0913525	7.1792917	7.2117167	7.0884795	7.300974	6.9357624	6.918265
9219	8.300992	8.181835	8.125245	8.116013	8.109011	7.6830864	8.071443	8.193684
9220	10.3650875	10.961282	10.898031	10.687492	10.845053	10.690923	10.918904	11.165766
9223	6.135383	5.9563785	5.735718	5.8184314	5.810583	6.0626636	5.872718	6.0098634
92255	6.309763	6.6657324	6.0851164	5.9564686	6.211758	6.4234014	6.2565694	6.0195527
92259	7.9712596	7.6483335	7.550764	7.810488	7.8042264	7.8165784	7.5800424	7.4537635
9227	6.3749833	6.1452966	7.036427	6.675042	6.7742343	6.43942	6.4768577	6.32967
923	7.021128	7.4866443	7.786791	7.3470626	7.019741	7.0603867	7.354089	7.2094893
92304	6.0312867	6.22566	7.063214	6.0386305	6.071837	6.4713016	6.979574	6.6772523
92305	6.2561607	6.5062923	6.7154884	6.698902	6.5112767	6.6981316	6.4959173	6.518563
9232	6.8668995	7.190022	7.27719	7.107828	7.108401	6.961499	7.2853823	6.881945
92345	6.7040815	6.651301	6.57614	6.5465755	6.3886595	6.552047	6.6365366	6.528441
9235	9.549496	9.379456	10.466256	9.165954	9.756979	8.799274	8.912301	9.359687
92369	5.894582	5.7825866	5.622278	5.9392858	5.6984086	5.9106803	5.8919787	6.1372623
92370	6.9248466	7.040731	7.087651	7.076639	6.8865786	7.233392	6.587639	6.653498
924	7.541186	7.6056795	8.014767	7.4872093	7.6530867	7.290967	7.7311845	7.189554
9240	6.464533	6.1796565	6.226107	6.345332	6.0356216	6.4371333	5.993546	6.4371333
92421	6.1155167	5.955684	6.033646	6.269265	6.000404	6.193438	6.0475464	5.9043756
92483	5.925804	6.015651	6.019877	5.949895	5.8727326	5.9905076	5.9729843	5.762759
9249	10.7693205	10.933584	10.744073	11.0074215	11.086757	10.871959	10.90387	11.012395
925	7.543251	7.428405	8.5170555	8.067466	7.0003004	7.188984	7.6929607	7.487887
9252	7.321023	7.419723	7.195774	6.839726	6.672176	7.246889	7.0003004	6.741947
92558	6.0206823	6.0421724	5.960173	5.9092855	5.998025	6.110278	5.9172993	6.0930095
9256	6.7646236	6.583432	6.820322	6.794241	6.6834764	6.5623555	6.503189	6.5590577
92579	6.9339085	6.744768	6.7890887	7.239711	7.157809	7.055963	6.9032035	7.225315
9258	6.5003347	6.6017275	6.4583263	6.546248	6.990769	6.7844453	6.3445163	6.9853377
92591	5.8947983	5.788062	6.079868	5.8542075	5.740754	5.7927246	5.8875923	5.982886
92597	5.886256	5.8121486	5.9428005	5.888621	5.8657446	5.866383	5.849959	6.0262594
9260	6.6605115	6.6667404	6.5048304	6.4290695	6.23401	6.5208774	6.4982505	6.4213886
9261	7.146294	7.2342553	6.8676195	6.9567575	7.1261687	7.0448422	6.795414	7.0320077
9262	6.9366403	7.339961	7.4337206	6.711681	6.5303874	6.6717434	7.116941	6.7175674
9265	6.2602105	6.301986	6.4553027	6.414338	6.3039155	6.2352448	6.418103	6.5083847
9266	6.0794787	5.9299965	6.0034747	5.9432507	6.1302547	6.043947	5.98099	6.0283837
92667	8.525955	8.392218	8.756121	8.773665	8.619657	8.7464695	8.739207	8.847502
9270	7.9505424	7.7538767	8.261817	8.363485	7.882001	7.706231	8.054699	7.9897265
92703	10.221564	10.120803	10.156797	10.697189	10.322711	10.571583	10.06777	10.163588
92715	6.2640605	6.2174897	6.2067976	6.206061	6.439517	6.3715134	6.4945383	6.2782745
9274	6.2001014	6.0727816	6.552663	6.3114457	6.296443	6.4633875	6.4135456	6.405431
9276	9.678535	9.758979	9.776107	9.88893	9.913377	9.980247	9.643725	9.67425
9277	7.836226	7.910354	7.89369	7.894025	8.172053	7.941423	7.933282	7.815755
92799	6.7202134	6.653218	6.6587343	6.625869	6.899368	6.5974708	6.617109	6.6280684
928	6.4910226	6.6188254	6.2426577	6.358782	6.474095	6.280056	6.371265	6.263016
9282	6.4213886	6.1989274	6.3300667	6.633057	6.5562634	6.3144445	6.4570403	6.263105
92822	5.9182124	5.8859305	6.125128	6.1308923	6.013838	5.90629	6.0133343	6.156164
92840	11.518684	11.226491	11.552959	11.3552265	11.884844	11.320801	11.16428	11.773553
92856	10.665159	10.664116	10.692983	10.950678	11.032237	10.584649	10.584649	10.734735
929	12.57758	12.232065	12.493648	12.615352	12.669363	12.340424	12.687866	12.724396
92906	6.6634073	6.555658	6.227685	6.2183766	6.6701713	6.42647	6.566258	6.340579
92922	6.6214333	6.9455686	7.436411	7.1604805	6.998729	6.6041746	7.018214	6.6529427
92949	6.1705565	6.027666	6.1878057	6.024505	6.1397376	6.0593596	6.036935	6.1670446
9295	6.580405	6.578525	6.6116543	6.3249516	6.55461	6.7164	6.41145	6.8355527
9296	10.480092	10.359516	10.552101	10.482074	10.4476	10.101033	10.466256	10.013137
92960	7.4537635	6.9396224	6.996405	7.264713	7.3434687	7.1657233	7.2534485	6.9310994
930	6.4238625	6.193189	7.168802	6.9064784	6.134253	6.044159	6.5941195	6.122398
93099	6.162539	5.9701104	6.354461	6.384835	6.2715936	6.229647	6.4511538	6.4585333
93107	5.827665	5.782767	5.7172027	5.5725403	5.7290945	5.9135075	5.7749963	5.81408
93129	6.9753575	6.8561935	6.905547	7.098163	7.013569	7.2631755	6.6460185	6.8995523
93134	6.0300474	6.0956087	6.093109	6.0029454	6.2857566	6.3165	6.0366287	6.159793
9314	9.277627	9.475051	8.638378	7.552019	7.523648	8.306433	8.6795025	7.913366
93145	6.192277	6.079161	6.41592	5.74046	6.002334	6.3724985	5.979885	5.9936423
9315	8.625303	8.148395	9.953273	10.233471	10.047381	10.098894	9.871947	8.481225
9318	6.391656	6.3369603	6.1343303	6.3419585	6.373479	6.639423	6.237172	6.798002
93183	7.451323	7.4876943	7.2085366	7.1951475	7.460224	7.378082	7.450151	7.214841
9319	5.7006965	5.8055396	5.904023	5.881018	5.761883	5.8917933	5.9347553	5.9420476
9320	8.263738	8.101271	8.103937	8.309074	8.561559	8.348833	8.2276125	8.371165
93233	5.9301867	5.8067546	6.166001	5.833347	5.859798	5.841529	5.9091277	5.8760095
